Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date
0,1817.7811279296875,1817.7811279296875,1817.7811279296875,1817.7811279296875,1817.7811279296875,0,2023-05-23 00:00:00+00:00,
1,1817.7811279296875,1817.7811279296875,1817.7811279296875,1817.7811279296875,1817.7811279296875,0,,2023-05-23 00:00:00+00:00
2,1818.0465087890625,1818.0465087890625,1818.0465087890625,1818.0465087890625,1818.0465087890625,0,,2023-05-23 00:01:00+00:00
3,1818.2891845703125,1818.2891845703125,1818.2891845703125,1818.2891845703125,1818.2891845703125,0,,2023-05-23 00:02:00+00:00
4,1818.15869140625,1818.15869140625,1818.15869140625,1818.15869140625,1818.15869140625,0,,2023-05-23 00:03:00+00:00
5,1818.8062744140625,1818.8062744140625,1818.8062744140625,1818.8062744140625,1818.8062744140625,0,,2023-05-23 00:04:00+00:00
6,1818.8846435546875,1818.8846435546875,1818.8846435546875,1818.8846435546875,1818.8846435546875,188416,,2023-05-23 00:05:00+00:00
7,1818.8765869140625,1818.8765869140625,1818.8765869140625,1818.8765869140625,1818.8765869140625,119296,,2023-05-23 00:06:00+00:00
8,1819.2161865234375,1819.2161865234375,1819.2161865234375,1819.2161865234375,1819.2161865234375,0,,2023-05-23 00:07:00+00:00
9,1819.0980224609375,1819.0980224609375,1819.0980224609375,1819.0980224609375,1819.0980224609375,176128,,2023-05-23 00:08:00+00:00
10,1819.0972900390625,1819.0972900390625,1819.0972900390625,1819.0972900390625,1819.0972900390625,0,,2023-05-23 00:09:00+00:00
11,1819.122802734375,1819.122802734375,1819.122802734375,1819.122802734375,1819.122802734375,0,,2023-05-23 00:10:00+00:00
12,1819.0369873046875,1819.0369873046875,1819.0369873046875,1819.0369873046875,1819.0369873046875,0,,2023-05-23 00:11:00+00:00
13,1819.0819091796875,1819.0819091796875,1819.0819091796875,1819.0819091796875,1819.0819091796875,513024,,2023-05-23 00:12:00+00:00
14,1819.1328125,1819.1328125,1819.1328125,1819.1328125,1819.1328125,558080,,2023-05-23 00:13:00+00:00
15,1819.120361328125,1819.120361328125,1819.120361328125,1819.120361328125,1819.120361328125,0,,2023-05-23 00:14:00+00:00
16,1819.036865234375,1819.036865234375,1819.036865234375,1819.036865234375,1819.036865234375,227328,,2023-05-23 00:15:00+00:00
17,1818.9774169921875,1818.9774169921875,1818.9774169921875,1818.9774169921875,1818.9774169921875,896000,,2023-05-23 00:16:00+00:00
18,1818.6719970703125,1818.6719970703125,1818.6719970703125,1818.6719970703125,1818.6719970703125,268288,,2023-05-23 00:17:00+00:00
19,1818.636962890625,1818.636962890625,1818.636962890625,1818.636962890625,1818.636962890625,0,,2023-05-23 00:18:00+00:00
20,1818.7379150390625,1818.7379150390625,1818.7379150390625,1818.7379150390625,1818.7379150390625,2395648,,2023-05-23 00:19:00+00:00
21,1819.0870361328125,1819.0870361328125,1819.0870361328125,1819.0870361328125,1819.0870361328125,0,,2023-05-23 00:20:00+00:00
22,1819.1514892578125,1819.1514892578125,1819.1514892578125,1819.1514892578125,1819.1514892578125,765952,,2023-05-23 00:21:00+00:00
23,1819.0059814453125,1819.0059814453125,1819.0059814453125,1819.0059814453125,1819.0059814453125,0,,2023-05-23 00:22:00+00:00
24,1819.3189697265625,1819.3189697265625,1819.3189697265625,1819.3189697265625,1819.3189697265625,1378816,,2023-05-23 00:23:00+00:00
25,1819.371826171875,1819.371826171875,1819.371826171875,1819.371826171875,1819.371826171875,446464,,2023-05-23 00:24:00+00:00
26,1819.3323974609375,1819.3323974609375,1819.3323974609375,1819.3323974609375,1819.3323974609375,0,,2023-05-23 00:25:00+00:00
27,1819.3507080078125,1819.3507080078125,1819.3507080078125,1819.3507080078125,1819.3507080078125,0,,2023-05-23 00:26:00+00:00
28,1819.19775390625,1819.19775390625,1819.19775390625,1819.19775390625,1819.19775390625,0,,2023-05-23 00:27:00+00:00
29,1819.06298828125,1819.06298828125,1819.06298828125,1819.06298828125,1819.06298828125,0,,2023-05-23 00:28:00+00:00
30,1819.145263671875,1819.145263671875,1819.145263671875,1819.145263671875,1819.145263671875,0,,2023-05-23 00:29:00+00:00
31,1820.5643310546875,1820.5643310546875,1820.5643310546875,1820.5643310546875,1820.5643310546875,0,,2023-05-23 00:30:00+00:00
32,1821.0528564453125,1821.0528564453125,1821.0528564453125,1821.0528564453125,1821.0528564453125,0,,2023-05-23 00:32:00+00:00
33,1822.1107177734375,1822.1107177734375,1822.1107177734375,1822.1107177734375,1822.1107177734375,0,,2023-05-23 00:33:00+00:00
34,1821.6104736328125,1821.6104736328125,1821.6104736328125,1821.6104736328125,1821.6104736328125,0,,2023-05-23 00:34:00+00:00
35,1821.981689453125,1821.981689453125,1821.981689453125,1821.981689453125,1821.981689453125,0,,2023-05-23 00:35:00+00:00
36,1822.260986328125,1822.260986328125,1822.260986328125,1822.260986328125,1822.260986328125,0,,2023-05-23 00:36:00+00:00
37,1823.4600830078125,1823.4600830078125,1823.4600830078125,1823.4600830078125,1823.4600830078125,0,,2023-05-23 00:37:00+00:00
38,1822.0601806640625,1822.0601806640625,1822.0601806640625,1822.0601806640625,1822.0601806640625,374784,,2023-05-23 00:38:00+00:00
39,1821.927001953125,1821.927001953125,1821.927001953125,1821.927001953125,1821.927001953125,0,,2023-05-23 00:39:00+00:00
40,1822.8577880859375,1822.8577880859375,1822.8577880859375,1822.8577880859375,1822.8577880859375,0,,2023-05-23 00:40:00+00:00
41,1822.8349609375,1822.8349609375,1822.8349609375,1822.8349609375,1822.8349609375,0,,2023-05-23 00:41:00+00:00
42,1823.150634765625,1823.150634765625,1823.150634765625,1823.150634765625,1823.150634765625,0,,2023-05-23 00:42:00+00:00
43,1822.740966796875,1822.740966796875,1822.740966796875,1822.740966796875,1822.740966796875,0,,2023-05-23 00:43:00+00:00
44,1822.645751953125,1822.645751953125,1822.645751953125,1822.645751953125,1822.645751953125,0,,2023-05-23 00:44:00+00:00
45,1822.4173583984375,1822.4173583984375,1822.4173583984375,1822.4173583984375,1822.4173583984375,0,,2023-05-23 00:45:00+00:00
46,1821.8094482421875,1821.8094482421875,1821.8094482421875,1821.8094482421875,1821.8094482421875,0,,2023-05-23 00:46:00+00:00
47,1821.85400390625,1821.85400390625,1821.85400390625,1821.85400390625,1821.85400390625,0,,2023-05-23 00:47:00+00:00
48,1821.727783203125,1821.727783203125,1821.727783203125,1821.727783203125,1821.727783203125,0,,2023-05-23 00:48:00+00:00
49,1821.4686279296875,1821.4686279296875,1821.4686279296875,1821.4686279296875,1821.4686279296875,0,,2023-05-23 00:49:00+00:00
50,1821.224609375,1821.224609375,1821.224609375,1821.224609375,1821.224609375,0,,2023-05-23 00:50:00+00:00
51,1820.907958984375,1820.907958984375,1820.907958984375,1820.907958984375,1820.907958984375,0,,2023-05-23 00:51:00+00:00
52,1819.992431640625,1819.992431640625,1819.992431640625,1819.992431640625,1819.992431640625,0,,2023-05-23 00:52:00+00:00
53,1819.5994873046875,1819.5994873046875,1819.5994873046875,1819.5994873046875,1819.5994873046875,279040,,2023-05-23 00:53:00+00:00
54,1818.5653076171875,1818.5653076171875,1818.5653076171875,1818.5653076171875,1818.5653076171875,314368,,2023-05-23 00:54:00+00:00
55,1818.663818359375,1818.663818359375,1818.663818359375,1818.663818359375,1818.663818359375,6697472,,2023-05-23 00:55:00+00:00
56,1818.2760009765625,1818.2760009765625,1818.2760009765625,1818.2760009765625,1818.2760009765625,398848,,2023-05-23 00:56:00+00:00
57,1816.408203125,1816.408203125,1816.408203125,1816.408203125,1816.408203125,1918976,,2023-05-23 00:57:00+00:00
58,1816.3016357421875,1816.3016357421875,1816.3016357421875,1816.3016357421875,1816.3016357421875,0,,2023-05-23 00:58:00+00:00
59,1816.920166015625,1816.920166015625,1816.920166015625,1816.920166015625,1816.920166015625,1654784,,2023-05-23 00:59:00+00:00
60,1816.3076171875,1816.3076171875,1816.3076171875,1816.3076171875,1816.3076171875,0,,2023-05-23 01:00:00+00:00
61,1816.336669921875,1816.336669921875,1816.336669921875,1816.336669921875,1816.336669921875,0,,2023-05-23 01:01:00+00:00
62,1816.541015625,1816.541015625,1816.541015625,1816.541015625,1816.541015625,0,,2023-05-23 01:02:00+00:00
