Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date.8,Date
0,161.5,161.60000610351562,161.36000061035156,161.5800018310547,161.5800018310547,0,2023-05-24 09:00:00+02:00,,,,,,,,
1,162.32000732421875,162.66000366210938,162.0,162.63999938964844,162.63999938964844,0,,,,,,,,,2023-05-31 09:00:00+02:00
2,162.72000122070312,162.72000122070312,161.97999572753906,162.0,162.0,2239,,,,,,,,,2023-05-31 09:01:00+02:00
3,162.0,162.02000427246094,161.1999969482422,161.1999969482422,161.1999969482422,5131,,,,,,,,,2023-05-31 09:02:00+02:00
4,161.24000549316406,161.3000030517578,160.77999877929688,160.77999877929688,160.77999877929688,1979,,,,,,,,,2023-05-31 09:03:00+02:00
5,160.77999877929688,161.32000732421875,160.63999938964844,161.32000732421875,161.32000732421875,2347,,,,,,,,,2023-05-31 09:04:00+02:00
6,161.36000061035156,161.4600067138672,161.10000610351562,161.44000244140625,161.44000244140625,776,,,,,,,,,2023-05-31 09:05:00+02:00
7,161.47999572753906,161.77999877929688,161.4600067138672,161.74000549316406,161.74000549316406,2595,,,,,,,,,2023-05-31 09:06:00+02:00
8,161.74000549316406,161.77999877929688,161.36000061035156,161.4199981689453,161.4199981689453,942,,,,,,,,,2023-05-31 09:07:00+02:00
9,161.4600067138672,161.60000610351562,161.4199981689453,161.4199981689453,161.4199981689453,326,,,,,,,,,2023-05-31 09:08:00+02:00
10,161.4600067138672,161.5,161.24000549316406,161.27999877929688,161.27999877929688,1380,,,,,,,,,2023-05-31 09:09:00+02:00
11,161.22000122070312,161.22000122070312,160.9199981689453,161.17999267578125,161.17999267578125,1297,,,,,,,,,2023-05-31 09:10:00+02:00
12,161.16000366210938,161.1999969482422,160.89999389648438,161.13999938964844,161.13999938964844,1085,,,,,,,,,2023-05-31 09:11:00+02:00
13,161.1199951171875,161.1199951171875,160.72000122070312,160.8000030517578,160.8000030517578,769,,,,,,,,,2023-05-31 09:12:00+02:00
14,160.83999633789062,161.1199951171875,160.83999633789062,161.0399932861328,161.0399932861328,3039,,,,,,,,,2023-05-31 09:13:00+02:00
15,161.05999755859375,161.1999969482422,160.8800048828125,161.1999969482422,161.1999969482422,721,,,,,,,,,2023-05-31 09:14:00+02:00
16,161.1199951171875,161.60000610351562,161.1199951171875,161.55999755859375,161.55999755859375,545,,,,,,,,,2023-05-31 09:15:00+02:00
17,161.52000427246094,161.52000427246094,161.3800048828125,161.4600067138672,161.4600067138672,506,,,,,,,,,2023-05-31 09:16:00+02:00
18,161.44000244140625,161.47999572753906,161.25999450683594,161.4600067138672,161.4600067138672,679,,,,,,,,,2023-05-31 09:17:00+02:00
19,161.47999572753906,161.5399932861328,161.4199981689453,161.4199981689453,161.4199981689453,119,,,,,,,,,2023-05-31 09:18:00+02:00
20,161.4600067138672,161.60000610351562,161.4600067138672,161.60000610351562,161.60000610351562,633,,,,,,,,,2023-05-31 09:19:00+02:00
21,161.77999877929688,161.9600067138672,161.77999877929688,161.86000061035156,161.86000061035156,3316,,,,,,,,,2023-05-31 09:20:00+02:00
22,161.8800048828125,161.8800048828125,161.52000427246094,161.5399932861328,161.5399932861328,908,,,,,,,,,2023-05-31 09:21:00+02:00
