Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date.8,Date
0,165.75,165.75,165.35000610351562,165.35000610351562,165.35000610351562,0,2023-05-24 09:00:00+02:00,,,,,,,,
1,163.64999389648438,163.9499969482422,163.64999389648438,163.9499969482422,163.9499969482422,0,,,,,,,,,2023-05-31 09:00:00+02:00
2,163.85000610351562,163.85000610351562,163.35000610351562,163.4499969482422,163.4499969482422,733,,,,,,,,,2023-05-31 09:01:00+02:00
3,163.35000610351562,163.35000610351562,163.1999969482422,163.1999969482422,163.1999969482422,261,,,,,,,,,2023-05-31 09:02:00+02:00
4,163.10000610351562,163.14999389648438,163.10000610351562,163.14999389648438,163.14999389648438,308,,,,,,,,,2023-05-31 09:03:00+02:00
5,163.0500030517578,163.0500030517578,162.9499969482422,162.9499969482422,162.9499969482422,233,,,,,,,,,2023-05-31 09:04:00+02:00
6,162.9499969482422,163.0500030517578,162.9499969482422,163.0500030517578,163.0500030517578,699,,,,,,,,,2023-05-31 09:05:00+02:00
7,163.1999969482422,163.25,163.1999969482422,163.25,163.25,459,,,,,,,,,2023-05-31 09:06:00+02:00
8,163.25,163.35000610351562,163.25,163.35000610351562,163.35000610351562,913,,,,,,,,,2023-05-31 09:07:00+02:00
9,163.35000610351562,163.39999389648438,163.35000610351562,163.39999389648438,163.39999389648438,197,,,,,,,,,2023-05-31 09:08:00+02:00
10,163.3000030517578,163.4499969482422,163.3000030517578,163.4499969482422,163.4499969482422,363,,,,,,,,,2023-05-31 09:10:00+02:00
11,163.5,163.60000610351562,163.5,163.60000610351562,163.60000610351562,147,,,,,,,,,2023-05-31 09:11:00+02:00
12,163.60000610351562,163.60000610351562,163.39999389648438,163.39999389648438,163.39999389648438,404,,,,,,,,,2023-05-31 09:12:00+02:00
13,163.5,163.5,163.5,163.5,163.5,147,,,,,,,,,2023-05-31 09:14:00+02:00
14,163.60000610351562,163.60000610351562,163.60000610351562,163.60000610351562,163.60000610351562,14,,,,,,,,,2023-05-31 09:16:00+02:00
15,163.75,163.75,163.64999389648438,163.75,163.75,237,,,,,,,,,2023-05-31 09:19:00+02:00
16,163.8000030517578,163.9499969482422,163.8000030517578,163.9499969482422,163.9499969482422,177,,,,,,,,,2023-05-31 09:20:00+02:00
