Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date
0,147.5500030517578,147.75,147.5500030517578,147.60000610351562,147.60000610351562,4533,2023-05-24 09:30:00-04:00,,,,,
1,145.99000549316406,146.27999877929688,145.83999633789062,145.83999633789062,145.83999633789062,0,,,,,,2023-05-26 09:30:00-04:00
2,145.49000549316406,145.72000122070312,145.49000549316406,145.58999633789062,145.58999633789062,1348,,,,,,2023-05-26 09:31:00-04:00
3,145.72500610351562,145.72500610351562,145.51499938964844,145.51499938964844,145.51499938964844,324,,,,,,2023-05-26 09:32:00-04:00
4,145.74000549316406,145.74000549316406,145.63250732421875,145.74000549316406,145.74000549316406,1299,,,,,,2023-05-26 09:33:00-04:00
5,145.77000427246094,145.77000427246094,145.17999267578125,145.17999267578125,145.17999267578125,2270,,,,,,2023-05-26 09:35:00-04:00
6,144.7725067138672,144.7725067138672,144.7725067138672,144.7725067138672,144.7725067138672,229,,,,,,2023-05-26 09:37:00-04:00
7,144.59500122070312,144.59500122070312,144.59500122070312,144.59500122070312,144.59500122070312,126,,,,,,2023-05-26 09:38:00-04:00
8,144.60499572753906,145.00999450683594,144.60499572753906,144.77999877929688,144.77999877929688,3005,,,,,,2023-05-26 09:39:00-04:00
9,144.9499969482422,145.1300048828125,144.9499969482422,145.1300048828125,145.1300048828125,473,,,,,,2023-05-26 09:40:00-04:00
10,145.16000366210938,145.6699981689453,145.16000366210938,145.6699981689453,145.6699981689453,927,,,,,,2023-05-26 09:41:00-04:00
11,145.49000549316406,145.49000549316406,145.49000549316406,145.49000549316406,145.49000549316406,195,,,,,,2023-05-26 09:42:00-04:00
12,145.3800048828125,145.3800048828125,145.3800048828125,145.3800048828125,145.3800048828125,399,,,,,,2023-05-26 09:44:00-04:00
13,145.4199981689453,145.6699981689453,145.4199981689453,145.48500061035156,145.48500061035156,551,,,,,,2023-05-26 09:46:00-04:00
14,145.61000061035156,145.61000061035156,145.61000061035156,145.61000061035156,145.61000061035156,279,,,,,,2023-05-26 09:47:00-04:00
