Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date
0,0.0619864836335182,0.0619864836335182,0.0619864836335182,0.0619864836335182,0.0619864836335182,0,2023-05-24 00:00:00+00:00,,,
1,0.06198648363351822,0.06198648363351822,0.06198648363351822,0.06198648363351822,0.06198648363351822,0,,,,2023-05-24 00:00:00+00:00
2,0.06198323890566826,0.06198323890566826,0.06198323890566826,0.06198323890566826,0.06198323890566826,2492,,,,2023-05-24 00:01:00+00:00
3,0.06197420507669449,0.06197420507669449,0.06197420507669449,0.06197420507669449,0.06197420507669449,0,,,,2023-05-24 00:02:00+00:00
4,0.061977654695510864,0.061977654695510864,0.061977654695510864,0.061977654695510864,0.061977654695510864,0,,,,2023-05-24 00:03:00+00:00
5,0.061970826238393784,0.061970826238393784,0.061970826238393784,0.061970826238393784,0.061970826238393784,0,,,,2023-05-24 00:04:00+00:00
6,0.06197438761591911,0.06197438761591911,0.06197438761591911,0.06197438761591911,0.06197438761591911,0,,,,2023-05-24 00:05:00+00:00
7,0.06197397783398628,0.06197397783398628,0.06197397783398628,0.06197397783398628,0.06197397783398628,10,,,,2023-05-24 00:06:00+00:00
8,0.06197303161025047,0.06197303161025047,0.06197303161025047,0.06197303161025047,0.06197303161025047,0,,,,2023-05-24 00:07:00+00:00
9,0.06197325885295868,0.06197325885295868,0.06197325885295868,0.06197325885295868,0.06197325885295868,0,,,,2023-05-24 00:08:00+00:00
10,0.06198010966181755,0.06198010966181755,0.06198010966181755,0.06198010966181755,0.06198010966181755,0,,,,2023-05-24 00:09:00+00:00
11,0.06198294088244438,0.06198294088244438,0.06198294088244438,0.06198294088244438,0.06198294088244438,0,,,,2023-05-24 00:10:00+00:00
12,0.06198468431830406,0.06198468431830406,0.06198468431830406,0.06198468431830406,0.06198468431830406,0,,,,2023-05-24 00:11:00+00:00
13,0.061985280364751816,0.061985280364751816,0.061985280364751816,0.061985280364751816,0.061985280364751816,0,,,,2023-05-24 00:12:00+00:00
14,0.0619782917201519,0.0619782917201519,0.0619782917201519,0.0619782917201519,0.0619782917201519,0,,,,2023-05-24 00:13:00+00:00
15,0.06197308748960495,0.06197308748960495,0.06197308748960495,0.06197308748960495,0.06197308748960495,0,,,,2023-05-24 00:14:00+00:00
16,0.06197657436132431,0.06197657436132431,0.06197657436132431,0.06197657436132431,0.06197657436132431,139,,,,2023-05-24 00:15:00+00:00
17,0.06198358163237572,0.06198358163237572,0.06198358163237572,0.06198358163237572,0.06198358163237572,6557,,,,2023-05-24 00:16:00+00:00
18,0.0619758665561676,0.0619758665561676,0.0619758665561676,0.0619758665561676,0.0619758665561676,0,,,,2023-05-24 00:17:00+00:00
19,0.061963412910699844,0.061963412910699844,0.061963412910699844,0.061963412910699844,0.061963412910699844,0,,,,2023-05-24 00:18:00+00:00
20,0.06193945184350014,0.06193945184350014,0.06193945184350014,0.06193945184350014,0.06193945184350014,5959,,,,2023-05-24 00:19:00+00:00
21,0.061943262815475464,0.061943262815475464,0.061943262815475464,0.061943262815475464,0.061943262815475464,0,,,,2023-05-24 00:20:00+00:00
22,0.061934974044561386,0.061934974044561386,0.061934974044561386,0.061934974044561386,0.061934974044561386,204,,,,2023-05-24 00:21:00+00:00
23,0.06195523589849472,0.06195523589849472,0.06195523589849472,0.06195523589849472,0.06195523589849472,3898,,,,2023-05-24 00:22:00+00:00
24,0.061957139521837234,0.061957139521837234,0.061957139521837234,0.061957139521837234,0.061957139521837234,411,,,,2023-05-24 00:23:00+00:00
25,0.0619538277387619,0.0619538277387619,0.0619538277387619,0.0619538277387619,0.0619538277387619,1884,,,,2023-05-24 00:24:00+00:00
26,0.061964236199855804,0.061964236199855804,0.061964236199855804,0.061964236199855804,0.061964236199855804,0,,,,2023-05-24 00:25:00+00:00
27,0.06196793168783188,0.06196793168783188,0.06196793168783188,0.06196793168783188,0.06196793168783188,57,,,,2023-05-24 00:26:00+00:00
