Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date
0,135.39999389648438,135.91000366210938,135.35659790039062,135.8300018310547,135.8300018310547,219633,2023-05-24 09:30:00-04:00,,,,
1,134.97000122070312,135.02999877929688,134.69000244140625,134.97000122070312,134.97000122070312,244410,,,,,2023-05-25 09:30:00-04:00
2,134.97000122070312,135.13999938964844,134.77000427246094,135.09500122070312,135.09500122070312,37982,,,,,2023-05-25 09:31:00-04:00
3,135.10000610351562,135.3800048828125,135.10000610351562,135.32000732421875,135.32000732421875,36962,,,,,2023-05-25 09:32:00-04:00
4,135.33999633789062,135.75,135.3300018310547,135.75,135.75,34320,,,,,2023-05-25 09:33:00-04:00
5,135.75,135.97999572753906,135.72000122070312,135.73989868164062,135.73989868164062,51502,,,,,2023-05-25 09:34:00-04:00
6,135.7100067138672,135.80999755859375,135.66000366210938,135.75999450683594,135.75999450683594,16883,,,,,2023-05-25 09:35:00-04:00
7,135.77999877929688,135.77999877929688,135.6300048828125,135.67999267578125,135.67999267578125,17590,,,,,2023-05-25 09:36:00-04:00
8,135.6699981689453,135.75,135.52000427246094,135.61000061035156,135.61000061035156,25895,,,,,2023-05-25 09:37:00-04:00
9,135.6199951171875,135.6699981689453,135.55999755859375,135.64999389648438,135.64999389648438,42741,,,,,2023-05-25 09:38:00-04:00
10,135.65499877929688,135.75,135.6300048828125,135.6649932861328,135.6649932861328,33408,,,,,2023-05-25 09:39:00-04:00
11,135.6699981689453,135.67999267578125,135.50999450683594,135.59500122070312,135.59500122070312,41218,,,,,2023-05-25 09:40:00-04:00
12,135.57000732421875,135.5800018310547,135.34010314941406,135.3800048828125,135.3800048828125,33349,,,,,2023-05-25 09:41:00-04:00
13,135.36000061035156,135.3800048828125,135.1999969482422,135.3000030517578,135.3000030517578,24486,,,,,2023-05-25 09:42:00-04:00
14,135.30999755859375,135.44000244140625,135.1699981689453,135.4199981689453,135.4199981689453,24165,,,,,2023-05-25 09:43:00-04:00
15,135.41000366210938,135.63999938964844,135.3800048828125,135.61000061035156,135.61000061035156,37155,,,,,2023-05-25 09:44:00-04:00
16,135.6199951171875,135.88999938964844,135.61000061035156,135.82000732421875,135.82000732421875,41424,,,,,2023-05-25 09:45:00-04:00
17,135.77330017089844,135.91000366210938,135.7100067138672,135.74000549316406,135.74000549316406,22338,,,,,2023-05-25 09:46:00-04:00
18,135.77999877929688,136.08999633789062,135.77000427246094,136.00999450683594,136.00999450683594,35829,,,,,2023-05-25 09:47:00-04:00
19,136.0399932861328,136.22000122070312,136.02000427246094,136.10000610351562,136.10000610351562,34093,,,,,2023-05-25 09:48:00-04:00
20,136.0800018310547,136.10000610351562,135.8300018310547,135.91000366210938,135.91000366210938,46840,,,,,2023-05-25 09:49:00-04:00
21,135.8699951171875,135.8699951171875,135.71499633789062,135.77000427246094,135.77000427246094,16988,,,,,2023-05-25 09:50:00-04:00
22,135.77589416503906,136.0800018310547,135.77589416503906,136.0399932861328,136.0399932861328,23771,,,,,2023-05-25 09:51:00-04:00
23,136.07000732421875,136.14999389648438,136.0399932861328,136.0399932861328,136.0399932861328,21719,,,,,2023-05-25 09:52:00-04:00
24,136.0399932861328,136.11500549316406,135.91000366210938,135.96499633789062,135.96499633789062,25713,,,,,2023-05-25 09:53:00-04:00
25,135.97999572753906,136.11000061035156,135.9001007080078,136.05499267578125,136.05499267578125,10030,,,,,2023-05-25 09:54:00-04:00
26,136.0500030517578,136.07000732421875,136.02499389648438,136.02999877929688,136.02999877929688,5830,,,,,2023-05-25 09:55:00-04:00
27,136.02000427246094,136.25,136.0,136.22999572753906,136.22999572753906,15677,,,,,2023-05-25 09:56:00-04:00
28,136.25999450683594,136.27000427246094,136.0399932861328,136.0399932861328,136.0399932861328,17963,,,,,2023-05-25 09:57:00-04:00
29,136.07000732421875,136.14999389648438,136.07000732421875,136.10000610351562,136.10000610351562,8462,,,,,2023-05-25 09:58:00-04:00
30,136.0800018310547,136.0800018310547,136.02000427246094,136.03469848632812,136.03469848632812,15276,,,,,2023-05-25 09:59:00-04:00
31,136.02000427246094,136.27000427246094,136.00999450683594,136.24000549316406,136.24000549316406,23976,,,,,2023-05-25 10:00:00-04:00
32,136.24000549316406,136.24000549316406,135.99000549316406,136.0,136.0,12895,,,,,2023-05-25 10:01:00-04:00
33,135.97999572753906,135.99000549316406,135.8699951171875,135.88999938964844,135.88999938964844,10780,,,,,2023-05-25 10:02:00-04:00
34,135.92999267578125,136.0198974609375,135.91000366210938,136.0,136.0,18412,,,,,2023-05-25 10:03:00-04:00
35,135.97000122070312,135.97999572753906,135.80999755859375,135.80999755859375,135.80999755859375,15031,,,,,2023-05-25 10:04:00-04:00
36,135.82009887695312,135.88999938964844,135.67999267578125,135.67999267578125,135.67999267578125,18140,,,,,2023-05-25 10:05:00-04:00
37,135.6699981689453,135.69500732421875,135.52999877929688,135.5749969482422,135.5749969482422,25367,,,,,2023-05-25 10:06:00-04:00
38,135.55999755859375,135.6199951171875,135.5,135.53250122070312,135.53250122070312,22004,,,,,2023-05-25 10:07:00-04:00
39,135.49000549316406,135.52000427246094,135.4199981689453,135.4199981689453,135.4199981689453,9675,,,,,2023-05-25 10:08:00-04:00
40,135.42999267578125,135.4499053955078,135.32000732421875,135.32000732421875,135.32000732421875,8235,,,,,2023-05-25 10:09:00-04:00
41,135.3000030517578,135.3498992919922,135.24000549316406,135.24000549316406,135.24000549316406,14836,,,,,2023-05-25 10:10:00-04:00
42,135.22000122070312,135.3300018310547,135.14999389648438,135.1699981689453,135.1699981689453,15595,,,,,2023-05-25 10:11:00-04:00
43,135.1750030517578,135.25,135.05999755859375,135.25,135.25,26822,,,,,2023-05-25 10:12:00-04:00
44,135.42750549316406,135.42999267578125,135.36000061035156,135.36000061035156,135.36000061035156,22658,,,,,2023-05-25 10:13:00-04:00
45,135.3699951171875,135.3800048828125,135.2449951171875,135.2899932861328,135.2899932861328,11779,,,,,2023-05-25 10:14:00-04:00
46,135.2899932861328,135.42999267578125,135.22000122070312,135.4199981689453,135.4199981689453,15776,,,,,2023-05-25 10:15:00-04:00
47,135.41009521484375,135.4499969482422,135.38999938964844,135.41000366210938,135.41000366210938,14532,,,,,2023-05-25 10:16:00-04:00
48,135.39999389648438,135.47579956054688,135.39999389648438,135.4250030517578,135.4250030517578,8988,,,,,2023-05-25 10:17:00-04:00
49,135.4199981689453,135.42999267578125,135.2899932861328,135.2899932861328,135.2899932861328,21113,,,,,2023-05-25 10:18:00-04:00
50,135.25,135.2949981689453,135.17999267578125,135.1999969482422,135.1999969482422,15841,,,,,2023-05-25 10:19:00-04:00
51,135.1999969482422,135.2899932861328,135.11000061035156,135.27999877929688,135.27999877929688,11785,,,,,2023-05-25 10:20:00-04:00
52,135.27000427246094,135.33999633789062,135.22999572753906,135.2899932861328,135.2899932861328,14691,,,,,2023-05-25 10:21:00-04:00
53,135.27000427246094,135.3000030517578,135.22000122070312,135.3000030517578,135.3000030517578,14342,,,,,2023-05-25 10:22:00-04:00
54,135.3000030517578,135.3000030517578,135.25999450683594,135.27999877929688,135.27999877929688,7535,,,,,2023-05-25 10:23:00-04:00
55,135.27000427246094,135.3300018310547,135.22999572753906,135.3217010498047,135.3217010498047,11452,,,,,2023-05-25 10:24:00-04:00
56,135.3000030517578,135.47579956054688,135.2899932861328,135.4499969482422,135.4499969482422,9715,,,,,2023-05-25 10:25:00-04:00
57,135.4600067138672,135.60000610351562,135.44000244140625,135.58999633789062,135.58999633789062,6287,,,,,2023-05-25 10:26:00-04:00
58,135.5800018310547,135.5800018310547,135.47000122070312,135.47999572753906,135.47999572753906,16682,,,,,2023-05-25 10:27:00-04:00
59,135.4499969482422,135.5500030517578,135.42999267578125,135.4720001220703,135.4720001220703,18606,,,,,2023-05-25 10:28:00-04:00
60,135.47999572753906,135.57000732421875,135.44000244140625,135.4499969482422,135.4499969482422,17823,,,,,2023-05-25 10:29:00-04:00
61,135.4600067138672,135.47999572753906,135.38009643554688,135.42999267578125,135.42999267578125,13984,,,,,2023-05-25 10:30:00-04:00
62,135.4250030517578,135.50999450683594,135.38150024414062,135.38150024414062,135.38150024414062,7499,,,,,2023-05-25 10:31:00-04:00
63,135.36000061035156,135.50999450683594,135.3170928955078,135.44000244140625,135.44000244140625,20494,,,,,2023-05-25 10:32:00-04:00
64,135.4199981689453,135.44000244140625,135.3300018310547,135.38999938964844,135.38999938964844,14283,,,,,2023-05-25 10:33:00-04:00
65,135.3800048828125,135.39999389648438,135.27999877929688,135.35000610351562,135.35000610351562,9981,,,,,2023-05-25 10:34:00-04:00
66,135.32000732421875,135.375,135.3159942626953,135.35000610351562,135.35000610351562,18266,,,,,2023-05-25 10:35:00-04:00
67,135.3699951171875,135.52000427246094,135.32000732421875,135.52000427246094,135.52000427246094,10490,,,,,2023-05-25 10:36:00-04:00
68,135.51499938964844,135.5399932861328,135.47000122070312,135.5050048828125,135.5050048828125,10112,,,,,2023-05-25 10:37:00-04:00
69,135.49000549316406,135.60000610351562,135.49000549316406,135.5500030517578,135.5500030517578,11631,,,,,2023-05-25 10:38:00-04:00
70,135.5500030517578,135.64999389648438,135.5500030517578,135.63999938964844,135.63999938964844,12965,,,,,2023-05-25 10:39:00-04:00
71,135.66000366210938,135.7198944091797,135.64999389648438,135.6699981689453,135.6699981689453,9162,,,,,2023-05-25 10:40:00-04:00
72,135.6999969482422,135.77000427246094,135.6999969482422,135.72999572753906,135.72999572753906,10910,,,,,2023-05-25 10:41:00-04:00
