Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date
0,107.83999633789062,107.83999633789062,107.50499725341795,107.56999969482422,107.56999969482422,0,2023-05-24 09:30:00-04:00,,,,,,
1,107.51000213623047,107.51000213623047,107.51000213623047,107.51000213623047,107.51000213623047,4090,,,,,,,2023-05-30 09:30:00-04:00
2,107.54499816894531,107.54499816894531,107.54499816894531,107.54499816894531,107.54499816894531,270,,,,,,,2023-05-30 09:33:00-04:00
3,107.40499877929688,107.625,107.40499877929688,107.625,107.625,946,,,,,,,2023-05-30 09:34:00-04:00
4,107.74500274658203,107.74500274658203,107.62999725341797,107.70249938964844,107.70249938964844,711,,,,,,,2023-05-30 09:35:00-04:00
5,107.6500015258789,107.68000030517578,107.58000183105469,107.68000030517578,107.68000030517578,1039,,,,,,,2023-05-30 09:36:00-04:00
6,107.4749984741211,107.4749984741211,107.4749984741211,107.4749984741211,107.4749984741211,268,,,,,,,2023-05-30 09:37:00-04:00
7,107.24500274658203,107.24500274658203,107.2300033569336,107.2300033569336,107.2300033569336,588,,,,,,,2023-05-30 09:38:00-04:00
8,107.1500015258789,107.1500015258789,107.1500015258789,107.1500015258789,107.1500015258789,667,,,,,,,2023-05-30 09:39:00-04:00
9,106.88999938964844,106.88999938964844,106.88999938964844,106.88999938964844,106.88999938964844,218,,,,,,,2023-05-30 09:40:00-04:00
10,106.76499938964844,106.95999908447266,106.63999938964844,106.95999908447266,106.95999908447266,1545,,,,,,,2023-05-30 09:41:00-04:00
11,107.0,107.0,107.0,107.0,107.0,718,,,,,,,2023-05-30 09:43:00-04:00
12,106.7300033569336,106.7300033569336,106.7300033569336,106.7300033569336,106.7300033569336,129,,,,,,,2023-05-30 09:44:00-04:00
13,106.6500015258789,106.6500015258789,106.6500015258789,106.6500015258789,106.6500015258789,105,,,,,,,2023-05-30 09:45:00-04:00
14,106.8499984741211,107.06999969482422,106.8499984741211,107.06999969482422,107.06999969482422,1589,,,,,,,2023-05-30 09:46:00-04:00
