Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date
0,300.010009765625,300.1300048828125,299.489990234375,299.9200134277344,299.9200134277344,33191,2023-05-24 09:30:00-04:00,,
1,300.010009765625,300.1300048828125,299.489990234375,299.9200134277344,299.9200134277344,33191,,,2023-05-24 09:30:00-04:00
2,299.55999755859375,299.6700134277344,299.20001220703125,299.43499755859375,299.43499755859375,3341,,,2023-05-24 09:31:00-04:00
3,299.6700134277344,299.95001220703125,299.489990234375,299.95001220703125,299.95001220703125,2404,,,2023-05-24 09:32:00-04:00
4,299.5,299.739990234375,299.32000732421875,299.527587890625,299.527587890625,2805,,,2023-05-24 09:33:00-04:00
5,299.8949890136719,300.1600036621094,299.6000061035156,299.864990234375,299.864990234375,4598,,,2023-05-24 09:34:00-04:00
6,299.8800048828125,300.0799865722656,299.6520080566406,299.75,299.75,4716,,,2023-05-24 09:35:00-04:00
7,299.6600036621094,300.1099853515625,299.264404296875,300.04998779296875,300.04998779296875,6271,,,2023-05-24 09:36:00-04:00
8,299.93499755859375,300.1199951171875,299.760009765625,300.1199951171875,300.1199951171875,2310,,,2023-05-24 09:37:00-04:00
9,300.2200012207031,300.4700012207031,300.2200012207031,300.2650146484375,300.2650146484375,640,,,2023-05-24 09:38:00-04:00
10,300.2471008300781,300.25,300.0299987792969,300.20001220703125,300.20001220703125,1797,,,2023-05-24 09:39:00-04:00
11,300.20001220703125,300.29998779296875,299.9849853515625,300.1650085449219,300.1650085449219,1854,,,2023-05-24 09:40:00-04:00
12,300.1600036621094,300.3399963378906,300.1400146484375,300.289306640625,300.289306640625,2931,,,2023-05-24 09:41:00-04:00
13,300.4100036621094,300.625,300.4100036621094,300.62249755859375,300.62249755859375,2498,,,2023-05-24 09:42:00-04:00
14,300.82000732421875,300.8299865722656,300.6300048828125,300.6300048828125,300.6300048828125,1842,,,2023-05-24 09:44:00-04:00
15,300.82000732421875,300.82000732421875,300.3424987792969,300.3424987792969,300.3424987792969,2418,,,2023-05-24 09:45:00-04:00
16,300.1400146484375,300.3599853515625,300.1400146484375,300.3599853515625,300.3599853515625,1144,,,2023-05-24 09:46:00-04:00
17,300.3999938964844,300.7799987792969,300.3999938964844,300.5350036621094,300.5350036621094,7083,,,2023-05-24 09:47:00-04:00
18,300.5199890136719,300.5199890136719,300.0950012207031,300.0950012207031,300.0950012207031,3172,,,2023-05-24 09:48:00-04:00
19,300.05999755859375,300.30999755859375,299.9100036621094,300.30999755859375,300.30999755859375,3293,,,2023-05-24 09:49:00-04:00
20,300.2099914550781,300.2099914550781,300.1700134277344,300.17498779296875,300.17498779296875,1354,,,2023-05-24 09:50:00-04:00
21,300.1361083984375,300.239990234375,299.95001220703125,299.95001220703125,299.95001220703125,3340,,,2023-05-24 09:51:00-04:00
22,299.9100036621094,300.04998779296875,299.8800048828125,300.0050048828125,300.0050048828125,3624,,,2023-05-24 09:52:00-04:00
23,299.8900146484375,299.92999267578125,299.8900146484375,299.9200134277344,299.9200134277344,914,,,2023-05-24 09:53:00-04:00
24,299.9200134277344,300.0299987792969,299.9200134277344,299.9800109863281,299.9800109863281,5440,,,2023-05-24 09:54:00-04:00
25,300.0050048828125,300.1199951171875,300.0050048828125,300.0249938964844,300.0249938964844,3084,,,2023-05-24 09:55:00-04:00
26,299.8500061035156,299.9800109863281,299.8500061035156,299.9800109863281,299.9800109863281,978,,,2023-05-24 09:56:00-04:00
27,299.94000244140625,300.1199951171875,299.9200134277344,299.9200134277344,299.9200134277344,4530,,,2023-05-24 09:57:00-04:00
28,299.94000244140625,300.260009765625,299.94000244140625,300.260009765625,300.260009765625,1120,,,2023-05-24 09:58:00-04:00
29,300.0093078613281,300.0093078613281,299.6600036621094,299.79998779296875,299.79998779296875,2655,,,2023-05-24 09:59:00-04:00
30,299.82000732421875,300.0775146484375,299.82000732421875,300.0199890136719,300.0199890136719,2882,,,2023-05-24 10:00:00-04:00
31,300.1000061035156,300.1199951171875,299.9700012207031,299.989990234375,299.989990234375,1524,,,2023-05-24 10:01:00-04:00
32,299.8900146484375,299.9324035644531,299.75,299.8500061035156,299.8500061035156,1657,,,2023-05-24 10:02:00-04:00
33,299.9599914550781,300.0050048828125,299.9599914550781,300.0050048828125,300.0050048828125,2264,,,2023-05-24 10:03:00-04:00
34,299.80999755859375,300.04998779296875,299.79998779296875,300.0050048828125,300.0050048828125,2623,,,2023-05-24 10:04:00-04:00
35,300.07501220703125,300.07501220703125,299.9800109863281,300.0,300.0,2173,,,2023-05-24 10:05:00-04:00
36,300.05999755859375,300.05999755859375,299.8999938964844,299.8999938964844,299.8999938964844,706,,,2023-05-24 10:06:00-04:00
37,300.0199890136719,300.0199890136719,299.92999267578125,299.92999267578125,299.92999267578125,1813,,,2023-05-24 10:07:00-04:00
38,300.0299987792969,300.0799865722656,299.9100036621094,299.9100036621094,299.9100036621094,1624,,,2023-05-24 10:08:00-04:00
39,300.0,300.0,299.8699951171875,299.8999938964844,299.8999938964844,1144,,,2023-05-24 10:09:00-04:00
40,299.9200134277344,299.9200134277344,299.9100036621094,299.9100036621094,299.9100036621094,300,,,2023-05-24 10:10:00-04:00
41,299.8949890136719,300.0,299.8399963378906,299.95001220703125,299.95001220703125,4278,,,2023-05-24 10:11:00-04:00
42,300.010009765625,300.010009765625,299.92498779296875,299.989990234375,299.989990234375,2873,,,2023-05-24 10:12:00-04:00
43,299.7799987792969,299.7799987792969,299.6700134277344,299.7449951171875,299.7449951171875,1529,,,2023-05-24 10:13:00-04:00
44,299.7449951171875,300.0899963378906,299.7449951171875,300.0899963378906,300.0899963378906,3390,,,2023-05-24 10:14:00-04:00
45,300.1499938964844,300.1499938964844,299.989990234375,299.989990234375,299.989990234375,1320,,,2023-05-24 10:15:00-04:00
46,300.1600036621094,300.2099914550781,300.1300048828125,300.1300048828125,300.1300048828125,2376,,,2023-05-24 10:16:00-04:00
47,300.239990234375,300.2890930175781,300.1600036621094,300.1650085449219,300.1650085449219,3874,,,2023-05-24 10:17:00-04:00
48,300.1400146484375,300.1400146484375,300.135009765625,300.135009765625,300.135009765625,258,,,2023-05-24 10:18:00-04:00
49,300.1400146484375,300.260009765625,300.1199951171875,300.177490234375,300.177490234375,3597,,,2023-05-24 10:19:00-04:00
50,300.0799865722656,300.0799865722656,299.90289306640625,299.90289306640625,299.90289306640625,2089,,,2023-05-24 10:20:00-04:00
51,299.9100036621094,300.1000061035156,299.7799987792969,300.010009765625,300.010009765625,3427,,,2023-05-24 10:21:00-04:00
52,300.0199890136719,300.1099853515625,299.80999755859375,299.9849853515625,299.9849853515625,9137,,,2023-05-24 10:22:00-04:00
53,300.010009765625,300.0150146484375,299.9100036621094,300.0150146484375,300.0150146484375,1180,,,2023-05-24 10:23:00-04:00
54,299.9549865722656,299.9549865722656,299.7699890136719,299.7699890136719,299.7699890136719,989,,,2023-05-24 10:24:00-04:00
55,299.7900085449219,299.80999755859375,299.7900085449219,299.80999755859375,299.80999755859375,531,,,2023-05-24 10:25:00-04:00
56,299.989990234375,300.0400085449219,299.875,299.8999938964844,299.8999938964844,2367,,,2023-05-24 10:26:00-04:00
57,299.864990234375,299.9750061035156,299.8399963378906,299.92999267578125,299.92999267578125,5777,,,2023-05-24 10:27:00-04:00
58,299.9800109863281,300.1300048828125,299.9599914550781,300.1300048828125,300.1300048828125,1788,,,2023-05-24 10:28:00-04:00
59,300.1000061035156,300.2900085449219,300.06500244140625,300.2799987792969,300.2799987792969,4548,,,2023-05-24 10:29:00-04:00
60,300.32000732421875,300.44000244140625,300.2099914550781,300.4200134277344,300.4200134277344,5992,,,2023-05-24 10:30:00-04:00
61,300.45001220703125,300.45001220703125,300.1600036621094,300.17999267578125,300.17999267578125,6008,,,2023-05-24 10:31:00-04:00
62,300.0199890136719,300.0199890136719,300.010009765625,300.010009765625,300.010009765625,667,,,2023-05-24 10:32:00-04:00
63,299.9200134277344,299.9200134277344,299.8900146484375,299.8900146484375,299.8900146484375,1184,,,2023-05-24 10:33:00-04:00
64,299.8533935546875,299.92999267578125,299.8299865722656,299.8999938964844,299.8999938964844,3148,,,2023-05-24 10:34:00-04:00
65,299.864990234375,299.864990234375,299.8399963378906,299.8500061035156,299.8500061035156,1398,,,2023-05-24 10:35:00-04:00
66,299.92999267578125,299.94000244140625,299.75,299.75,299.75,1936,,,2023-05-24 10:36:00-04:00
67,299.80999755859375,299.80999755859375,299.75,299.7550048828125,299.7550048828125,1995,,,2023-05-24 10:37:00-04:00
68,299.67999267578125,299.8699951171875,299.67999267578125,299.8699951171875,299.8699951171875,2626,,,2023-05-24 10:38:00-04:00
69,299.8699951171875,299.92999267578125,299.8550109863281,299.8550109863281,299.8550109863281,1028,,,2023-05-24 10:39:00-04:00
70,299.9100036621094,299.9200134277344,299.67999267578125,299.7749938964844,299.7749938964844,4921,,,2023-05-24 10:40:00-04:00
71,299.7799987792969,300.42999267578125,299.7799987792969,300.42999267578125,300.42999267578125,2177,,,2023-05-24 10:41:00-04:00
72,300.7200012207031,300.8299865722656,300.7200012207031,300.8299865722656,300.8299865722656,1191,,,2023-05-24 10:42:00-04:00
73,300.8500061035156,300.8550109863281,300.8500061035156,300.8550109863281,300.8550109863281,473,,,2023-05-24 10:43:00-04:00
74,300.95989990234375,301.0,300.8500061035156,301.0,301.0,2470,,,2023-05-24 10:44:00-04:00
75,301.04998779296875,301.2099914550781,301.04998779296875,301.2099914550781,301.2099914550781,2166,,,2023-05-24 10:45:00-04:00
76,301.2099914550781,301.25,301.1199951171875,301.25,301.25,3158,,,2023-05-24 10:46:00-04:00
77,301.260009765625,301.260009765625,301.260009765625,301.260009765625,301.260009765625,589,,,2023-05-24 10:47:00-04:00
78,301.2749938964844,301.2950134277344,301.04998779296875,301.114990234375,301.114990234375,3894,,,2023-05-24 10:48:00-04:00
79,301.0299987792969,301.0299987792969,300.70001220703125,300.7124938964844,300.7124938964844,14774,,,2023-05-24 10:49:00-04:00
80,300.7950134277344,300.7950134277344,300.73748779296875,300.73748779296875,300.73748779296875,750,,,2023-05-24 10:50:00-04:00
81,300.66009521484375,300.66009521484375,300.55999755859375,300.55999755859375,300.55999755859375,2734,,,2023-05-24 10:51:00-04:00
82,300.4200134277344,300.44000244140625,300.3999938964844,300.4200134277344,300.4200134277344,843,,,2023-05-24 10:52:00-04:00
83,300.2149963378906,300.2149963378906,300.2049865722656,300.2049865722656,300.2049865722656,2440,,,2023-05-24 10:53:00-04:00
84,300.19000244140625,300.29998779296875,300.05999755859375,300.20001220703125,300.20001220703125,3254,,,2023-05-24 10:54:00-04:00
85,300.1700134277344,300.1700134277344,300.1700134277344,300.1700134277344,300.1700134277344,793,,,2023-05-24 10:55:00-04:00
86,300.04998779296875,300.0899963378906,299.760009765625,300.0150146484375,300.0150146484375,47778,,,2023-05-24 10:56:00-04:00
87,299.9949951171875,299.9949951171875,299.9949951171875,299.9949951171875,299.9949951171875,182,,,2023-05-24 10:57:00-04:00
88,299.9949951171875,300.0050048828125,299.9949951171875,300.0050048828125,300.0050048828125,1157,,,2023-05-24 10:58:00-04:00
89,300.0,300.05999755859375,299.95001220703125,299.95001220703125,299.95001220703125,3801,,,2023-05-24 10:59:00-04:00
90,300.0,300.010009765625,299.9949951171875,300.010009765625,300.010009765625,950,,,2023-05-24 11:00:00-04:00
91,300.033203125,300.033203125,300.033203125,300.033203125,300.033203125,241,,,2023-05-24 11:01:00-04:00
92,300.1499938964844,300.1499938964844,299.8399963378906,299.9700012207031,299.9700012207031,9375,,,2023-05-24 11:02:00-04:00
93,299.989990234375,300.3599853515625,299.989990234375,300.32000732421875,300.32000732421875,3362,,,2023-05-24 11:03:00-04:00
94,300.2799987792969,300.6400146484375,300.25,300.6400146484375,300.6400146484375,1638,,,2023-05-24 11:04:00-04:00
95,300.760009765625,300.760009765625,300.739990234375,300.739990234375,300.739990234375,1192,,,2023-05-24 11:05:00-04:00
96,300.8299865722656,300.8699951171875,300.82000732421875,300.8699951171875,300.8699951171875,1006,,,2023-05-24 11:06:00-04:00
97,300.8599853515625,300.864990234375,300.739990234375,300.739990234375,300.739990234375,2291,,,2023-05-24 11:07:00-04:00
98,300.75,300.8500061035156,300.6099853515625,300.8500061035156,300.8500061035156,2445,,,2023-05-24 11:08:00-04:00
99,300.7349853515625,300.739990234375,300.69488525390625,300.739990234375,300.739990234375,1029,,,2023-05-24 11:09:00-04:00
100,300.8500061035156,300.9750061035156,300.7449951171875,300.92498779296875,300.92498779296875,2161,,,2023-05-24 11:12:00-04:00
101,300.9599914550781,300.9750061035156,300.7300109863281,300.7300109863281,300.7300109863281,3561,,,2023-05-24 11:13:00-04:00
102,300.6449890136719,300.75,300.6449890136719,300.75,300.75,404,,,2023-05-24 11:14:00-04:00
103,300.69000244140625,300.8399963378906,300.69000244140625,300.7799987792969,300.7799987792969,2459,,,2023-05-24 11:15:00-04:00
104,300.8139953613281,301.06500244140625,300.8139953613281,300.8800048828125,300.8800048828125,8682,,,2023-05-24 11:16:00-04:00
105,300.95001220703125,300.95001220703125,300.8900146484375,300.8900146484375,300.8900146484375,1215,,,2023-05-24 11:17:00-04:00
106,300.8999938964844,300.8999938964844,300.864990234375,300.864990234375,300.864990234375,331,,,2023-05-24 11:18:00-04:00
107,300.79998779296875,300.79998779296875,300.57501220703125,300.6300048828125,300.6300048828125,2597,,,2023-05-24 11:19:00-04:00
108,300.6499938964844,300.8299865722656,300.625,300.625,300.625,8595,,,2023-05-24 11:20:00-04:00
109,300.70001220703125,300.70001220703125,300.5899963378906,300.5899963378906,300.5899963378906,2390,,,2023-05-24 11:21:00-04:00
110,300.7099914550781,300.9175109863281,300.697509765625,300.8550109863281,300.8550109863281,2861,,,2023-05-24 11:22:00-04:00
111,300.8349914550781,300.92999267578125,300.75,300.9200134277344,300.9200134277344,2490,,,2023-05-24 11:23:00-04:00
112,300.9100036621094,300.9599914550781,300.79998779296875,300.79998779296875,300.79998779296875,2943,,,2023-05-24 11:24:00-04:00
113,300.7900085449219,300.885009765625,300.7650146484375,300.8800048828125,300.8800048828125,3532,,,2023-05-24 11:25:00-04:00
114,300.8699951171875,301.0199890136719,300.8699951171875,300.9700012207031,300.9700012207031,4679,,,2023-05-24 11:26:00-04:00
115,300.9949951171875,301.13751220703125,300.9100036621094,300.9601135253906,300.9601135253906,8772,,,2023-05-24 11:27:00-04:00
116,301.0,301.0,300.6400146484375,300.7300109863281,300.7300109863281,3631,,,2023-05-24 11:28:00-04:00
117,300.6600036621094,300.67999267578125,300.4700012207031,300.57000732421875,300.57000732421875,3392,,,2023-05-24 11:29:00-04:00
118,300.6400146484375,300.6499938964844,300.6400146484375,300.6499938964844,300.6499938964844,1298,,,2023-05-24 11:30:00-04:00
119,300.7300109863281,300.75,300.4917907714844,300.55999755859375,300.55999755859375,2978,,,2023-05-24 11:31:00-04:00
120,300.6099853515625,300.6549987792969,300.5400085449219,300.6549987792969,300.6549987792969,1499,,,2023-05-24 11:32:00-04:00
121,300.7650146484375,300.8800048828125,300.7099914550781,300.7099914550781,300.7099914550781,1714,,,2023-05-24 11:33:00-04:00
122,300.760009765625,300.760009765625,300.6400146484375,300.739990234375,300.739990234375,1389,,,2023-05-24 11:34:00-04:00
123,300.5799865722656,300.6000061035156,300.489990234375,300.489990234375,300.489990234375,1559,,,2023-05-24 11:35:00-04:00
124,300.6000061035156,300.6099853515625,300.6000061035156,300.6099853515625,300.6099853515625,612,,,2023-05-24 11:36:00-04:00
125,300.6050109863281,300.6050109863281,300.5299987792969,300.5299987792969,300.5299987792969,1496,,,2023-05-24 11:37:00-04:00
