Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date
0,71.5,71.6500015258789,71.2699966430664,71.27999877929688,71.27999877929688,53137,2023-05-24 09:30:00-04:00,,,,
1,70.26000213623047,70.26000213623047,69.91000366210938,70.05000305175781,70.05000305175781,270688,,,,,2023-05-25 09:30:00-04:00
2,70.0199966430664,70.11000061035156,69.94000244140625,70.09500122070312,70.09500122070312,6620,,,,,2023-05-25 09:31:00-04:00
3,70.02999877929688,70.08000183105469,69.81999969482422,69.94999694824219,69.94999694824219,4840,,,,,2023-05-25 09:32:00-04:00
4,69.94999694824219,70.36499786376953,69.94999694824219,70.36499786376953,70.36499786376953,5791,,,,,2023-05-25 09:33:00-04:00
5,70.5,70.53500366210938,70.41999816894531,70.44499969482422,70.44499969482422,1807,,,,,2023-05-25 09:34:00-04:00
6,70.44999694824219,70.44999694824219,70.4000015258789,70.40840148925781,70.40840148925781,1931,,,,,2023-05-25 09:35:00-04:00
7,70.27999877929688,70.27999877929688,70.16500091552734,70.16500091552734,70.16500091552734,1132,,,,,2023-05-25 09:36:00-04:00
8,70.16500091552734,70.16500091552734,70.01000213623047,70.0999984741211,70.0999984741211,4086,,,,,2023-05-25 09:37:00-04:00
9,70.12000274658203,70.16999816894531,70.12000274658203,70.16999816894531,70.16999816894531,2122,,,,,2023-05-25 09:38:00-04:00
10,70.16000366210938,70.16000366210938,70.12999725341797,70.13629913330078,70.13629913330078,3873,,,,,2023-05-25 09:39:00-04:00
11,70.11000061035156,70.20800018310547,70.11000061035156,70.19840240478516,70.19840240478516,2074,,,,,2023-05-25 09:40:00-04:00
12,70.2300033569336,70.2750015258789,70.21839904785156,70.26000213623047,70.26000213623047,2599,,,,,2023-05-25 09:41:00-04:00
13,70.26000213623047,70.26000213623047,70.2300033569336,70.2300033569336,70.2300033569336,1988,,,,,2023-05-25 09:42:00-04:00
14,70.25499725341797,70.29000091552734,70.25499725341797,70.29000091552734,70.29000091552734,664,,,,,2023-05-25 09:43:00-04:00
15,70.30000305175781,70.31999969482422,70.15499877929688,70.2750015258789,70.2750015258789,4567,,,,,2023-05-25 09:44:00-04:00
16,70.375,70.48500061035156,70.375,70.48500061035156,70.48500061035156,727,,,,,2023-05-25 09:45:00-04:00
