Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date
0,38.310001373291016,38.310001373291016,38.310001373291016,38.310001373291016,38.310001373291016,0,2023-05-24 09:30:00-04:00,,,,,,
1,36.849998474121094,36.849998474121094,36.849998474121094,36.849998474121094,36.849998474121094,0,,,,,,,2023-05-30 09:30:00-04:00
2,36.8650016784668,36.8650016784668,36.8650016784668,36.8650016784668,36.8650016784668,100,,,,,,,2023-05-30 09:33:00-04:00
3,36.849998474121094,36.849998474121094,36.849998474121094,36.849998474121094,36.849998474121094,189,,,,,,,2023-05-30 09:34:00-04:00
4,37.07500076293945,37.07500076293945,36.849998474121094,36.86000061035156,36.86000061035156,868,,,,,,,2023-05-30 09:35:00-04:00
5,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,323,,,,,,,2023-05-30 09:36:00-04:00
6,36.724998474121094,36.724998474121094,36.52000045776367,36.52000045776367,36.52000045776367,525,,,,,,,2023-05-30 09:39:00-04:00
7,36.494998931884766,36.494998931884766,36.494998931884766,36.494998931884766,36.494998931884766,486,,,,,,,2023-05-30 09:46:00-04:00
8,36.630001068115234,36.66999816894531,36.540000915527344,36.66999816894531,36.66999816894531,3282,,,,,,,2023-05-30 09:55:00-04:00
9,36.61000061035156,36.61000061035156,36.595001220703125,36.599998474121094,36.599998474121094,1067,,,,,,,2023-05-30 09:56:00-04:00
10,36.75,36.75,36.75,36.75,36.75,611,,,,,,,2023-05-30 10:00:00-04:00
11,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,642,,,,,,,2023-05-30 10:02:00-04:00
12,36.720001220703125,36.720001220703125,36.720001220703125,36.720001220703125,36.720001220703125,424,,,,,,,2023-05-30 10:07:00-04:00
13,36.689998626708984,36.709999084472656,36.689998626708984,36.709999084472656,36.709999084472656,889,,,,,,,2023-05-30 10:13:00-04:00
14,36.83000183105469,36.88999938964844,36.829898834228516,36.88999938964844,36.88999938964844,1405,,,,,,,2023-05-30 10:18:00-04:00
15,36.88999938964844,36.88999938964844,36.88999938964844,36.88999938964844,36.88999938964844,445,,,,,,,2023-05-30 10:19:00-04:00
16,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,345,,,,,,,2023-05-30 10:25:00-04:00
17,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,127,,,,,,,2023-05-30 10:27:00-04:00
18,36.720001220703125,36.720001220703125,36.720001220703125,36.720001220703125,36.720001220703125,606,,,,,,,2023-05-30 10:28:00-04:00
19,36.71500015258789,36.71500015258789,36.71500015258789,36.71500015258789,36.71500015258789,207,,,,,,,2023-05-30 10:30:00-04:00
20,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,123,,,,,,,2023-05-30 10:31:00-04:00
21,36.7400016784668,36.7400016784668,36.7400016784668,36.7400016784668,36.7400016784668,469,,,,,,,2023-05-30 10:32:00-04:00
22,36.65999984741211,36.65999984741211,36.65999984741211,36.65999984741211,36.65999984741211,277,,,,,,,2023-05-30 10:36:00-04:00
23,36.68000030517578,36.689998626708984,36.68000030517578,36.689998626708984,36.689998626708984,504,,,,,,,2023-05-30 10:37:00-04:00
24,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,131,,,,,,,2023-05-30 10:40:00-04:00
25,36.75,36.7599983215332,36.75,36.7599983215332,36.7599983215332,563,,,,,,,2023-05-30 10:42:00-04:00
26,36.790000915527344,36.790000915527344,36.790000915527344,36.790000915527344,36.790000915527344,655,,,,,,,2023-05-30 10:44:00-04:00
27,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,36.79999923706055,5287,,,,,,,2023-05-30 10:45:00-04:00
28,36.7599983215332,36.7599983215332,36.75,36.75,36.75,882,,,,,,,2023-05-30 10:47:00-04:00
29,36.689998626708984,36.7400016784668,36.689998626708984,36.7400016784668,36.7400016784668,944,,,,,,,2023-05-30 10:48:00-04:00
30,36.720001220703125,36.720001220703125,36.709999084472656,36.709999084472656,36.709999084472656,1036,,,,,,,2023-05-30 10:51:00-04:00
31,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,378,,,,,,,2023-05-30 11:00:00-04:00
32,36.70000076293945,36.70000076293945,36.64500045776367,36.68989944458008,36.68989944458008,702,,,,,,,2023-05-30 11:02:00-04:00
33,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,36.689998626708984,176,,,,,,,2023-05-30 11:05:00-04:00
34,36.66999816894531,36.68000030517578,36.66999816894531,36.68000030517578,36.68000030517578,899,,,,,,,2023-05-30 11:07:00-04:00
35,36.619998931884766,36.619998931884766,36.619998931884766,36.619998931884766,36.619998931884766,389,,,,,,,2023-05-30 11:12:00-04:00
36,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,801,,,,,,,2023-05-30 11:16:00-04:00
37,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,350,,,,,,,2023-05-30 11:17:00-04:00
38,36.540000915527344,36.540000915527344,36.510101318359375,36.510101318359375,36.510101318359375,1076,,,,,,,2023-05-30 11:19:00-04:00
39,36.52000045776367,36.529998779296875,36.52000045776367,36.529998779296875,36.529998779296875,813,,,,,,,2023-05-30 11:20:00-04:00
40,36.52000045776367,36.52000045776367,36.52000045776367,36.52000045776367,36.52000045776367,485,,,,,,,2023-05-30 11:21:00-04:00
41,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,495,,,,,,,2023-05-30 11:23:00-04:00
42,36.52000045776367,36.52000045776367,36.5099983215332,36.51089859008789,36.51089859008789,1598,,,,,,,2023-05-30 11:27:00-04:00
43,36.5099983215332,36.5099983215332,36.5099983215332,36.5099983215332,36.5099983215332,256,,,,,,,2023-05-30 11:35:00-04:00
44,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,198,,,,,,,2023-05-30 11:38:00-04:00
45,36.5099983215332,36.5099983215332,36.5099983215332,36.5099983215332,36.5099983215332,845,,,,,,,2023-05-30 11:44:00-04:00
46,36.4900016784668,36.529998779296875,36.4900016784668,36.529998779296875,36.529998779296875,1473,,,,,,,2023-05-30 11:45:00-04:00
47,36.54999923706055,36.54999923706055,36.54999923706055,36.54999923706055,36.54999923706055,153,,,,,,,2023-05-30 11:53:00-04:00
48,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,36.540000915527344,165,,,,,,,2023-05-30 11:55:00-04:00
49,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,36.560001373291016,200,,,,,,,2023-05-30 11:56:00-04:00
50,36.58000183105469,36.58000183105469,36.58000183105469,36.58000183105469,36.58000183105469,412,,,,,,,2023-05-30 11:57:00-04:00
51,36.619998931884766,36.619998931884766,36.619998931884766,36.619998931884766,36.619998931884766,771,,,,,,,2023-05-30 12:01:00-04:00
52,36.60499954223633,36.60499954223633,36.60499954223633,36.60499954223633,36.60499954223633,182,,,,,,,2023-05-30 12:13:00-04:00
53,36.58000183105469,36.630001068115234,36.58000183105469,36.58000183105469,36.58000183105469,1660,,,,,,,2023-05-30 12:17:00-04:00
54,36.619998931884766,36.619998931884766,36.599998474121094,36.599998474121094,36.599998474121094,265,,,,,,,2023-05-30 12:18:00-04:00
55,36.63999938964844,36.63999938964844,36.63999938964844,36.63999938964844,36.63999938964844,300,,,,,,,2023-05-30 12:19:00-04:00
56,36.630001068115234,36.630001068115234,36.630001068115234,36.630001068115234,36.630001068115234,399,,,,,,,2023-05-30 12:20:00-04:00
57,36.599998474121094,36.599998474121094,36.599998474121094,36.599998474121094,36.599998474121094,391,,,,,,,2023-05-30 12:22:00-04:00
58,36.59000015258789,36.59000015258789,36.58000183105469,36.58000183105469,36.58000183105469,447,,,,,,,2023-05-30 12:23:00-04:00
59,36.61000061035156,36.61000061035156,36.61000061035156,36.61000061035156,36.61000061035156,764,,,,,,,2023-05-30 12:26:00-04:00
60,36.56999969482422,36.619998931884766,36.56999969482422,36.619998931884766,36.619998931884766,336,,,,,,,2023-05-30 12:29:00-04:00
61,36.63399887084961,36.665000915527344,36.63399887084961,36.665000915527344,36.665000915527344,5625,,,,,,,2023-05-30 12:30:00-04:00
62,36.665000915527344,36.665000915527344,36.665000915527344,36.665000915527344,36.665000915527344,330,,,,,,,2023-05-30 12:31:00-04:00
63,36.650001525878906,36.650001525878906,36.650001525878906,36.650001525878906,36.650001525878906,361,,,,,,,2023-05-30 12:32:00-04:00
64,36.66999816894531,36.68000030517578,36.64149856567383,36.650001525878906,36.650001525878906,4769,,,,,,,2023-05-30 12:34:00-04:00
65,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,102,,,,,,,2023-05-30 12:35:00-04:00
66,36.70000076293945,36.709999084472656,36.70000076293945,36.709999084472656,36.709999084472656,925,,,,,,,2023-05-30 12:36:00-04:00
67,36.680599212646484,36.70000076293945,36.680599212646484,36.70000076293945,36.70000076293945,493,,,,,,,2023-05-30 12:37:00-04:00
68,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,393,,,,,,,2023-05-30 12:38:00-04:00
69,36.665000915527344,36.709999084472656,36.665000915527344,36.709999084472656,36.709999084472656,6643,,,,,,,2023-05-30 12:39:00-04:00
70,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,36.68000030517578,945,,,,,,,2023-05-30 12:41:00-04:00
71,36.66999816894531,36.66999816894531,36.66999816894531,36.66999816894531,36.66999816894531,114,,,,,,,2023-05-30 12:42:00-04:00
72,36.665000915527344,36.689998626708984,36.665000915527344,36.685001373291016,36.685001373291016,937,,,,,,,2023-05-30 12:43:00-04:00
73,36.650001525878906,36.650001525878906,36.650001525878906,36.650001525878906,36.650001525878906,272,,,,,,,2023-05-30 12:45:00-04:00
