Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,44.380001068115234,44.525001525878906,44.380001068115234,44.47499847412109,44.47499847412109,8076,2023-05-24 09:30:00-04:00,,,,,,,
1,45.75,45.75,45.61000061035156,45.709999084472656,45.709999084472656,24672,,,,,,,,2023-05-31 09:30:00-04:00
2,45.69499969482422,45.72999954223633,45.61000061035156,45.61000061035156,45.61000061035156,2924,,,,,,,,2023-05-31 09:31:00-04:00
3,45.59000015258789,45.650001525878906,45.59000015258789,45.61000061035156,45.61000061035156,1050,,,,,,,,2023-05-31 09:32:00-04:00
4,45.58000183105469,45.63999938964844,45.529998779296875,45.56999969482422,45.56999969482422,2898,,,,,,,,2023-05-31 09:33:00-04:00
5,45.58000183105469,45.58000183105469,45.5015983581543,45.540000915527344,45.540000915527344,635,,,,,,,,2023-05-31 09:34:00-04:00
6,45.540000915527344,45.540000915527344,45.38999938964844,45.400001525878906,45.400001525878906,2517,,,,,,,,2023-05-31 09:35:00-04:00
7,45.43000030517578,45.5,45.43000030517578,45.491600036621094,45.491600036621094,2527,,,,,,,,2023-05-31 09:36:00-04:00
8,45.4900016784668,45.52000045776367,45.474998474121094,45.5099983215332,45.5099983215332,4471,,,,,,,,2023-05-31 09:37:00-04:00
9,45.470001220703125,45.540000915527344,45.470001220703125,45.47999954223633,45.47999954223633,1578,,,,,,,,2023-05-31 09:38:00-04:00
10,45.5,45.599998474121094,45.5,45.599998474121094,45.599998474121094,1322,,,,,,,,2023-05-31 09:39:00-04:00
11,45.599998474121094,45.599998474121094,45.459999084472656,45.500099182128906,45.500099182128906,4110,,,,,,,,2023-05-31 09:40:00-04:00
12,45.470001220703125,45.47999954223633,45.38999938964844,45.38999938964844,45.38999938964844,2569,,,,,,,,2023-05-31 09:41:00-04:00
13,45.380001068115234,45.41999816894531,45.2400016784668,45.2400016784668,45.2400016784668,2489,,,,,,,,2023-05-31 09:42:00-04:00
14,45.20000076293945,45.290000915527344,45.20000076293945,45.290000915527344,45.290000915527344,1979,,,,,,,,2023-05-31 09:43:00-04:00
15,45.33000183105469,45.33000183105469,45.29999923706055,45.29999923706055,45.29999923706055,423,,,,,,,,2023-05-31 09:44:00-04:00
16,45.2599983215332,45.380001068115234,45.2599983215332,45.31999969482422,45.31999969482422,4235,,,,,,,,2023-05-31 09:45:00-04:00
17,45.290000915527344,45.290000915527344,45.06999969482422,45.06999969482422,45.06999969482422,2721,,,,,,,,2023-05-31 09:46:00-04:00
18,45.150001525878906,45.16999816894531,45.04999923706055,45.04999923706055,45.04999923706055,2529,,,,,,,,2023-05-31 09:47:00-04:00
19,45.0,45.02000045776367,45.0,45.02000045776367,45.02000045776367,2311,,,,,,,,2023-05-31 09:48:00-04:00
20,45.040000915527344,45.040000915527344,44.880001068115234,44.880001068115234,44.880001068115234,2892,,,,,,,,2023-05-31 09:49:00-04:00
21,44.880001068115234,44.91999816894531,44.83000183105469,44.91999816894531,44.91999816894531,3148,,,,,,,,2023-05-31 09:50:00-04:00
22,44.959999084472656,45.029998779296875,44.959999084472656,44.9900016784668,44.9900016784668,2029,,,,,,,,2023-05-31 09:51:00-04:00
23,44.97999954223633,45.0099983215332,44.90999984741211,44.90999984741211,44.90999984741211,4458,,,,,,,,2023-05-31 09:52:00-04:00
24,44.880001068115234,44.880001068115234,44.83000183105469,44.83000183105469,44.83000183105469,1444,,,,,,,,2023-05-31 09:53:00-04:00
25,44.81999969482422,44.849998474121094,44.779998779296875,44.84000015258789,44.84000015258789,4791,,,,,,,,2023-05-31 09:54:00-04:00
26,44.84000015258789,44.86000061035156,44.84000015258789,44.849998474121094,44.849998474121094,1250,,,,,,,,2023-05-31 09:55:00-04:00
27,44.86000061035156,44.86000061035156,44.79999923706055,44.841800689697266,44.841800689697266,2696,,,,,,,,2023-05-31 09:56:00-04:00
28,44.88999938964844,44.9900016784668,44.88999938964844,44.9900016784668,44.9900016784668,3286,,,,,,,,2023-05-31 09:57:00-04:00
29,44.9900016784668,45.119998931884766,44.9900016784668,45.119998931884766,45.119998931884766,1679,,,,,,,,2023-05-31 09:58:00-04:00
30,45.09000015258789,45.130001068115234,45.060001373291016,45.130001068115234,45.130001068115234,2576,,,,,,,,2023-05-31 09:59:00-04:00
31,45.08000183105469,45.08000183105469,45.040000915527344,45.04999923706055,45.04999923706055,846,,,,,,,,2023-05-31 10:00:00-04:00
32,45.0099983215332,45.099998474121094,45.0099983215332,45.08000183105469,45.08000183105469,3436,,,,,,,,2023-05-31 10:01:00-04:00
33,45.060001373291016,45.09000015258789,45.04999923706055,45.064998626708984,45.064998626708984,2435,,,,,,,,2023-05-31 10:02:00-04:00
34,45.05500030517578,45.08000183105469,45.02000045776367,45.08000183105469,45.08000183105469,2645,,,,,,,,2023-05-31 10:03:00-04:00
35,45.125,45.125,45.09000015258789,45.09000015258789,45.09000015258789,1003,,,,,,,,2023-05-31 10:04:00-04:00
36,45.09000015258789,45.09000015258789,45.040000915527344,45.04999923706055,45.04999923706055,722,,,,,,,,2023-05-31 10:05:00-04:00
37,45.0099983215332,45.0099983215332,44.95000076293945,44.97999954223633,44.97999954223633,2326,,,,,,,,2023-05-31 10:06:00-04:00
38,44.970001220703125,45.060001373291016,44.970001220703125,45.0099983215332,45.0099983215332,2941,,,,,,,,2023-05-31 10:07:00-04:00
39,45.005001068115234,45.005001068115234,44.97999954223633,44.97999954223633,44.97999954223633,1220,,,,,,,,2023-05-31 10:08:00-04:00
40,44.93000030517578,44.93000030517578,44.88999938964844,44.900001525878906,44.900001525878906,1909,,,,,,,,2023-05-31 10:09:00-04:00
41,44.90999984741211,44.95500183105469,44.90999984741211,44.95500183105469,44.95500183105469,3969,,,,,,,,2023-05-31 10:10:00-04:00
42,44.95000076293945,45.0099983215332,44.95000076293945,45.0099983215332,45.0099983215332,4133,,,,,,,,2023-05-31 10:11:00-04:00
43,45.0099983215332,45.0099983215332,44.970001220703125,45.0,45.0,3710,,,,,,,,2023-05-31 10:12:00-04:00
44,44.99079895019531,45.060001373291016,44.9900016784668,45.029998779296875,45.029998779296875,3268,,,,,,,,2023-05-31 10:13:00-04:00
45,45.029998779296875,45.07789993286133,45.029998779296875,45.06999969482422,45.06999969482422,2253,,,,,,,,2023-05-31 10:14:00-04:00
46,45.060001373291016,45.060001373291016,45.02000045776367,45.02000045776367,45.02000045776367,3030,,,,,,,,2023-05-31 10:15:00-04:00
47,45.040000915527344,45.06999969482422,45.035301208496094,45.06999969482422,45.06999969482422,1620,,,,,,,,2023-05-31 10:16:00-04:00
48,45.06999969482422,45.130001068115234,45.06999969482422,45.099998474121094,45.099998474121094,4802,,,,,,,,2023-05-31 10:17:00-04:00
49,45.09000015258789,45.119998931884766,45.09000015258789,45.09000015258789,45.09000015258789,1967,,,,,,,,2023-05-31 10:18:00-04:00
50,45.08000183105469,45.08000183105469,45.0099983215332,45.029998779296875,45.029998779296875,3401,,,,,,,,2023-05-31 10:19:00-04:00
51,45.0099983215332,45.0099983215332,44.95000076293945,44.95500183105469,44.95500183105469,1840,,,,,,,,2023-05-31 10:20:00-04:00
52,44.939998626708984,44.959999084472656,44.93000030517578,44.95000076293945,44.95000076293945,2104,,,,,,,,2023-05-31 10:21:00-04:00
