Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date
0,0.019393902271986,0.019393902271986,0.019393902271986,0.019393902271986,0.019393902271986,0,2023-05-24 00:00:00+00:00,
1,0.019393902271986008,0.019393902271986008,0.019393902271986008,0.019393902271986008,0.019393902271986008,0,,2023-05-24 00:00:00+00:00
2,0.019395943731069565,0.019395943731069565,0.019395943731069565,0.019395943731069565,0.019395943731069565,23470,,2023-05-24 00:01:00+00:00
3,0.019395606592297554,0.019395606592297554,0.019395606592297554,0.019395606592297554,0.019395606592297554,106,,2023-05-24 00:02:00+00:00
4,0.01939605548977852,0.01939605548977852,0.01939605548977852,0.01939605548977852,0.01939605548977852,4146,,2023-05-24 00:03:00+00:00
5,0.019407108426094055,0.019407108426094055,0.019407108426094055,0.019407108426094055,0.019407108426094055,0,,2023-05-24 00:04:00+00:00
6,0.01940770260989666,0.01940770260989666,0.01940770260989666,0.01940770260989666,0.01940770260989666,0,,2023-05-24 00:05:00+00:00
7,0.019407786428928375,0.019407786428928375,0.019407786428928375,0.019407786428928375,0.019407786428928375,0,,2023-05-24 00:06:00+00:00
8,0.019405407831072807,0.019405407831072807,0.019405407831072807,0.019405407831072807,0.019405407831072807,0,,2023-05-24 00:07:00+00:00
9,0.01940322108566761,0.01940322108566761,0.01940322108566761,0.01940322108566761,0.01940322108566761,0,,2023-05-24 00:08:00+00:00
10,0.019406680017709732,0.019406680017709732,0.019406680017709732,0.019406680017709732,0.019406680017709732,3750,,2023-05-24 00:09:00+00:00
11,0.01940997689962387,0.01940997689962387,0.01940997689962387,0.01940997689962387,0.01940997689962387,25118,,2023-05-24 00:10:00+00:00
12,0.019408119842410088,0.019408119842410088,0.019408119842410088,0.019408119842410088,0.019408119842410088,0,,2023-05-24 00:11:00+00:00
13,0.01940780319273472,0.01940780319273472,0.01940780319273472,0.01940780319273472,0.01940780319273472,0,,2023-05-24 00:12:00+00:00
14,0.0194056648761034,0.0194056648761034,0.0194056648761034,0.0194056648761034,0.0194056648761034,4130,,2023-05-24 00:13:00+00:00
15,0.01940658874809742,0.01940658874809742,0.01940658874809742,0.01940658874809742,0.01940658874809742,3196,,2023-05-24 00:15:00+00:00
16,0.019404057413339615,0.019404057413339615,0.019404057413339615,0.019404057413339615,0.019404057413339615,0,,2023-05-24 00:16:00+00:00
17,0.01939898170530796,0.01939898170530796,0.01939898170530796,0.01939898170530796,0.01939898170530796,1104,,2023-05-24 00:17:00+00:00
18,0.019393624737858772,0.019393624737858772,0.019393624737858772,0.019393624737858772,0.019393624737858772,34054,,2023-05-24 00:18:00+00:00
19,0.019341303035616875,0.019341303035616875,0.019341303035616875,0.019341303035616875,0.019341303035616875,0,,2023-05-24 00:19:00+00:00
