Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date
0,17.520000457763672,17.530000686645508,17.459999084472656,17.514999389648438,17.514999389648438,92799,2023-05-24 09:30:00-04:00,,,,,,
1,17.920000076293945,17.959999084472656,17.920000076293945,17.93000030517578,17.93000030517578,80234,,,,,,,2023-05-30 09:30:00-04:00
2,17.93000030517578,17.940000534057617,17.90999984741211,17.920000076293945,17.920000076293945,7702,,,,,,,2023-05-30 09:31:00-04:00
3,17.93000030517578,17.969999313354492,17.93000030517578,17.959999084472656,17.959999084472656,12126,,,,,,,2023-05-30 09:32:00-04:00
4,17.950000762939453,17.95800018310547,17.920000076293945,17.929899215698242,17.929899215698242,6965,,,,,,,2023-05-30 09:33:00-04:00
5,17.920000076293945,17.920000076293945,17.889999389648438,17.905000686645508,17.905000686645508,6994,,,,,,,2023-05-30 09:34:00-04:00
6,17.90999984741211,17.940000534057617,17.889999389648438,17.90999984741211,17.90999984741211,16761,,,,,,,2023-05-30 09:35:00-04:00
7,17.920000076293945,17.920000076293945,17.8799991607666,17.8799991607666,17.8799991607666,10909,,,,,,,2023-05-30 09:36:00-04:00
8,17.8700008392334,17.8700008392334,17.84000015258789,17.84000015258789,17.84000015258789,9572,,,,,,,2023-05-30 09:37:00-04:00
9,17.84000015258789,17.850000381469727,17.81999969482422,17.81999969482422,17.81999969482422,61323,,,,,,,2023-05-30 09:38:00-04:00
10,17.81999969482422,17.834999084472656,17.729999542236328,17.729999542236328,17.729999542236328,66466,,,,,,,2023-05-30 09:39:00-04:00
11,17.719999313354492,17.725000381469727,17.610000610351562,17.610000610351562,17.610000610351562,52149,,,,,,,2023-05-30 09:40:00-04:00
12,17.610000610351562,17.6200008392334,17.559999465942383,17.604999542236328,17.604999542236328,43572,,,,,,,2023-05-30 09:41:00-04:00
13,17.604999542236328,17.649999618530273,17.59000015258789,17.6299991607666,17.6299991607666,12029,,,,,,,2023-05-30 09:42:00-04:00
14,17.6299991607666,17.649999618530273,17.594999313354492,17.600000381469727,17.600000381469727,43366,,,,,,,2023-05-30 09:43:00-04:00
15,17.604999542236328,17.6299991607666,17.584999084472656,17.610000610351562,17.610000610351562,34296,,,,,,,2023-05-30 09:44:00-04:00
16,17.604999542236328,17.610000610351562,17.540000915527344,17.549999237060547,17.549999237060547,12828,,,,,,,2023-05-30 09:45:00-04:00
17,17.549999237060547,17.6200008392334,17.549999237060547,17.607900619506836,17.607900619506836,22936,,,,,,,2023-05-30 09:46:00-04:00
18,17.604999542236328,17.625,17.579999923706055,17.59000015258789,17.59000015258789,27522,,,,,,,2023-05-30 09:47:00-04:00
19,17.584999084472656,17.604999542236328,17.579999923706055,17.604999542236328,17.604999542236328,18541,,,,,,,2023-05-30 09:48:00-04:00
20,17.604999542236328,17.635000228881836,17.600000381469727,17.625,17.625,29861,,,,,,,2023-05-30 09:49:00-04:00
21,17.625,17.709999084472656,17.625,17.70560073852539,17.70560073852539,113384,,,,,,,2023-05-30 09:50:00-04:00
22,17.709999084472656,17.729999542236328,17.665000915527344,17.684999465942383,17.684999465942383,23461,,,,,,,2023-05-30 09:51:00-04:00
23,17.684999465942383,17.729999542236328,17.684999465942383,17.729999542236328,17.729999542236328,24310,,,,,,,2023-05-30 09:52:00-04:00
24,17.725000381469727,17.75,17.700000762939453,17.704999923706055,17.704999923706055,100627,,,,,,,2023-05-30 09:53:00-04:00
25,17.704999923706055,17.709999084472656,17.690000534057617,17.709999084472656,17.709999084472656,21023,,,,,,,2023-05-30 09:54:00-04:00
26,17.709999084472656,17.719999313354492,17.690000534057617,17.690000534057617,17.690000534057617,21483,,,,,,,2023-05-30 09:55:00-04:00
27,17.690000534057617,17.69499969482422,17.649999618530273,17.665000915527344,17.665000915527344,13382,,,,,,,2023-05-30 09:56:00-04:00
28,17.674999237060547,17.709999084472656,17.65999984741211,17.709999084472656,17.709999084472656,73787,,,,,,,2023-05-30 09:57:00-04:00
29,17.709999084472656,17.760000228881836,17.709999084472656,17.729999542236328,17.729999542236328,141785,,,,,,,2023-05-30 09:58:00-04:00
30,17.729999542236328,17.80500030517578,17.729999542236328,17.80500030517578,17.80500030517578,22108,,,,,,,2023-05-30 09:59:00-04:00
31,17.809999465942383,17.825000762939453,17.799999237060547,17.809999465942383,17.809999465942383,27779,,,,,,,2023-05-30 10:00:00-04:00
32,17.809999465942383,17.81999969482422,17.790000915527344,17.809999465942383,17.809999465942383,38774,,,,,,,2023-05-30 10:01:00-04:00
33,17.799999237060547,17.829999923706055,17.78499984741211,17.799999237060547,17.799999237060547,33225,,,,,,,2023-05-30 10:02:00-04:00
34,17.790000915527344,17.825000762939453,17.780000686645508,17.799999237060547,17.799999237060547,25901,,,,,,,2023-05-30 10:03:00-04:00
35,17.80500030517578,17.809999465942383,17.739999771118164,17.739999771118164,17.739999771118164,28775,,,,,,,2023-05-30 10:04:00-04:00
36,17.739999771118164,17.7450008392334,17.709999084472656,17.739999771118164,17.739999771118164,20617,,,,,,,2023-05-30 10:05:00-04:00
37,17.7450008392334,17.780000686645508,17.739999771118164,17.780000686645508,17.780000686645508,22959,,,,,,,2023-05-30 10:06:00-04:00
38,17.790000915527344,17.799999237060547,17.770000457763672,17.795000076293945,17.795000076293945,26505,,,,,,,2023-05-30 10:07:00-04:00
39,17.790000915527344,17.815000534057617,17.78499984741211,17.790000915527344,17.790000915527344,24795,,,,,,,2023-05-30 10:08:00-04:00
40,17.790000915527344,17.850000381469727,17.780000686645508,17.844999313354492,17.844999313354492,21708,,,,,,,2023-05-30 10:09:00-04:00
41,17.844999313354492,17.8799991607666,17.844999313354492,17.854999542236328,17.854999542236328,13470,,,,,,,2023-05-30 10:10:00-04:00
42,17.854999542236328,17.8700008392334,17.829999923706055,17.84000015258789,17.84000015258789,22232,,,,,,,2023-05-30 10:11:00-04:00
43,17.84000015258789,17.860000610351562,17.84000015258789,17.860000610351562,17.860000610351562,7909,,,,,,,2023-05-30 10:12:00-04:00
44,17.860000610351562,17.915000915527344,17.860000610351562,17.899999618530273,17.899999618530273,25280,,,,,,,2023-05-30 10:13:00-04:00
45,17.899999618530273,17.90999984741211,17.8700008392334,17.905000686645508,17.905000686645508,16193,,,,,,,2023-05-30 10:14:00-04:00
46,17.90999984741211,17.93000030517578,17.90999984741211,17.924999237060547,17.924999237060547,24878,,,,,,,2023-05-30 10:15:00-04:00
47,17.924999237060547,17.9950008392334,17.924999237060547,17.989999771118164,17.989999771118164,36564,,,,,,,2023-05-30 10:16:00-04:00
48,18.0,18.020000457763672,17.9950008392334,18.0049991607666,18.0049991607666,37200,,,,,,,2023-05-30 10:17:00-04:00
49,18.0049991607666,18.020000457763672,18.0,18.0049991607666,18.0049991607666,27049,,,,,,,2023-05-30 10:18:00-04:00
50,18.0,18.020000457763672,18.0,18.010000228881836,18.010000228881836,19402,,,,,,,2023-05-30 10:19:00-04:00
