Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,174.6999969482422,174.6999969482422,174.6999969482422,174.6999969482422,174.6999969482422,0,2023-05-24 09:30:00-04:00,,,,,,,
1,173.1999969482422,173.57000732421875,173.1772003173828,173.57000732421875,173.57000732421875,6939,,,,,,,,2023-05-31 09:30:00-04:00
2,173.57000732421875,173.57000732421875,173.57000732421875,173.57000732421875,173.57000732421875,899,,,,,,,,2023-05-31 09:31:00-04:00
3,173.8000030517578,174.0,173.8000030517578,174.0,174.0,723,,,,,,,,2023-05-31 09:32:00-04:00
4,174.0,174.0,173.99000549316406,173.99000549316406,173.99000549316406,834,,,,,,,,2023-05-31 09:33:00-04:00
5,173.9499969482422,173.9499969482422,173.1699981689453,173.1699981689453,173.1699981689453,1074,,,,,,,,2023-05-31 09:34:00-04:00
6,173.7899932861328,174.0500030517578,173.72999572753906,174.0500030517578,174.0500030517578,1347,,,,,,,,2023-05-31 09:35:00-04:00
7,174.0500030517578,174.0500030517578,174.0500030517578,174.0500030517578,174.0500030517578,1202,,,,,,,,2023-05-31 09:36:00-04:00
8,174.2100067138672,174.32000732421875,174.2100067138672,174.32000732421875,174.32000732421875,1092,,,,,,,,2023-05-31 09:37:00-04:00
9,174.3300018310547,174.3300018310547,174.27999877929688,174.27999877929688,174.27999877929688,555,,,,,,,,2023-05-31 09:38:00-04:00
10,174.39999389648438,174.39999389648438,174.39999389648438,174.39999389648438,174.39999389648438,976,,,,,,,,2023-05-31 09:39:00-04:00
11,174.3800048828125,174.3800048828125,174.3800048828125,174.3800048828125,174.3800048828125,470,,,,,,,,2023-05-31 09:40:00-04:00
12,174.47999572753906,174.80999755859375,174.47999572753906,174.7899932861328,174.7899932861328,1381,,,,,,,,2023-05-31 09:41:00-04:00
13,175.05999755859375,175.05999755859375,174.77999877929688,174.77999877929688,174.77999877929688,2510,,,,,,,,2023-05-31 09:42:00-04:00
14,174.60000610351562,174.60000610351562,174.60000610351562,174.60000610351562,174.60000610351562,675,,,,,,,,2023-05-31 09:46:00-04:00
15,174.22000122070312,174.33999633789062,173.8800048828125,174.33999633789062,174.33999633789062,3017,,,,,,,,2023-05-31 09:47:00-04:00
16,174.39999389648438,174.57000732421875,174.27000427246094,174.57000732421875,174.57000732421875,2111,,,,,,,,2023-05-31 09:48:00-04:00
17,174.52999877929688,174.52999877929688,174.5,174.5,174.5,673,,,,,,,,2023-05-31 09:49:00-04:00
18,174.4600067138672,174.4600067138672,174.4600067138672,174.4600067138672,174.4600067138672,477,,,,,,,,2023-05-31 09:50:00-04:00
19,174.58999633789062,174.58999633789062,174.58999633789062,174.58999633789062,174.58999633789062,981,,,,,,,,2023-05-31 09:51:00-04:00
20,174.49000549316406,174.49000549316406,174.1300048828125,174.22000122070312,174.22000122070312,2600,,,,,,,,2023-05-31 09:52:00-04:00
21,174.35000610351562,174.35000610351562,174.35000610351562,174.35000610351562,174.35000610351562,485,,,,,,,,2023-05-31 09:54:00-04:00
