Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,115.3499984741211,115.5500030517578,115.0199966430664,115.41000366210938,115.41000366210938,2542482,2023-05-24 09:30:00-04:00,,,,,,,
1,121.4749984741211,121.48999786376953,121.4749984741211,121.48190307617188,121.48190307617188,1939434,,,,,,,,2023-05-31 09:30:00-04:00
2,121.58999633789062,121.8499984741211,121.45999908447266,121.8499984741211,121.8499984741211,444637,,,,,,,,2023-05-31 09:31:00-04:00
3,121.8499984741211,121.9800033569336,120.95140075683594,121.01719665527344,121.01719665527344,365708,,,,,,,,2023-05-31 09:32:00-04:00
4,121.02529907226562,121.19999694824219,120.94499969482422,121.05000305175781,121.05000305175781,240782,,,,,,,,2023-05-31 09:33:00-04:00
5,121.05999755859375,121.6500015258789,121.01609802246094,121.31999969482422,121.31999969482422,309979,,,,,,,,2023-05-31 09:34:00-04:00
6,121.33000183105469,121.38999938964844,121.0,121.01000213623047,121.01000213623047,250006,,,,,,,,2023-05-31 09:35:00-04:00
7,121.01000213623047,121.08000183105469,120.7156982421875,120.73500061035156,120.73500061035156,280777,,,,,,,,2023-05-31 09:36:00-04:00
8,120.7300033569336,120.8499984741211,120.5999984741211,120.78710174560547,120.78710174560547,303030,,,,,,,,2023-05-31 09:37:00-04:00
9,120.78500366210938,120.84500122070312,120.5999984741211,120.61019897460938,120.61019897460938,235420,,,,,,,,2023-05-31 09:38:00-04:00
10,120.6052017211914,120.7300033569336,120.38999938964844,120.62000274658203,120.62000274658203,470860,,,,,,,,2023-05-31 09:39:00-04:00
11,120.61000061035156,121.29000091552734,120.61000061035156,121.19010162353516,121.19010162353516,425030,,,,,,,,2023-05-31 09:40:00-04:00
12,121.22000122070312,121.5999984741211,121.12000274658203,121.56999969482422,121.56999969482422,316781,,,,,,,,2023-05-31 09:41:00-04:00
13,121.58000183105469,121.83989715576172,121.43000030517578,121.44000244140625,121.44000244140625,328840,,,,,,,,2023-05-31 09:42:00-04:00
14,121.42009735107422,121.77200317382812,121.41000366210938,121.46379852294922,121.46379852294922,242955,,,,,,,,2023-05-31 09:43:00-04:00
15,121.47689819335938,121.72000122070312,121.45999908447266,121.57009887695312,121.57009887695312,187382,,,,,,,,2023-05-31 09:44:00-04:00
16,121.58999633789062,121.87999725341797,121.51000213623047,121.54000091552734,121.54000091552734,291187,,,,,,,,2023-05-31 09:45:00-04:00
17,121.54499816894531,121.77999877929688,121.43009948730469,121.76200103759766,121.76200103759766,308112,,,,,,,,2023-05-31 09:46:00-04:00
18,121.75,121.94999694824219,121.5376968383789,121.80999755859375,121.80999755859375,319516,,,,,,,,2023-05-31 09:47:00-04:00
19,121.83000183105469,122.04000091552734,121.76000213623047,121.76499938964844,121.76499938964844,403684,,,,,,,,2023-05-31 09:48:00-04:00
20,121.76000213623047,121.81999969482422,121.54000091552734,121.77999877929688,121.77999877929688,190090,,,,,,,,2023-05-31 09:49:00-04:00
21,121.7699966430664,121.81999969482422,121.63999938964844,121.66000366210938,121.66000366210938,125038,,,,,,,,2023-05-31 09:50:00-04:00
22,121.6500015258789,121.70339965820312,121.43000030517578,121.43000030517578,121.43000030517578,135745,,,,,,,,2023-05-31 09:51:00-04:00
23,121.41999816894531,121.52999877929688,121.31999969482422,121.38990020751953,121.38990020751953,166297,,,,,,,,2023-05-31 09:52:00-04:00
24,121.4000015258789,121.58000183105469,121.22209930419922,121.58000183105469,121.58000183105469,181161,,,,,,,,2023-05-31 09:53:00-04:00
25,121.5801010131836,121.69999694824219,121.43000030517578,121.4800033569336,121.4800033569336,135142,,,,,,,,2023-05-31 09:54:00-04:00
26,121.53990173339844,121.80000305175781,121.47000122070312,121.75,121.75,143918,,,,,,,,2023-05-31 09:55:00-04:00
27,121.76000213623047,121.9000015258789,121.69499969482422,121.69499969482422,121.69499969482422,176150,,,,,,,,2023-05-31 09:56:00-04:00
28,121.69499969482422,121.86000061035156,121.69000244140625,121.80999755859375,121.80999755859375,129474,,,,,,,,2023-05-31 09:57:00-04:00
29,121.80999755859375,121.81999969482422,121.62000274658203,121.70999908447266,121.70999908447266,155699,,,,,,,,2023-05-31 09:58:00-04:00
30,121.72000122070312,121.93000030517578,121.69999694824219,121.80999755859375,121.80999755859375,192868,,,,,,,,2023-05-31 09:59:00-04:00
31,121.81999969482422,121.88300323486328,121.62999725341797,121.6500015258789,121.6500015258789,223413,,,,,,,,2023-05-31 10:00:00-04:00
32,121.62999725341797,121.70999908447266,121.55010223388672,121.66000366210938,121.66000366210938,201023,,,,,,,,2023-05-31 10:01:00-04:00
33,121.66999816894531,121.8499984741211,121.40010070800781,121.44329833984375,121.44329833984375,180963,,,,,,,,2023-05-31 10:02:00-04:00
34,121.43000030517578,121.5,121.25,121.5,121.5,220305,,,,,,,,2023-05-31 10:03:00-04:00
35,121.52999877929688,121.6240005493164,121.3499984741211,121.36000061035156,121.36000061035156,103474,,,,,,,,2023-05-31 10:04:00-04:00
36,121.36000061035156,121.36000061035156,121.0,121.13999938964844,121.13999938964844,219716,,,,,,,,2023-05-31 10:05:00-04:00
37,121.16000366210938,121.19999694824219,121.04000091552734,121.11000061035156,121.11000061035156,127584,,,,,,,,2023-05-31 10:06:00-04:00
38,121.11990356445312,121.33999633789062,121.01000213623047,121.18499755859375,121.18499755859375,219521,,,,,,,,2023-05-31 10:07:00-04:00
39,121.16000366210938,121.26000213623047,121.11000061035156,121.18000030517578,121.18000030517578,144896,,,,,,,,2023-05-31 10:08:00-04:00
40,121.18000030517578,121.33999633789062,121.1500015258789,121.30750274658203,121.30750274658203,114790,,,,,,,,2023-05-31 10:09:00-04:00
41,121.30000305175781,121.4000015258789,121.22250366210938,121.33999633789062,121.33999633789062,117373,,,,,,,,2023-05-31 10:10:00-04:00
42,121.32009887695312,121.3550033569336,121.11499786376953,121.13839721679688,121.13839721679688,109705,,,,,,,,2023-05-31 10:11:00-04:00
43,121.1511001586914,121.1511001586914,120.9000015258789,120.99009704589844,120.99009704589844,227876,,,,,,,,2023-05-31 10:12:00-04:00
44,120.9800033569336,120.9989013671875,120.76000213623047,120.8499984741211,120.8499984741211,132865,,,,,,,,2023-05-31 10:13:00-04:00
45,120.83999633789062,120.8479995727539,120.70999908447266,120.76000213623047,120.76000213623047,110726,,,,,,,,2023-05-31 10:14:00-04:00
46,120.75,120.84500122070312,120.72010040283203,120.75499725341797,120.75499725341797,101510,,,,,,,,2023-05-31 10:15:00-04:00
47,120.75499725341797,120.98989868164062,120.70999908447266,120.95999908447266,120.95999908447266,107118,,,,,,,,2023-05-31 10:16:00-04:00
48,120.94999694824219,121.01609802246094,120.7957992553711,120.79989624023438,120.79989624023438,148437,,,,,,,,2023-05-31 10:17:00-04:00
49,120.79989624023438,120.79989624023438,120.57009887695312,120.58999633789062,120.58999633789062,142428,,,,,,,,2023-05-31 10:18:00-04:00
50,120.58999633789062,120.69499969482422,120.51000213623047,120.62000274658203,120.62000274658203,124466,,,,,,,,2023-05-31 10:19:00-04:00
51,120.61499786376953,120.72989654541016,120.54000091552734,120.69999694824219,120.69999694824219,134592,,,,,,,,2023-05-31 10:20:00-04:00
52,120.70500183105469,120.86409759521484,120.66010284423828,120.73999786376953,120.73999786376953,109639,,,,,,,,2023-05-31 10:21:00-04:00
53,120.7300033569336,120.80999755859375,120.61000061035156,120.61000061035156,120.61000061035156,117311,,,,,,,,2023-05-31 10:22:00-04:00
54,120.61990356445312,120.62850189208984,120.25,120.31500244140625,120.31500244140625,301034,,,,,,,,2023-05-31 10:23:00-04:00
55,120.30999755859375,120.47000122070312,120.06500244140625,120.45999908447266,120.45999908447266,277390,,,,,,,,2023-05-31 10:24:00-04:00
56,120.43009948730469,120.5199966430664,120.4000015258789,120.4000015258789,120.4000015258789,197975,,,,,,,,2023-05-31 10:25:00-04:00
57,120.41999816894531,120.46009826660156,120.18000030517578,120.2300033569336,120.2300033569336,149158,,,,,,,,2023-05-31 10:26:00-04:00
58,120.23989868164062,120.41940307617188,120.19000244140625,120.36000061035156,120.36000061035156,133737,,,,,,,,2023-05-31 10:27:00-04:00
59,120.36000061035156,120.42990112304688,120.3019027709961,120.37000274658203,120.37000274658203,82968,,,,,,,,2023-05-31 10:28:00-04:00
60,120.37999725341797,120.48500061035156,120.29499816894531,120.30999755859375,120.30999755859375,98959,,,,,,,,2023-05-31 10:29:00-04:00
61,120.30999755859375,120.3949966430664,120.19999694824219,120.33499908447266,120.33499908447266,195943,,,,,,,,2023-05-31 10:30:00-04:00
62,120.36499786376953,120.54000091552734,120.33000183105469,120.40499877929688,120.40499877929688,215606,,,,,,,,2023-05-31 10:31:00-04:00
63,120.41000366210938,120.54000091552734,120.4000015258789,120.41999816894531,120.41999816894531,143391,,,,,,,,2023-05-31 10:32:00-04:00
64,120.41999816894531,120.54319763183594,120.41999816894531,120.54060363769531,120.54060363769531,165594,,,,,,,,2023-05-31 10:33:00-04:00
65,120.55000305175781,120.57649993896484,120.37000274658203,120.41000366210938,120.41000366210938,109299,,,,,,,,2023-05-31 10:34:00-04:00
66,120.41130065917969,120.51000213623047,120.36009979248047,120.45500183105469,120.45500183105469,104269,,,,,,,,2023-05-31 10:35:00-04:00
67,120.44999694824219,120.45999908447266,120.33000183105469,120.36000061035156,120.36000061035156,95710,,,,,,,,2023-05-31 10:36:00-04:00
68,120.36000061035156,120.37989807128906,120.20999908447266,120.22000122070312,120.22000122070312,99391,,,,,,,,2023-05-31 10:37:00-04:00
69,120.21089935302734,120.41000366210938,120.19999694824219,120.35990142822266,120.35990142822266,105850,,,,,,,,2023-05-31 10:38:00-04:00
70,120.33999633789062,120.4000015258789,120.25,120.29010009765625,120.29010009765625,90122,,,,,,,,2023-05-31 10:39:00-04:00
71,120.30000305175781,120.31500244140625,120.11009979248047,120.17500305175781,120.17500305175781,141205,,,,,,,,2023-05-31 10:40:00-04:00
72,120.17500305175781,120.26000213623047,120.1719970703125,120.23999786376953,120.23999786376953,103200,,,,,,,,2023-05-31 10:41:00-04:00
73,120.23999786376953,120.42500305175781,120.22630310058594,120.32119750976562,120.32119750976562,127814,,,,,,,,2023-05-31 10:42:00-04:00
74,120.33000183105469,120.36499786376953,120.1500015258789,120.2699966430664,120.2699966430664,91648,,,,,,,,2023-05-31 10:43:00-04:00
