Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date.8,Date
0,120.9000015258789,121.37999725341795,120.1999969482422,121.0999984741211,121.0999984741211,0,2023-05-24 09:00:00+02:00,,,,,,,,
1,121.77999877929688,121.91999816894531,121.76000213623047,121.91999816894531,121.91999816894531,0,,,,,,,,,2023-05-31 09:00:00+02:00
2,121.91999816894531,121.95999908447266,121.77999877929688,121.80000305175781,121.80000305175781,3339,,,,,,,,,2023-05-31 09:01:00+02:00
3,121.76000213623047,121.76000213623047,121.54000091552734,121.55999755859375,121.55999755859375,1257,,,,,,,,,2023-05-31 09:02:00+02:00
4,121.54000091552734,121.63999938964844,121.54000091552734,121.54000091552734,121.54000091552734,7573,,,,,,,,,2023-05-31 09:03:00+02:00
5,121.5999984741211,121.73999786376953,121.5999984741211,121.73999786376953,121.73999786376953,1029,,,,,,,,,2023-05-31 09:04:00+02:00
6,121.73999786376953,121.87999725341797,121.72000122070312,121.80000305175781,121.80000305175781,4227,,,,,,,,,2023-05-31 09:05:00+02:00
7,121.83999633789062,121.9800033569336,121.81999969482422,121.94000244140625,121.94000244140625,3085,,,,,,,,,2023-05-31 09:06:00+02:00
8,121.91999816894531,122.0,121.91999816894531,121.94000244140625,121.94000244140625,2362,,,,,,,,,2023-05-31 09:07:00+02:00
9,121.9000015258789,121.9000015258789,121.77999877929688,121.77999877929688,121.77999877929688,1040,,,,,,,,,2023-05-31 09:08:00+02:00
10,121.76000213623047,121.76000213623047,121.68000030517578,121.69999694824219,121.69999694824219,408,,,,,,,,,2023-05-31 09:09:00+02:00
11,121.63999938964844,121.77999877929688,121.63999938964844,121.77999877929688,121.77999877929688,2602,,,,,,,,,2023-05-31 09:10:00+02:00
12,121.80000305175781,121.91999816894531,121.77999877929688,121.91999816894531,121.91999816894531,1687,,,,,,,,,2023-05-31 09:11:00+02:00
13,121.9000015258789,121.9000015258789,121.86000061035156,121.9000015258789,121.9000015258789,531,,,,,,,,,2023-05-31 09:12:00+02:00
14,121.9000015258789,121.91999816894531,121.87999725341797,121.91999816894531,121.91999816894531,776,,,,,,,,,2023-05-31 09:13:00+02:00
15,121.94000244140625,122.0,121.94000244140625,121.9800033569336,121.9800033569336,1621,,,,,,,,,2023-05-31 09:14:00+02:00
16,121.9800033569336,122.12000274658203,121.9800033569336,122.05999755859375,122.05999755859375,1586,,,,,,,,,2023-05-31 09:15:00+02:00
17,122.08000183105469,122.08000183105469,122.08000183105469,122.08000183105469,122.08000183105469,298,,,,,,,,,2023-05-31 09:16:00+02:00
18,122.08000183105469,122.08000183105469,122.0199966430664,122.04000091552734,122.04000091552734,1002,,,,,,,,,2023-05-31 09:17:00+02:00
19,122.05999755859375,122.0999984741211,122.05999755859375,122.08000183105469,122.08000183105469,628,,,,,,,,,2023-05-31 09:18:00+02:00
20,122.12000274658203,122.13999938964844,122.12000274658203,122.13999938964844,122.13999938964844,1320,,,,,,,,,2023-05-31 09:19:00+02:00
21,122.16000366210938,122.16000366210938,122.05999755859375,122.05999755859375,122.05999755859375,2141,,,,,,,,,2023-05-31 09:20:00+02:00
22,122.08000183105469,122.0999984741211,122.0,122.0,122.0,564,,,,,,,,,2023-05-31 09:21:00+02:00
23,122.0,122.0199966430664,122.0,122.0,122.0,425,,,,,,,,,2023-05-31 09:22:00+02:00
24,121.9800033569336,122.0,121.94000244140625,121.94000244140625,121.94000244140625,3549,,,,,,,,,2023-05-31 09:23:00+02:00
25,121.94000244140625,122.08000183105469,121.94000244140625,122.08000183105469,122.08000183105469,1018,,,,,,,,,2023-05-31 09:24:00+02:00
26,122.0999984741211,122.16000366210938,122.08000183105469,122.16000366210938,122.16000366210938,1041,,,,,,,,,2023-05-31 09:26:00+02:00
27,122.18000030517578,122.18000030517578,122.16000366210938,122.16000366210938,122.16000366210938,1198,,,,,,,,,2023-05-31 09:27:00+02:00
28,122.18000030517578,122.30000305175781,122.18000030517578,122.27999877929688,122.27999877929688,875,,,,,,,,,2023-05-31 09:28:00+02:00
29,122.27999877929688,122.33999633789062,122.26000213623047,122.31999969482422,122.31999969482422,2293,,,,,,,,,2023-05-31 09:29:00+02:00
