Date,Open,High,Low,Close,Adj Close,Volume
2023-12-11 09:00:00+01:00,47.18000030517578,47.2599983215332,47.150001525878906,47.150001525878906,47.150001525878906,0
2023-12-11 09:01:00+01:00,47.11000061035156,47.11000061035156,47.040000915527344,47.040000915527344,47.040000915527344,660
2023-12-11 09:02:00+01:00,46.95000076293945,46.959999084472656,46.95000076293945,46.959999084472656,46.959999084472656,3144
2023-12-11 09:03:00+01:00,46.959999084472656,46.970001220703125,46.93000030517578,46.939998626708984,46.939998626708984,438
2023-12-11 09:04:00+01:00,46.95000076293945,46.95000076293945,46.880001068115234,46.88999938964844,46.88999938964844,1160
2023-12-11 09:05:00+01:00,46.90999984741211,46.90999984741211,46.86000061035156,46.880001068115234,46.880001068115234,2195
2023-12-11 09:06:00+01:00,46.90999984741211,46.90999984741211,46.84000015258789,46.86000061035156,46.86000061035156,841
2023-12-11 09:07:00+01:00,46.880001068115234,46.880001068115234,46.880001068115234,46.880001068115234,46.880001068115234,300
2023-12-11 09:08:00+01:00,46.959999084472656,46.970001220703125,46.91999816894531,46.91999816894531,46.91999816894531,8918
2023-12-11 09:09:00+01:00,46.900001525878906,46.900001525878906,46.900001525878906,46.900001525878906,46.900001525878906,132
2023-12-11 09:10:00+01:00,46.91999816894531,46.91999816894531,46.86000061035156,46.869998931884766,46.869998931884766,567
2023-12-11 09:12:00+01:00,46.869998931884766,46.869998931884766,46.869998931884766,46.869998931884766,46.869998931884766,148
2023-12-11 09:13:00+01:00,46.93000030517578,46.93000030517578,46.900001525878906,46.900001525878906,46.900001525878906,1512
2023-12-11 09:14:00+01:00,46.86000061035156,46.86000061035156,46.79999923706055,46.810001373291016,46.810001373291016,873
2023-12-11 09:15:00+01:00,46.810001373291016,46.84000015258789,46.810001373291016,46.84000015258789,46.84000015258789,213
2023-12-11 09:16:00+01:00,46.83000183105469,46.849998474121094,46.81999969482422,46.849998474121094,46.849998474121094,748
2023-12-11 09:17:00+01:00,46.84000015258789,46.849998474121094,46.81999969482422,46.849998474121094,46.849998474121094,943
2023-12-11 09:18:00+01:00,46.869998931884766,46.88999938964844,46.869998931884766,46.88999938964844,46.88999938964844,1200
2023-12-11 09:19:00+01:00,46.900001525878906,46.900001525878906,46.900001525878906,46.900001525878906,46.900001525878906,433
2023-12-11 09:20:00+01:00,46.86000061035156,46.90999984741211,46.86000061035156,46.90999984741211,46.90999984741211,875
2023-12-11 09:22:00+01:00,46.88999938964844,46.88999938964844,46.880001068115234,46.880001068115234,46.880001068115234,460
2023-12-11 09:23:00+01:00,46.86000061035156,46.86000061035156,46.86000061035156,46.86000061035156,46.86000061035156,471
2023-12-11 09:24:00+01:00,46.810001373291016,46.810001373291016,46.79999923706055,46.79999923706055,46.79999923706055,516
2023-12-11 09:25:00+01:00,46.81999969482422,46.81999969482422,46.79999923706055,46.79999923706055,46.79999923706055,5080
2023-12-11 09:26:00+01:00,46.79999923706055,46.83000183105469,46.79999923706055,46.810001373291016,46.810001373291016,920
2023-12-11 09:27:00+01:00,46.83000183105469,46.869998931884766,46.83000183105469,46.869998931884766,46.869998931884766,338
2023-12-11 09:28:00+01:00,46.869998931884766,46.869998931884766,46.84000015258789,46.84000015258789,46.84000015258789,635
2023-12-11 09:29:00+01:00,46.83000183105469,46.83000183105469,46.83000183105469,46.83000183105469,46.83000183105469,144
2023-12-11 09:30:00+01:00,46.810001373291016,46.810001373291016,46.810001373291016,46.810001373291016,46.810001373291016,200
2023-12-11 09:31:00+01:00,46.810001373291016,46.81999969482422,46.810001373291016,46.810001373291016,46.810001373291016,778
2023-12-11 09:32:00+01:00,46.79999923706055,46.81999969482422,46.79999923706055,46.81999969482422,46.81999969482422,218
2023-12-11 09:33:00+01:00,46.810001373291016,46.849998474121094,46.810001373291016,46.849998474121094,46.849998474121094,480
2023-12-11 09:34:00+01:00,46.869998931884766,46.88999938964844,46.86000061035156,46.869998931884766,46.869998931884766,1614
2023-12-11 09:35:00+01:00,46.869998931884766,46.88999938964844,46.869998931884766,46.88999938964844,46.88999938964844,1739
