Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date
0,89.7699966430664,90.1240005493164,89.7699966430664,90.12000274658205,90.12000274658205,0,2023-05-24 09:30:00-04:00,,,,,
1,92.7300033569336,92.7300033569336,92.7300033569336,92.7300033569336,92.7300033569336,8841,,,,,,2023-05-26 09:30:00-04:00
2,92.5,92.5,92.5,92.5,92.5,168,,,,,,2023-05-26 09:32:00-04:00
3,92.87999725341797,92.93000030517578,92.7750015258789,92.90499877929688,92.90499877929688,1400,,,,,,2023-05-26 09:33:00-04:00
4,93.05000305175781,93.47000122070312,92.94000244140625,93.08999633789062,93.08999633789062,7154,,,,,,2023-05-26 09:34:00-04:00
5,93.25,93.30000305175781,92.81999969482422,92.81999969482422,92.81999969482422,3563,,,,,,2023-05-26 09:35:00-04:00
6,93.04499816894531,93.04499816894531,93.0,93.0,93.0,420,,,,,,2023-05-26 09:36:00-04:00
7,92.83999633789062,93.08000183105469,92.77999877929688,92.9749984741211,92.9749984741211,3174,,,,,,2023-05-26 09:37:00-04:00
8,92.80999755859375,92.80999755859375,92.7300033569336,92.7300033569336,92.7300033569336,2024,,,,,,2023-05-26 09:38:00-04:00
9,92.8499984741211,93.2699966430664,92.8499984741211,93.04499816894531,93.04499816894531,4926,,,,,,2023-05-26 09:39:00-04:00
10,93.0199966430664,93.0999984741211,92.95999908447266,93.0999984741211,93.0999984741211,1840,,,,,,2023-05-26 09:40:00-04:00
11,93.16000366210938,93.29000091552734,93.16000366210938,93.1875,93.1875,1891,,,,,,2023-05-26 09:41:00-04:00
12,93.25,93.27999877929688,93.17500305175781,93.27999877929688,93.27999877929688,2287,,,,,,2023-05-26 09:42:00-04:00
13,93.41999816894531,93.41999816894531,93.0199966430664,93.0199966430664,93.0199966430664,4413,,,,,,2023-05-26 09:43:00-04:00
14,93.0,93.22000122070312,93.0,93.22000122070312,93.22000122070312,2746,,,,,,2023-05-26 09:44:00-04:00
15,93.125,93.125,93.11499786376953,93.11499786376953,93.11499786376953,321,,,,,,2023-05-26 09:45:00-04:00
16,93.11000061035156,93.33000183105469,93.04000091552734,93.04000091552734,93.04000091552734,2520,,,,,,2023-05-26 09:46:00-04:00
17,92.98999786376953,92.98999786376953,92.97100067138672,92.97100067138672,92.97100067138672,1289,,,,,,2023-05-26 09:47:00-04:00
18,92.91000366210938,93.06999969482422,92.70999908447266,92.70999908447266,92.70999908447266,2713,,,,,,2023-05-26 09:48:00-04:00
19,92.82499694824219,92.82499694824219,92.69999694824219,92.69999694824219,92.69999694824219,901,,,,,,2023-05-26 09:49:00-04:00
20,92.69999694824219,92.69999694824219,92.47000122070312,92.47000122070312,92.47000122070312,2810,,,,,,2023-05-26 09:50:00-04:00
21,92.52999877929688,92.73999786376953,92.51000213623047,92.66500091552734,92.66500091552734,1913,,,,,,2023-05-26 09:51:00-04:00
22,92.77999877929688,92.80999755859375,92.61000061035156,92.61000061035156,92.61000061035156,1336,,,,,,2023-05-26 09:52:00-04:00
23,92.48999786376953,92.48999786376953,92.30000305175781,92.31999969482422,92.31999969482422,4221,,,,,,2023-05-26 09:53:00-04:00
24,92.30999755859375,92.37000274658203,92.20500183105469,92.31500244140625,92.31500244140625,5198,,,,,,2023-05-26 09:54:00-04:00
25,92.31500244140625,92.4000015258789,92.27999877929688,92.4000015258789,92.4000015258789,1349,,,,,,2023-05-26 09:55:00-04:00
26,92.4000015258789,92.4000015258789,92.38999938964844,92.4000015258789,92.4000015258789,855,,,,,,2023-05-26 09:56:00-04:00
27,92.4000015258789,92.49500274658203,92.4000015258789,92.48500061035156,92.48500061035156,3195,,,,,,2023-05-26 09:57:00-04:00
28,92.48500061035156,92.52999877929688,92.4749984741211,92.5199966430664,92.5199966430664,1279,,,,,,2023-05-26 09:58:00-04:00
29,92.41490173339844,92.51000213623047,92.3499984741211,92.37000274658203,92.37000274658203,4864,,,,,,2023-05-26 09:59:00-04:00
30,92.38999938964844,92.55999755859375,92.37000274658203,92.5199966430664,92.5199966430664,4713,,,,,,2023-05-26 10:00:00-04:00
31,92.51679992675781,92.51679992675781,92.43000030517578,92.43000030517578,92.43000030517578,1252,,,,,,2023-05-26 10:01:00-04:00
32,92.3759994506836,92.4000015258789,92.20999908447266,92.29000091552734,92.29000091552734,13787,,,,,,2023-05-26 10:02:00-04:00
33,92.31999969482422,92.3499984741211,92.25499725341797,92.3499984741211,92.3499984741211,2149,,,,,,2023-05-26 10:03:00-04:00
34,92.3499984741211,92.44999694824219,92.30500030517578,92.44999694824219,92.44999694824219,4002,,,,,,2023-05-26 10:04:00-04:00
35,92.54000091552734,92.56999969482422,92.41000366210938,92.44999694824219,92.44999694824219,2832,,,,,,2023-05-26 10:06:00-04:00
36,92.49500274658203,92.6050033569336,92.49500274658203,92.6050033569336,92.6050033569336,1419,,,,,,2023-05-26 10:07:00-04:00
37,92.61000061035156,92.6449966430664,92.5,92.5009994506836,92.5009994506836,2697,,,,,,2023-05-26 10:08:00-04:00
38,92.56999969482422,92.72000122070312,92.55000305175781,92.68000030517578,92.68000030517578,3247,,,,,,2023-05-26 10:09:00-04:00
39,92.62000274658203,92.62000274658203,92.50800323486328,92.50800323486328,92.50800323486328,3459,,,,,,2023-05-26 10:10:00-04:00
40,92.55999755859375,92.65499877929688,92.55999755859375,92.65499877929688,92.65499877929688,2566,,,,,,2023-05-26 10:11:00-04:00
41,92.72000122070312,92.80999755859375,92.72000122070312,92.73999786376953,92.73999786376953,1112,,,,,,2023-05-26 10:12:00-04:00
42,92.76000213623047,92.81999969482422,92.72000122070312,92.7699966430664,92.7699966430664,1802,,,,,,2023-05-26 10:13:00-04:00
43,92.81999969482422,92.81999969482422,92.73999786376953,92.7699966430664,92.7699966430664,1115,,,,,,2023-05-26 10:14:00-04:00
44,92.80999755859375,92.9000015258789,92.66600036621094,92.70500183105469,92.70500183105469,5449,,,,,,2023-05-26 10:15:00-04:00
45,92.76000213623047,92.83000183105469,92.76000213623047,92.82499694824219,92.82499694824219,1394,,,,,,2023-05-26 10:16:00-04:00
46,92.8499984741211,92.93000030517578,92.8499984741211,92.875,92.875,2153,,,,,,2023-05-26 10:17:00-04:00
47,92.86000061035156,93.0,92.86000061035156,93.0,93.0,2304,,,,,,2023-05-26 10:18:00-04:00
48,93.0199966430664,93.02999877929688,92.93499755859375,92.97000122070312,92.97000122070312,2890,,,,,,2023-05-26 10:19:00-04:00
49,93.01000213623047,93.19000244140625,93.01000213623047,93.08999633789062,93.08999633789062,5027,,,,,,2023-05-26 10:20:00-04:00
