Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date
0,40.09999847412109,40.13999938964844,39.959999084472656,40.005001068115234,40.005001068115234,1390584,2023-05-24 09:30:00-04:00,,,
1,40.099998474121094,40.13999938964844,39.959999084472656,40.005001068115234,40.005001068115234,1390584,,,,2023-05-24 09:30:00-04:00
2,40.0,40.02000045776367,39.810001373291016,39.904701232910156,39.904701232910156,353960,,,,2023-05-24 09:31:00-04:00
3,39.904998779296875,39.939998626708984,39.869998931884766,39.900001525878906,39.900001525878906,235029,,,,2023-05-24 09:32:00-04:00
4,39.88999938964844,39.88999938964844,39.61249923706055,39.619998931884766,39.619998931884766,238920,,,,2023-05-24 09:33:00-04:00
5,39.619998931884766,39.810001373291016,39.61000061035156,39.79499816894531,39.79499816894531,178525,,,,2023-05-24 09:34:00-04:00
6,39.791099548339844,39.900001525878906,39.69029998779297,39.70000076293945,39.70000076293945,201557,,,,2023-05-24 09:35:00-04:00
7,39.70000076293945,39.709999084472656,39.59000015258789,39.6349983215332,39.6349983215332,179687,,,,2023-05-24 09:36:00-04:00
8,39.63349914550781,39.63999938964844,39.47999954223633,39.494998931884766,39.494998931884766,204083,,,,2023-05-24 09:37:00-04:00
9,39.4900016784668,39.625,39.45000076293945,39.606998443603516,39.606998443603516,95951,,,,2023-05-24 09:38:00-04:00
10,39.60110092163086,39.60499954223633,39.43000030517578,39.47669982910156,39.47669982910156,108925,,,,2023-05-24 09:39:00-04:00
11,39.47629928588867,39.47999954223633,39.400001525878906,39.43119812011719,39.43119812011719,111498,,,,2023-05-24 09:40:00-04:00
12,39.43000030517578,39.439998626708984,39.349998474121094,39.3650016784668,39.3650016784668,137414,,,,2023-05-24 09:41:00-04:00
13,39.369998931884766,39.400001525878906,39.310001373291016,39.400001525878906,39.400001525878906,166465,,,,2023-05-24 09:42:00-04:00
14,39.38999938964844,39.400001525878906,39.310001373291016,39.33000183105469,39.33000183105469,88512,,,,2023-05-24 09:43:00-04:00
15,39.33000183105469,39.38999938964844,39.310001373291016,39.38999938964844,39.38999938964844,102926,,,,2023-05-24 09:44:00-04:00
16,39.381099700927734,39.381099700927734,39.2510986328125,39.282100677490234,39.282100677490234,197729,,,,2023-05-24 09:45:00-04:00
17,39.279998779296875,39.279998779296875,39.18009948730469,39.255001068115234,39.255001068115234,225477,,,,2023-05-24 09:46:00-04:00
18,39.25,39.2599983215332,39.15999984741211,39.185001373291016,39.185001373291016,170941,,,,2023-05-24 09:47:00-04:00
19,39.185001373291016,39.20000076293945,39.111000061035156,39.1150016784668,39.1150016784668,101834,,,,2023-05-24 09:48:00-04:00
20,39.11000061035156,39.23500061035156,39.08000183105469,39.21500015258789,39.21500015258789,234697,,,,2023-05-24 09:49:00-04:00
21,39.220001220703125,39.2599983215332,39.189998626708984,39.244998931884766,39.244998931884766,151903,,,,2023-05-24 09:50:00-04:00
22,39.244998931884766,39.310001373291016,39.20000076293945,39.255001068115234,39.255001068115234,150990,,,,2023-05-24 09:51:00-04:00
23,39.25,39.25,39.154998779296875,39.165000915527344,39.165000915527344,55087,,,,2023-05-24 09:52:00-04:00
24,39.15999984741211,39.191200256347656,39.13010025024414,39.13999938964844,39.13999938964844,72927,,,,2023-05-24 09:53:00-04:00
25,39.154998779296875,39.18000030517578,39.03499984741211,39.15999984741211,39.15999984741211,157138,,,,2023-05-24 09:54:00-04:00
26,39.16400146484375,39.165000915527344,39.060001373291016,39.084999084472656,39.084999084472656,83353,,,,2023-05-24 09:55:00-04:00
27,39.08000183105469,39.130001068115234,39.060001373291016,39.130001068115234,39.130001068115234,54239,,,,2023-05-24 09:56:00-04:00
28,39.12990188598633,39.130001068115234,39.029998779296875,39.029998779296875,39.029998779296875,74386,,,,2023-05-24 09:57:00-04:00
29,39.03499984741211,39.06999969482422,39.029998779296875,39.064998626708984,39.064998626708984,71240,,,,2023-05-24 09:58:00-04:00
30,39.06629943847656,39.06629943847656,39.029998779296875,39.03499984741211,39.03499984741211,121176,,,,2023-05-24 09:59:00-04:00
31,39.03499984741211,39.060001373291016,38.97999954223633,39.04999923706055,39.04999923706055,265008,,,,2023-05-24 10:00:00-04:00
32,39.05500030517578,39.06999969482422,39.0099983215332,39.03499984741211,39.03499984741211,94129,,,,2023-05-24 10:01:00-04:00
33,39.029998779296875,39.040000915527344,38.9900016784668,39.025001525878906,39.025001525878906,81871,,,,2023-05-24 10:02:00-04:00
34,39.02109909057617,39.060001373291016,39.0,39.03499984741211,39.03499984741211,101094,,,,2023-05-24 10:03:00-04:00
35,39.03020095825195,39.060001373291016,39.0099983215332,39.04999923706055,39.04999923706055,132946,,,,2023-05-24 10:04:00-04:00
36,39.058799743652344,39.09000015258789,38.97999954223633,39.02000045776367,39.02000045776367,271844,,,,2023-05-24 10:05:00-04:00
37,39.01499938964844,39.01499938964844,38.900001525878906,38.915000915527344,38.915000915527344,182586,,,,2023-05-24 10:06:00-04:00
38,38.915000915527344,38.93000030517578,38.8849983215332,38.915000915527344,38.915000915527344,133687,,,,2023-05-24 10:07:00-04:00
39,38.915000915527344,38.92499923706055,38.870399475097656,38.875,38.875,109740,,,,2023-05-24 10:08:00-04:00
40,38.875,38.880001068115234,38.81999969482422,38.853599548339844,38.853599548339844,185665,,,,2023-05-24 10:09:00-04:00
41,38.85150146484375,38.86750030517578,38.82400131225586,38.834999084472656,38.834999084472656,78693,,,,2023-05-24 10:10:00-04:00
42,38.834999084472656,38.90999984741211,38.81999969482422,38.87889862060547,38.87889862060547,124426,,,,2023-05-24 10:11:00-04:00
