Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date
0,918.6400146484376,918.6400146484376,918.6400146484376,918.6400146484376,918.6400146484376,7061,2023-05-24 09:30:00-04:00,,,,
1,920.989990234375,920.989990234375,920.4400024414062,920.47998046875,920.47998046875,5111,,,,,2023-05-25 09:30:00-04:00
2,920.4949951171875,920.5,920.4949951171875,920.4949951171875,920.4949951171875,582,,,,,2023-05-25 09:31:00-04:00
3,921.0549926757812,921.0549926757812,919.0399780273438,919.5999755859375,919.5999755859375,1826,,,,,2023-05-25 09:32:00-04:00
4,920.8250122070312,920.8300170898438,920.8250122070312,920.8300170898438,920.8300170898438,324,,,,,2023-05-25 09:34:00-04:00
5,919.6799926757812,921.0,919.3099975585938,919.3099975585938,919.3099975585938,4508,,,,,2023-05-25 09:35:00-04:00
6,917.8099975585938,917.8400268554688,916.905029296875,917.8400268554688,917.8400268554688,1339,,,,,2023-05-25 09:36:00-04:00
7,917.8400268554688,917.8400268554688,916.77001953125,917.780029296875,917.780029296875,3137,,,,,2023-05-25 09:37:00-04:00
8,919.3699951171875,920.219970703125,919.3699951171875,920.0800170898438,920.0800170898438,4066,,,,,2023-05-25 09:39:00-04:00
9,920.3699951171875,920.3699951171875,920.3699951171875,920.3699951171875,920.3699951171875,759,,,,,2023-05-25 09:40:00-04:00
10,922.5499877929688,923.2000122070312,922.5499877929688,923.2000122070312,923.2000122070312,1327,,,,,2023-05-25 09:42:00-04:00
11,922.7100219726562,922.7100219726562,922.7100219726562,922.7100219726562,922.7100219726562,815,,,,,2023-05-25 09:44:00-04:00
12,923.760009765625,925.0,923.760009765625,925.0,925.0,943,,,,,2023-05-25 09:45:00-04:00
13,924.9849853515625,924.9849853515625,923.4149780273438,923.4149780273438,923.4149780273438,2518,,,,,2023-05-25 09:46:00-04:00
14,923.280029296875,923.8099975585938,923.1699829101562,923.8099975585938,923.8099975585938,893,,,,,2023-05-25 09:47:00-04:00
15,923.0499877929688,924.5499877929688,923.0499877929688,923.9199829101562,923.9199829101562,1550,,,,,2023-05-25 09:49:00-04:00
16,923.344970703125,923.344970703125,923.1900024414062,923.1900024414062,923.1900024414062,1029,,,,,2023-05-25 09:50:00-04:00
17,923.0800170898438,923.0800170898438,922.1300048828125,922.1300048828125,922.1300048828125,1133,,,,,2023-05-25 09:51:00-04:00
18,923.1400146484375,923.1400146484375,923.1400146484375,923.1400146484375,923.1400146484375,279,,,,,2023-05-25 09:52:00-04:00
19,923.0499877929688,923.510009765625,922.2150268554688,922.2999877929688,922.2999877929688,3997,,,,,2023-05-25 09:53:00-04:00
20,922.3400268554688,922.3400268554688,922.1400146484375,922.1400146484375,922.1400146484375,1877,,,,,2023-05-25 09:54:00-04:00
21,923.2899780273438,923.5800170898438,922.7449951171875,923.0499877929688,923.0499877929688,2948,,,,,2023-05-25 09:55:00-04:00
22,922.7000122070312,922.7000122070312,922.5800170898438,922.5800170898438,922.5800170898438,414,,,,,2023-05-25 09:56:00-04:00
23,922.8400268554688,923.8800048828125,922.8400268554688,923.8800048828125,923.8800048828125,1634,,,,,2023-05-25 09:59:00-04:00
24,924.3099975585938,924.9400024414062,924.3099975585938,924.5999755859375,924.5999755859375,3071,,,,,2023-05-25 10:00:00-04:00
25,924.6300048828125,924.8599853515625,924.280029296875,924.4299926757812,924.4299926757812,3105,,,,,2023-05-25 10:04:00-04:00
26,923.1699829101562,923.1699829101562,923.1699829101562,923.1699829101562,923.1699829101562,389,,,,,2023-05-25 10:05:00-04:00
