Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date
0,14.93000030517578,14.93000030517578,14.90999984741211,14.914999961853027,14.914999961853027,39480,2023-05-24 09:30:00-04:00,,,,
1,14.680000305175781,14.680000305175781,14.630000114440918,14.649999618530273,14.649999618530273,92950,,,,,2023-05-25 09:30:00-04:00
2,14.649999618530273,14.6899995803833,14.640000343322754,14.6899995803833,14.6899995803833,13800,,,,,2023-05-25 09:31:00-04:00
3,14.680000305175781,14.6899995803833,14.670000076293945,14.6899995803833,14.6899995803833,8624,,,,,2023-05-25 09:32:00-04:00
4,14.6899995803833,14.720000267028809,14.6899995803833,14.720000267028809,14.720000267028809,3230,,,,,2023-05-25 09:33:00-04:00
5,14.729999542236328,14.760000228881836,14.729999542236328,14.75,14.75,3785,,,,,2023-05-25 09:34:00-04:00
6,14.744999885559082,14.770000457763672,14.720000267028809,14.720000267028809,14.720000267028809,6860,,,,,2023-05-25 09:35:00-04:00
7,14.710000038146973,14.710000038146973,14.6850004196167,14.6899995803833,14.6899995803833,7016,,,,,2023-05-25 09:36:00-04:00
8,14.670000076293945,14.670000076293945,14.640000343322754,14.645000457763672,14.645000457763672,5655,,,,,2023-05-25 09:37:00-04:00
9,14.645000457763672,14.65999984741211,14.645000457763672,14.65999984741211,14.65999984741211,4859,,,,,2023-05-25 09:38:00-04:00
10,14.65999984741211,14.65999984741211,14.640000343322754,14.640000343322754,14.640000343322754,3521,,,,,2023-05-25 09:39:00-04:00
11,14.645000457763672,14.65999984741211,14.645000457763672,14.654999732971191,14.654999732971191,8898,,,,,2023-05-25 09:40:00-04:00
12,14.65999984741211,14.65999984741211,14.645000457763672,14.649999618530273,14.649999618530273,2368,,,,,2023-05-25 09:41:00-04:00
13,14.640000343322754,14.640000343322754,14.630000114440918,14.634699821472168,14.634699821472168,18935,,,,,2023-05-25 09:42:00-04:00
14,14.635000228881836,14.65999984741211,14.635000228881836,14.640000343322754,14.640000343322754,9852,,,,,2023-05-25 09:43:00-04:00
15,14.649999618530273,14.654999732971191,14.64050006866455,14.649999618530273,14.649999618530273,3259,,,,,2023-05-25 09:44:00-04:00
16,14.65999984741211,14.727999687194824,14.65999984741211,14.720000267028809,14.720000267028809,9764,,,,,2023-05-25 09:45:00-04:00
17,14.729999542236328,14.739999771118164,14.680000305175781,14.725000381469727,14.725000381469727,46522,,,,,2023-05-25 09:46:00-04:00
18,14.725000381469727,14.75,14.71500015258789,14.729999542236328,14.729999542236328,11574,,,,,2023-05-25 09:47:00-04:00
19,14.729999542236328,14.739999771118164,14.710000038146973,14.710000038146973,14.710000038146973,10137,,,,,2023-05-25 09:48:00-04:00
20,14.699999809265137,14.70009994506836,14.670000076293945,14.6899995803833,14.6899995803833,34526,,,,,2023-05-25 09:49:00-04:00
21,14.6899995803833,14.6899995803833,14.670000076293945,14.680000305175781,14.680000305175781,5929,,,,,2023-05-25 09:50:00-04:00
22,14.680000305175781,14.720000267028809,14.680000305175781,14.720000267028809,14.720000267028809,4177,,,,,2023-05-25 09:51:00-04:00
