Open,High,Low,Close,Adj Close,Volume
124.91999816894531,125.1500015258789,124.79000091552734,124.95500183105469,124.95500183105469,33762
124.95500183105469,125.19000244140625,124.92500305175781,125.05999755859375,125.05999755859375,11247
125.06500244140625,125.0999984741211,124.81999969482422,124.81999969482422,124.81999969482422,5409
124.82499694824219,124.82499694824219,124.7300033569336,124.7300033569336,124.7300033569336,1166
124.72000122070312,124.76000213623047,124.51499938964844,124.76000213623047,124.76000213623047,6806
124.75499725341797,124.75499725341797,124.13999938964844,124.45500183105469,124.45500183105469,11507
124.55000305175781,124.66000366210938,124.48999786376953,124.5999984741211,124.5999984741211,1964
124.52999877929688,124.59500122070312,124.44999694824219,124.51000213623047,124.51000213623047,9180
124.4749984741211,124.70999908447266,124.4749984741211,124.69000244140625,124.69000244140625,4141
124.62000274658203,124.68000030517578,124.62000274658203,124.62999725341797,124.62999725341797,4587
124.58999633789062,124.61000061035156,124.41000366210938,124.41000366210938,124.41000366210938,2170
124.45500183105469,124.45500183105469,124.23999786376953,124.25,124.25,3044
124.1709976196289,124.30000305175781,124.16999816894531,124.26300048828125,124.26300048828125,4520
124.30999755859375,124.38999938964844,124.23999786376953,124.2699966430664,124.2699966430664,11681
124.2699966430664,124.30999755859375,124.22000122070312,124.30999755859375,124.30999755859375,2440
124.30999755859375,124.31999969482422,124.23030090332031,124.23999786376953,124.23999786376953,7633
124.23999786376953,124.23999786376953,124.05999755859375,124.11499786376953,124.11499786376953,8414
124.1500015258789,124.1500015258789,124.01000213623047,124.04000091552734,124.04000091552734,7489
124.04000091552734,124.04000091552734,123.93000030517578,123.9800033569336,123.9800033569336,3714
124.0,124.12000274658203,124.0,124.12000274658203,124.12000274658203,9181
124.0999984741211,124.11260223388672,123.95999908447266,123.95999908447266,123.95999908447266,3133
124.01000213623047,124.11000061035156,124.01000213623047,124.11000061035156,124.11000061035156,4059
124.08999633789062,124.12999725341797,124.0199966430664,124.11000061035156,124.11000061035156,3653
124.11000061035156,124.11000061035156,123.9800033569336,123.9800033569336,123.9800033569336,2047
124.0199966430664,124.0199966430664,123.87999725341797,123.88999938964844,123.88999938964844,2192
123.95999908447266,124.08000183105469,123.95999908447266,124.04499816894531,124.04499816894531,6133
124.05000305175781,124.06999969482422,124.02010345458984,124.05500030517578,124.05500030517578,704
124.05500030517578,124.08000183105469,124.01000213623047,124.01000213623047,124.01000213623047,6057
124.0199966430664,124.1500015258789,124.0199966430664,124.1500015258789,124.1500015258789,5029
124.18000030517578,124.18000030517578,124.13999938964844,124.15499877929688,124.15499877929688,3473
124.19000244140625,124.31999969482422,124.16999816894531,124.31999969482422,124.31999969482422,10421
124.3499984741211,124.36000061035156,124.2300033569336,124.25,124.25,12548
124.2699966430664,124.2750015258789,124.23999786376953,124.2750015258789,124.2750015258789,1367
124.25,124.2750015258789,124.2300033569336,124.26499938964844,124.26499938964844,2887
124.23999786376953,124.30000305175781,124.23999786376953,124.28500366210938,124.28500366210938,5108
124.30999755859375,124.43000030517578,124.27999877929688,124.41000366210938,124.41000366210938,4937
