Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,56.09999847412109,56.13999938964844,56.09999847412109,56.10499954223633,56.10499954223633,1960,2023-05-24 09:30:00-04:00,,,,,,,
1,54.529998779296875,54.75,54.33000183105469,54.35499954223633,54.35499954223633,35744,,,,,,,,2023-05-31 09:34:00-04:00
2,54.34000015258789,54.369998931884766,54.310001373291016,54.349998474121094,54.349998474121094,4058,,,,,,,,2023-05-31 09:35:00-04:00
3,54.380001068115234,54.45000076293945,54.369998931884766,54.400001525878906,54.400001525878906,4440,,,,,,,,2023-05-31 09:36:00-04:00
4,54.36000061035156,54.369998931884766,54.25,54.369998931884766,54.369998931884766,4875,,,,,,,,2023-05-31 09:37:00-04:00
5,54.38999938964844,54.38999938964844,54.34000015258789,54.34000015258789,54.34000015258789,4084,,,,,,,,2023-05-31 09:38:00-04:00
6,54.310001373291016,54.36000061035156,54.290000915527344,54.36000061035156,54.36000061035156,3734,,,,,,,,2023-05-31 09:39:00-04:00
7,54.349998474121094,54.349998474121094,54.14500045776367,54.14500045776367,54.14500045776367,4401,,,,,,,,2023-05-31 09:40:00-04:00
8,54.06999969482422,54.099998474121094,54.029998779296875,54.029998779296875,54.029998779296875,998,,,,,,,,2023-05-31 09:41:00-04:00
9,54.05500030517578,54.13999938964844,53.939998626708984,53.959999084472656,53.959999084472656,34737,,,,,,,,2023-05-31 09:42:00-04:00
10,53.970001220703125,54.04999923706055,53.970001220703125,54.0,54.0,2847,,,,,,,,2023-05-31 09:43:00-04:00
11,54.040000915527344,54.04180145263672,53.9900016784668,53.9900016784668,53.9900016784668,5030,,,,,,,,2023-05-31 09:44:00-04:00
12,54.0099983215332,54.08000183105469,54.0,54.05500030517578,54.05500030517578,6020,,,,,,,,2023-05-31 09:45:00-04:00
13,54.040000915527344,54.040000915527344,53.9900016784668,53.9900016784668,53.9900016784668,4833,,,,,,,,2023-05-31 09:46:00-04:00
14,53.9900016784668,53.9900016784668,53.881099700927734,53.89500045776367,53.89500045776367,7923,,,,,,,,2023-05-31 09:47:00-04:00
15,53.91999816894531,53.939998626708984,53.810001373291016,53.81999969482422,53.81999969482422,7058,,,,,,,,2023-05-31 09:48:00-04:00
16,53.79999923706055,53.81999969482422,53.779998779296875,53.810001373291016,53.810001373291016,3391,,,,,,,,2023-05-31 09:49:00-04:00
17,53.810001373291016,53.845001220703125,53.79999923706055,53.845001220703125,53.845001220703125,1684,,,,,,,,2023-05-31 09:50:00-04:00
18,53.83000183105469,53.849998474121094,53.790000915527344,53.790000915527344,53.790000915527344,5311,,,,,,,,2023-05-31 09:51:00-04:00
19,53.779998779296875,53.790000915527344,53.7400016784668,53.744998931884766,53.744998931884766,3997,,,,,,,,2023-05-31 09:52:00-04:00
20,53.685001373291016,53.685001373291016,53.619998931884766,53.650001525878906,53.650001525878906,5061,,,,,,,,2023-05-31 09:53:00-04:00
21,53.650001525878906,53.7400016784668,53.63999938964844,53.7400016784668,53.7400016784668,5341,,,,,,,,2023-05-31 09:54:00-04:00
22,53.720001220703125,53.72999954223633,53.720001220703125,53.720001220703125,53.720001220703125,2111,,,,,,,,2023-05-31 09:55:00-04:00
23,53.72999954223633,53.7599983215332,53.72999954223633,53.75,53.75,3099,,,,,,,,2023-05-31 09:56:00-04:00
24,53.76499938964844,53.80500030517578,53.76499938964844,53.80500030517578,53.80500030517578,984,,,,,,,,2023-05-31 09:57:00-04:00
25,53.80500030517578,53.849998474121094,53.790000915527344,53.84000015258789,53.84000015258789,6718,,,,,,,,2023-05-31 09:58:00-04:00
26,53.849998474121094,53.86899948120117,53.84000015258789,53.849998474121094,53.849998474121094,4223,,,,,,,,2023-05-31 09:59:00-04:00
27,53.86000061035156,53.86000061035156,53.80500030517578,53.810001373291016,53.810001373291016,2416,,,,,,,,2023-05-31 10:00:00-04:00
28,53.77000045776367,53.779998779296875,53.709999084472656,53.720001220703125,53.720001220703125,8431,,,,,,,,2023-05-31 10:01:00-04:00
29,53.7400016784668,53.78499984741211,53.72999954223633,53.7599983215332,53.7599983215332,7360,,,,,,,,2023-05-31 10:02:00-04:00
30,53.7400016784668,53.75,53.69499969482422,53.75,53.75,10809,,,,,,,,2023-05-31 10:03:00-04:00
31,53.77000045776367,53.79999923706055,53.724998474121094,53.7400016784668,53.7400016784668,5311,,,,,,,,2023-05-31 10:04:00-04:00
32,53.72999954223633,53.83000183105469,53.72999954223633,53.810001373291016,53.810001373291016,5925,,,,,,,,2023-05-31 10:05:00-04:00
33,53.810001373291016,53.810001373291016,53.724998474121094,53.724998474121094,53.724998474121094,6313,,,,,,,,2023-05-31 10:06:00-04:00
34,53.65999984741211,53.75,53.65999984741211,53.7400016784668,53.7400016784668,4781,,,,,,,,2023-05-31 10:07:00-04:00
35,53.72999954223633,53.75,53.695499420166016,53.75,53.75,5459,,,,,,,,2023-05-31 10:08:00-04:00
36,53.75,53.83000183105469,53.75,53.83000183105469,53.83000183105469,3663,,,,,,,,2023-05-31 10:09:00-04:00
37,53.810001373291016,53.83000183105469,53.79999923706055,53.80500030517578,53.80500030517578,2663,,,,,,,,2023-05-31 10:10:00-04:00
38,53.80500030517578,53.849998474121094,53.79999923706055,53.84000015258789,53.84000015258789,5840,,,,,,,,2023-05-31 10:11:00-04:00
39,53.81999969482422,53.81999969482422,53.77330017089844,53.779998779296875,53.779998779296875,3374,,,,,,,,2023-05-31 10:12:00-04:00
40,53.775001525878906,53.83000183105469,53.775001525878906,53.810001373291016,53.810001373291016,4193,,,,,,,,2023-05-31 10:13:00-04:00
41,53.810001373291016,53.81999969482422,53.79499816894531,53.79499816894531,53.79499816894531,2559,,,,,,,,2023-05-31 10:14:00-04:00
42,53.779998779296875,53.779998779296875,53.7400016784668,53.7400016784668,53.7400016784668,1763,,,,,,,,2023-05-31 10:15:00-04:00
43,53.72999954223633,53.72999954223633,53.64500045776367,53.64500045776367,53.64500045776367,4200,,,,,,,,2023-05-31 10:16:00-04:00
44,53.630001068115234,53.689998626708984,53.630001068115234,53.689998626708984,53.689998626708984,6029,,,,,,,,2023-05-31 10:17:00-04:00
45,53.709999084472656,53.7400016784668,53.70500183105469,53.70500183105469,53.70500183105469,1767,,,,,,,,2023-05-31 10:18:00-04:00
46,53.70500183105469,53.75,53.70000076293945,53.724998474121094,53.724998474121094,7284,,,,,,,,2023-05-31 10:19:00-04:00
47,53.724998474121094,53.724998474121094,53.70000076293945,53.70000076293945,53.70000076293945,2826,,,,,,,,2023-05-31 10:20:00-04:00
