Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-15 09:30:00-04:00,176.17999267578125,176.17999267578125,176.17999267578125,176.17999267578125,176.17999267578125,0
2023-05-15 09:31:00-04:00,175.97999572753906,175.97999572753906,175.97999572753906,175.97999572753906,175.97999572753906,364
2023-05-15 09:32:00-04:00,175.0399932861328,175.42999267578125,174.44000244140625,174.44000244140625,174.44000244140625,3660
2023-05-15 09:35:00-04:00,174.16000366210938,174.16000366210938,174.0399932861328,174.0399932861328,174.0399932861328,1027
2023-05-15 09:36:00-04:00,174.27999877929688,174.27999877929688,174.13999938964844,174.13999938964844,174.13999938964844,1560
2023-05-15 09:39:00-04:00,174.2050018310547,174.4600067138672,174.2050018310547,174.4600067138672,174.4600067138672,927
2023-05-15 09:40:00-04:00,174.17999267578125,174.585693359375,174.16000366210938,174.585693359375,174.585693359375,761
2023-05-15 09:41:00-04:00,174.22000122070312,174.22000122070312,174.2100067138672,174.2100067138672,174.2100067138672,673
2023-05-15 09:44:00-04:00,174.35000610351562,174.35000610351562,174.35000610351562,174.35000610351562,174.35000610351562,124
2023-05-15 09:45:00-04:00,174.70750427246094,174.80130004882812,174.3699951171875,174.40499877929688,174.40499877929688,2543
2023-05-15 09:46:00-04:00,174.33999633789062,174.33999633789062,174.02499389648438,174.02999877929688,174.02999877929688,1454
2023-05-15 09:47:00-04:00,174.02999877929688,174.02999877929688,174.02999877929688,174.02999877929688,174.02999877929688,1131
2023-05-15 09:48:00-04:00,174.05499267578125,174.08999633789062,174.05499267578125,174.05499267578125,174.05499267578125,570
2023-05-15 09:49:00-04:00,174.4199981689453,174.55999755859375,174.4199981689453,174.4600067138672,174.4600067138672,801
2023-05-15 09:50:00-04:00,174.52000427246094,174.52000427246094,174.52000427246094,174.52000427246094,174.52000427246094,251
2023-05-15 09:51:00-04:00,174.72000122070312,174.75999450683594,174.60000610351562,174.64999389648438,174.64999389648438,1236
2023-05-15 09:52:00-04:00,174.55999755859375,174.55999755859375,174.55999755859375,174.55999755859375,174.55999755859375,685
2023-05-15 09:55:00-04:00,174.4499969482422,174.4499969482422,174.4499969482422,174.4499969482422,174.4499969482422,235
2023-05-15 09:56:00-04:00,174.4499969482422,174.4499969482422,174.4499969482422,174.4499969482422,174.4499969482422,651
2023-05-15 09:57:00-04:00,174.52999877929688,174.7899932861328,174.52999877929688,174.7899932861328,174.7899932861328,1428
2023-05-15 09:58:00-04:00,174.7899932861328,174.85499572753906,174.7899932861328,174.85499572753906,174.85499572753906,944
2023-05-15 10:00:00-04:00,175.1300048828125,175.13499450683594,175.0749969482422,175.0749969482422,175.0749969482422,807
2023-05-15 10:01:00-04:00,174.94000244140625,174.94000244140625,174.94000244140625,174.94000244140625,174.94000244140625,431
2023-05-15 10:02:00-04:00,174.94000244140625,174.94000244140625,174.94000244140625,174.94000244140625,174.94000244140625,719
2023-05-15 10:03:00-04:00,174.77000427246094,174.77000427246094,174.77000427246094,174.77000427246094,174.77000427246094,647
2023-05-15 10:06:00-04:00,174.7899932861328,174.7899932861328,174.74000549316406,174.74000549316406,174.74000549316406,676
2023-05-15 10:07:00-04:00,174.5800018310547,174.5800018310547,174.38499450683594,174.38499450683594,174.38499450683594,802
2023-05-15 10:08:00-04:00,174.3800048828125,174.3800048828125,174.09500122070312,174.14999389648438,174.14999389648438,2322
2023-05-15 10:09:00-04:00,174.08999633789062,174.33999633789062,174.0800018310547,174.33999633789062,174.33999633789062,1367
2023-05-15 10:10:00-04:00,174.3350067138672,174.5449981689453,174.3000030517578,174.5449981689453,174.5449981689453,2467
2023-05-15 10:11:00-04:00,174.64500427246094,174.64999389648438,174.64500427246094,174.64999389648438,174.64999389648438,812
2023-05-15 10:15:00-04:00,174.6300048828125,174.6300048828125,174.6300048828125,174.6300048828125,174.6300048828125,123
2023-05-15 10:16:00-04:00,174.63999938964844,174.64999389648438,174.63999938964844,174.64999389648438,174.64999389648438,332
2023-05-15 10:17:00-04:00,174.74000549316406,174.74000549316406,174.68499755859375,174.69000244140625,174.69000244140625,491
2023-05-15 10:18:00-04:00,174.74000549316406,174.74000549316406,174.72000122070312,174.72000122070312,174.72000122070312,370
2023-05-15 10:19:00-04:00,174.6699981689453,174.6699981689453,174.38999938964844,174.38999938964844,174.38999938964844,1348
2023-05-15 10:20:00-04:00,174.50999450683594,174.63999938964844,174.4149932861328,174.63999938964844,174.63999938964844,1427
2023-05-15 10:21:00-04:00,174.58999633789062,174.61000061035156,174.58999633789062,174.61000061035156,174.61000061035156,467
2023-05-15 10:23:00-04:00,174.7100067138672,174.91000366210938,174.7100067138672,174.91000366210938,174.91000366210938,658
2023-05-15 10:24:00-04:00,174.8300018310547,174.8300018310547,174.8300018310547,174.8300018310547,174.8300018310547,332
2023-05-15 10:25:00-04:00,175.03500366210938,175.03500366210938,175.03500366210938,175.03500366210938,175.03500366210938,327
2023-05-15 10:26:00-04:00,175.1199951171875,175.1750030517578,175.1199951171875,175.1750030517578,175.1750030517578,620
2023-05-15 10:27:00-04:00,175.19000244140625,175.24000549316406,175.10000610351562,175.22000122070312,175.22000122070312,1761
2023-05-15 10:30:00-04:00,175.42999267578125,175.6699981689453,175.42999267578125,175.6699981689453,175.6699981689453,1987
2023-05-15 10:31:00-04:00,175.6300048828125,175.6300048828125,175.57000732421875,175.57000732421875,175.57000732421875,645
2023-05-15 10:32:00-04:00,175.6699981689453,175.69000244140625,175.6699981689453,175.69000244140625,175.69000244140625,670
2023-05-15 10:33:00-04:00,175.88999938964844,175.88999938964844,175.85000610351562,175.85000610351562,175.85000610351562,1400
2023-05-15 10:34:00-04:00,175.72999572753906,175.75999450683594,175.6300048828125,175.74749755859375,175.74749755859375,2239
2023-05-15 10:37:00-04:00,175.85499572753906,175.8699951171875,175.85499572753906,175.8699951171875,175.8699951171875,270
2023-05-15 10:38:00-04:00,175.8000030517578,175.8000030517578,175.8000030517578,175.8000030517578,175.8000030517578,419
2023-05-15 10:39:00-04:00,175.8800048828125,175.8800048828125,175.8800048828125,175.8800048828125,175.8800048828125,813
2023-05-15 10:40:00-04:00,175.88999938964844,175.88999938964844,175.88999938964844,175.88999938964844,175.88999938964844,478
2023-05-15 10:41:00-04:00,175.7899932861328,175.875,175.5500030517578,175.77999877929688,175.77999877929688,4173
2023-05-15 10:45:00-04:00,175.58999633789062,175.6300048828125,175.58999633789062,175.6300048828125,175.6300048828125,1124
2023-05-15 10:46:00-04:00,175.5500030517578,175.88999938964844,175.5399932861328,175.8350067138672,175.8350067138672,1453
2023-05-15 10:47:00-04:00,175.7949981689453,175.7949981689453,175.5399932861328,175.5399932861328,175.5399932861328,1115
2023-05-15 10:48:00-04:00,175.72999572753906,175.72999572753906,175.72999572753906,175.72999572753906,175.72999572753906,292
2023-05-15 10:51:00-04:00,175.6199951171875,175.6199951171875,175.6199951171875,175.6199951171875,175.6199951171875,0
2023-05-15 10:53:00-04:00,175.7100067138672,175.8000030517578,175.7100067138672,175.8000030517578,175.8000030517578,1015
2023-05-15 10:54:00-04:00,175.78500366210938,175.7949981689453,175.78500366210938,175.7949981689453,175.7949981689453,894
2023-05-15 10:56:00-04:00,175.72999572753906,175.72999572753906,175.6699981689453,175.72999572753906,175.72999572753906,1811
2023-05-15 10:57:00-04:00,175.47000122070312,175.47000122070312,175.47000122070312,175.47000122070312,175.47000122070312,425
2023-05-15 10:58:00-04:00,175.42999267578125,175.42999267578125,175.42999267578125,175.42999267578125,175.42999267578125,1159
2023-05-15 11:02:00-04:00,175.3874969482422,175.3874969482422,175.3874969482422,175.3874969482422,175.3874969482422,556
2023-05-15 11:03:00-04:00,175.2899932861328,175.375,175.2899932861328,175.375,175.375,543
2023-05-15 11:05:00-04:00,175.4199981689453,175.4199981689453,175.4199981689453,175.4199981689453,175.4199981689453,1326
2023-05-15 11:06:00-04:00,175.50750732421875,175.50750732421875,175.50750732421875,175.50750732421875,175.50750732421875,179
2023-05-15 11:07:00-04:00,175.41000366210938,175.41000366210938,175.41000366210938,175.41000366210938,175.41000366210938,0
