Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date
0,459.1199951171875,464.7099914550781,458.1900024414063,460.1050109863281,460.1050109863281,6243,2023-05-24 09:30:00-04:00,,,,,
1,464.0,464.0,464.0,464.0,464.0,3406,,,,,,2023-05-26 09:30:00-04:00
2,464.80999755859375,464.80999755859375,464.739990234375,464.739990234375,464.739990234375,429,,,,,,2023-05-26 09:32:00-04:00
3,463.9649963378906,463.9649963378906,463.9649963378906,463.9649963378906,463.9649963378906,165,,,,,,2023-05-26 09:35:00-04:00
4,462.2799987792969,462.2799987792969,462.2799987792969,462.2799987792969,462.2799987792969,605,,,,,,2023-05-26 09:36:00-04:00
5,462.760009765625,462.760009765625,462.760009765625,462.760009765625,462.760009765625,472,,,,,,2023-05-26 09:38:00-04:00
6,463.489990234375,463.489990234375,463.489990234375,463.489990234375,463.489990234375,534,,,,,,2023-05-26 09:39:00-04:00
7,463.8299865722656,463.8299865722656,463.8299865722656,463.8299865722656,463.8299865722656,866,,,,,,2023-05-26 09:40:00-04:00
8,466.25,466.25,466.25,466.25,466.25,846,,,,,,2023-05-26 09:49:00-04:00
9,465.8299865722656,465.8299865722656,465.5799865722656,465.5799865722656,465.5799865722656,756,,,,,,2023-05-26 09:51:00-04:00
10,465.92498779296875,465.989990234375,465.92498779296875,465.989990234375,465.989990234375,517,,,,,,2023-05-26 09:59:00-04:00
11,466.4599914550781,466.6199951171875,466.44500732421875,466.6199951171875,466.6199951171875,833,,,,,,2023-05-26 10:01:00-04:00
12,466.2900085449219,466.4200134277344,465.739990234375,465.739990234375,465.739990234375,1701,,,,,,2023-05-26 10:02:00-04:00
13,466.42999267578125,466.44000244140625,465.989990234375,465.989990234375,465.989990234375,860,,,,,,2023-05-26 10:03:00-04:00
14,465.989990234375,466.04998779296875,465.989990234375,466.04998779296875,466.04998779296875,235,,,,,,2023-05-26 10:06:00-04:00
15,465.739990234375,466.44000244140625,465.739990234375,466.44000244140625,466.44000244140625,1151,,,,,,2023-05-26 10:07:00-04:00
16,467.1099853515625,467.1099853515625,467.1099853515625,467.1099853515625,467.1099853515625,256,,,,,,2023-05-26 10:09:00-04:00
17,467.05999755859375,467.6199035644531,467.010009765625,467.010009765625,467.010009765625,1105,,,,,,2023-05-26 10:10:00-04:00
18,467.0,467.05999755859375,467.0,467.05999755859375,467.05999755859375,290,,,,,,2023-05-26 10:14:00-04:00
19,467.0799865722656,467.0799865722656,467.0799865722656,467.0799865722656,467.0799865722656,105,,,,,,2023-05-26 10:15:00-04:00
20,466.94000244140625,466.9549865722656,466.94000244140625,466.95001220703125,466.95001220703125,358,,,,,,2023-05-26 10:16:00-04:00
21,466.8699951171875,466.8699951171875,466.8699951171875,466.8699951171875,466.8699951171875,879,,,,,,2023-05-26 10:18:00-04:00
22,467.19500732421875,467.4200134277344,467.19500732421875,467.4049987792969,467.4049987792969,755,,,,,,2023-05-26 10:22:00-04:00
23,467.4599914550781,467.4599914550781,467.4599914550781,467.4599914550781,467.4599914550781,141,,,,,,2023-05-26 10:24:00-04:00
24,467.8800048828125,467.8800048828125,467.8800048828125,467.8800048828125,467.8800048828125,991,,,,,,2023-05-26 10:25:00-04:00
25,467.7349853515625,467.7349853515625,467.7349853515625,467.7349853515625,467.7349853515625,313,,,,,,2023-05-26 10:29:00-04:00
26,467.6099853515625,467.69000244140625,467.5799865722656,467.69000244140625,467.69000244140625,790,,,,,,2023-05-26 10:35:00-04:00
27,467.6400146484375,467.6400146484375,467.6099853515625,467.6099853515625,467.6099853515625,353,,,,,,2023-05-26 10:36:00-04:00
