Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date.8,Date
0,27.25,27.290000915527344,27.229999542236328,27.229999542236328,27.229999542236328,0,2023-05-24 09:00:00+02:00,,,,,,,,
1,26.06999969482422,26.06999969482422,26.020000457763672,26.020000457763672,26.020000457763672,0,,,,,,,,,2023-05-31 09:00:00+02:00
2,26.010000228881836,26.040000915527344,26.010000228881836,26.040000915527344,26.040000915527344,5790,,,,,,,,,2023-05-31 09:01:00+02:00
3,26.030000686645508,26.030000686645508,25.969999313354492,25.969999313354492,25.969999313354492,7784,,,,,,,,,2023-05-31 09:02:00+02:00
4,25.989999771118164,26.0,25.989999771118164,26.0,26.0,2775,,,,,,,,,2023-05-31 09:03:00+02:00
5,26.010000228881836,26.010000228881836,26.010000228881836,26.010000228881836,26.010000228881836,217,,,,,,,,,2023-05-31 09:04:00+02:00
6,25.969999313354492,26.0,25.950000762939453,25.959999084472656,25.959999084472656,5674,,,,,,,,,2023-05-31 09:05:00+02:00
7,25.979999542236328,26.049999237060547,25.979999542236328,26.049999237060547,26.049999237060547,4654,,,,,,,,,2023-05-31 09:06:00+02:00
8,26.079999923706055,26.110000610351562,26.06999969482422,26.110000610351562,26.110000610351562,3969,,,,,,,,,2023-05-31 09:07:00+02:00
9,26.100000381469727,26.1200008392334,26.100000381469727,26.100000381469727,26.100000381469727,925,,,,,,,,,2023-05-31 09:08:00+02:00
10,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,480,,,,,,,,,2023-05-31 09:09:00+02:00
11,26.110000610351562,26.1200008392334,26.09000015258789,26.09000015258789,26.09000015258789,2464,,,,,,,,,2023-05-31 09:10:00+02:00
12,26.079999923706055,26.110000610351562,26.079999923706055,26.110000610351562,26.110000610351562,579,,,,,,,,,2023-05-31 09:11:00+02:00
13,26.1200008392334,26.1299991607666,26.1200008392334,26.1299991607666,26.1299991607666,653,,,,,,,,,2023-05-31 09:12:00+02:00
14,26.1200008392334,26.1200008392334,26.09000015258789,26.09000015258789,26.09000015258789,7302,,,,,,,,,2023-05-31 09:14:00+02:00
15,26.110000610351562,26.110000610351562,26.049999237060547,26.049999237060547,26.049999237060547,7987,,,,,,,,,2023-05-31 09:15:00+02:00
16,26.049999237060547,26.049999237060547,26.040000915527344,26.040000915527344,26.040000915527344,1844,,,,,,,,,2023-05-31 09:17:00+02:00
17,26.040000915527344,26.040000915527344,26.010000228881836,26.030000686645508,26.030000686645508,5827,,,,,,,,,2023-05-31 09:18:00+02:00
