Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date
0,87.69999694824219,87.69999694824219,87.4800033569336,87.5,87.5,0,2023-05-23 09:00:00+02:00,
1,87.69999694824219,87.69999694824219,87.4800033569336,87.5,87.5,0,,2023-05-23 09:00:00+02:00
2,87.58000183105469,87.63999938964844,87.58000183105469,87.63999938964844,87.63999938964844,1538,,2023-05-23 09:01:00+02:00
3,87.4000015258789,87.4000015258789,87.37999725341797,87.37999725341797,87.37999725341797,86,,2023-05-23 09:02:00+02:00
4,87.41999816894531,87.45999908447266,87.41999816894531,87.45999908447266,87.45999908447266,210,,2023-05-23 09:03:00+02:00
5,87.5,87.5199966430664,87.5,87.5199966430664,87.5199966430664,392,,2023-05-23 09:04:00+02:00
6,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,4,,2023-05-23 09:10:00+02:00
7,87.5199966430664,87.54000091552734,87.5199966430664,87.54000091552734,87.54000091552734,1340,,2023-05-23 09:11:00+02:00
8,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,608,,2023-05-23 09:12:00+02:00
9,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,333,,2023-05-23 09:13:00+02:00
10,87.54000091552734,87.54000091552734,87.5,87.5,87.5,371,,2023-05-23 09:14:00+02:00
11,87.45999908447266,87.45999908447266,87.41999816894531,87.45999908447266,87.45999908447266,1734,,2023-05-23 09:15:00+02:00
12,87.5,87.58000183105469,87.5,87.55999755859375,87.55999755859375,526,,2023-05-23 09:17:00+02:00
13,87.62000274658203,87.62000274658203,87.62000274658203,87.62000274658203,87.62000274658203,32,,2023-05-23 09:20:00+02:00
14,87.5999984741211,87.5999984741211,87.58000183105469,87.58000183105469,87.58000183105469,91,,2023-05-23 09:23:00+02:00
15,87.5999984741211,87.62000274658203,87.5999984741211,87.62000274658203,87.62000274658203,297,,2023-05-23 09:24:00+02:00
16,87.63999938964844,87.69999694824219,87.63999938964844,87.69999694824219,87.69999694824219,1930,,2023-05-23 09:25:00+02:00
17,87.68000030517578,87.68000030517578,87.68000030517578,87.68000030517578,87.68000030517578,59,,2023-05-23 09:26:00+02:00
18,87.68000030517578,87.68000030517578,87.68000030517578,87.68000030517578,87.68000030517578,7,,2023-05-23 09:27:00+02:00
19,87.63999938964844,87.63999938964844,87.5999984741211,87.5999984741211,87.5999984741211,263,,2023-05-23 09:28:00+02:00
20,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,2,,2023-05-23 09:29:00+02:00
21,87.45999908447266,87.5,87.45999908447266,87.45999908447266,87.45999908447266,177,,2023-05-23 09:30:00+02:00
22,87.41999816894531,87.5,87.41999816894531,87.5,87.5,178,,2023-05-23 09:32:00+02:00
23,87.4800033569336,87.5,87.4800033569336,87.5,87.5,179,,2023-05-23 09:35:00+02:00
24,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,38,,2023-05-23 09:36:00+02:00
25,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,88,,2023-05-23 09:37:00+02:00
26,87.4800033569336,87.4800033569336,87.45999908447266,87.45999908447266,87.45999908447266,125,,2023-05-23 09:43:00+02:00
27,87.4000015258789,87.4800033569336,87.4000015258789,87.45999908447266,87.45999908447266,1435,,2023-05-23 09:44:00+02:00
28,87.5,87.5199966430664,87.5,87.5199966430664,87.5199966430664,77,,2023-05-23 09:45:00+02:00
29,87.45999908447266,87.45999908447266,87.44000244140625,87.44000244140625,87.44000244140625,211,,2023-05-23 09:46:00+02:00
30,87.45999908447266,87.5,87.45999908447266,87.5,87.5,266,,2023-05-23 09:48:00+02:00
31,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,37,,2023-05-23 09:49:00+02:00
32,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,87.54000091552734,456,,2023-05-23 09:50:00+02:00
33,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,341,,2023-05-23 09:52:00+02:00
34,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,87.5199966430664,36,,2023-05-23 09:57:00+02:00
35,87.5,87.5,87.5,87.5,87.5,60,,2023-05-23 09:58:00+02:00
36,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,53,,2023-05-23 09:59:00+02:00
37,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,87.4800033569336,61,,2023-05-23 10:00:00+02:00
38,87.5,87.5199966430664,87.5,87.5199966430664,87.5199966430664,401,,2023-05-23 10:05:00+02:00
39,87.55999755859375,87.63999938964844,87.55999755859375,87.63999938964844,87.63999938964844,771,,2023-05-23 10:06:00+02:00
40,87.5999984741211,87.5999984741211,87.58000183105469,87.58000183105469,87.58000183105469,141,,2023-05-23 10:07:00+02:00
41,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,87.5999984741211,33,,2023-05-23 10:08:00+02:00
42,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,74,,2023-05-23 10:09:00+02:00
43,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,87.55999755859375,57,,2023-05-23 10:10:00+02:00
44,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,87.58000183105469,163,,2023-05-23 10:11:00+02:00
45,87.54000091552734,87.54000091552734,87.4800033569336,87.4800033569336,87.4800033569336,209,,2023-05-23 10:12:00+02:00
46,87.5,87.5,87.45999908447266,87.45999908447266,87.45999908447266,191,,2023-05-23 10:13:00+02:00
47,87.4000015258789,87.41999816894531,87.4000015258789,87.41999816894531,87.41999816894531,1124,,2023-05-23 10:14:00+02:00
48,87.44000244140625,87.44000244140625,87.4000015258789,87.4000015258789,87.4000015258789,1566,,2023-05-23 10:16:00+02:00
49,87.41999816894531,87.41999816894531,87.41999816894531,87.41999816894531,87.41999816894531,93,,2023-05-23 10:17:00+02:00
50,87.4000015258789,87.4000015258789,87.37999725341797,87.37999725341797,87.37999725341797,122,,2023-05-23 10:18:00+02:00
51,87.36000061035156,87.36000061035156,87.31999969482422,87.31999969482422,87.31999969482422,236,,2023-05-23 10:19:00+02:00
52,87.23999786376953,87.31999969482422,87.23999786376953,87.31999969482422,87.31999969482422,1487,,2023-05-23 10:22:00+02:00
53,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,16,,2023-05-23 10:23:00+02:00
54,87.23999786376953,87.23999786376953,87.23999786376953,87.23999786376953,87.23999786376953,10,,2023-05-23 10:24:00+02:00
55,87.26000213623047,87.26000213623047,87.26000213623047,87.26000213623047,87.26000213623047,115,,2023-05-23 10:25:00+02:00
56,87.27999877929688,87.27999877929688,87.27999877929688,87.27999877929688,87.27999877929688,2,,2023-05-23 10:26:00+02:00
57,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,1484,,2023-05-23 10:27:00+02:00
58,87.26000213623047,87.30000305175781,87.26000213623047,87.27999877929688,87.27999877929688,43,,2023-05-23 10:29:00+02:00
59,87.22000122070312,87.22000122070312,87.19999694824219,87.19999694824219,87.19999694824219,183,,2023-05-23 10:30:00+02:00
60,87.22000122070312,87.27999877929688,87.22000122070312,87.27999877929688,87.27999877929688,199,,2023-05-23 10:31:00+02:00
61,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,87.30000305175781,70,,2023-05-23 10:39:00+02:00
62,87.31999969482422,87.31999969482422,87.30000305175781,87.30000305175781,87.30000305175781,565,,2023-05-23 10:43:00+02:00
63,87.27999877929688,87.27999877929688,87.27999877929688,87.27999877929688,87.27999877929688,238,,2023-05-23 10:44:00+02:00
64,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,238,,2023-05-23 10:45:00+02:00
65,87.22000122070312,87.23999786376953,87.22000122070312,87.23999786376953,87.23999786376953,659,,2023-05-23 10:47:00+02:00
66,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,87.22000122070312,74,,2023-05-23 10:48:00+02:00
67,87.22000122070312,87.26000213623047,87.22000122070312,87.26000213623047,87.26000213623047,232,,2023-05-23 10:51:00+02:00
68,87.23999786376953,87.23999786376953,87.23999786376953,87.23999786376953,87.23999786376953,10,,2023-05-23 10:52:00+02:00
69,87.22000122070312,87.22000122070312,87.19999694824219,87.19999694824219,87.19999694824219,312,,2023-05-23 10:53:00+02:00
70,87.16000366210938,87.16000366210938,87.08000183105469,87.12000274658203,87.12000274658203,1858,,2023-05-23 10:55:00+02:00
71,87.0999984741211,87.0999984741211,87.05999755859375,87.05999755859375,87.05999755859375,1103,,2023-05-23 10:56:00+02:00
72,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,331,,2023-05-23 10:57:00+02:00
73,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,429,,2023-05-23 10:58:00+02:00
74,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,338,,2023-05-23 10:59:00+02:00
75,87.04000091552734,87.04000091552734,87.0199966430664,87.04000091552734,87.04000091552734,835,,2023-05-23 11:00:00+02:00
76,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,29,,2023-05-23 11:02:00+02:00
77,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,87.04000091552734,7,,2023-05-23 11:04:00+02:00
78,87.04000091552734,87.08000183105469,87.04000091552734,87.08000183105469,87.08000183105469,420,,2023-05-23 11:05:00+02:00
79,87.08000183105469,87.08000183105469,87.05999755859375,87.05999755859375,87.05999755859375,712,,2023-05-23 11:06:00+02:00
80,87.05999755859375,87.05999755859375,87.04000091552734,87.04000091552734,87.04000091552734,878,,2023-05-23 11:07:00+02:00
81,87.0999984741211,87.0999984741211,87.0,87.0,87.0,2484,,2023-05-23 11:11:00+02:00
82,87.0199966430664,87.0199966430664,86.9800033569336,86.9800033569336,86.9800033569336,472,,2023-05-23 11:12:00+02:00
