Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-15 09:30:00-04:00,111.25,111.30000305175781,111.05000305175781,111.09700012207031,111.09700012207031,31616
2023-05-15 09:31:00-04:00,111.0999984741211,111.3499984741211,110.75,110.75,110.75,6864
2023-05-15 09:32:00-04:00,110.76000213623047,110.8949966430664,110.70999908447266,110.85749816894531,110.85749816894531,2215
2023-05-15 09:33:00-04:00,110.7699966430664,110.88999938964844,110.63500213623047,110.88999938964844,110.88999938964844,4146
2023-05-15 09:34:00-04:00,110.69999694824219,110.69999694824219,110.37999725341797,110.41000366210938,110.41000366210938,979
2023-05-15 09:35:00-04:00,110.54000091552734,110.689697265625,110.45999908447266,110.689697265625,110.689697265625,3240
2023-05-15 09:36:00-04:00,110.47000122070312,110.58999633789062,110.38500213623047,110.58999633789062,110.58999633789062,2851
2023-05-15 09:37:00-04:00,110.43000030517578,110.5824966430664,110.41000366210938,110.5824966430664,110.5824966430664,966
2023-05-15 09:38:00-04:00,110.71499633789062,110.71499633789062,110.71499633789062,110.71499633789062,110.71499633789062,197
2023-05-15 09:39:00-04:00,110.71499633789062,110.84500122070312,110.71499633789062,110.73999786376953,110.73999786376953,1778
2023-05-15 09:40:00-04:00,110.66000366210938,110.66000366210938,110.5999984741211,110.61000061035156,110.61000061035156,1488
2023-05-15 09:41:00-04:00,110.68000030517578,110.69999694824219,110.4800033569336,110.4800033569336,110.4800033569336,2649
2023-05-15 09:42:00-04:00,110.37000274658203,110.55999755859375,110.37000274658203,110.5291976928711,110.5291976928711,6851
2023-05-15 09:43:00-04:00,110.2699966430664,110.33999633789062,110.23999786376953,110.25,110.25,706
2023-05-15 09:44:00-04:00,110.16999816894531,110.25,110.16999816894531,110.25,110.25,2803
2023-05-15 09:45:00-04:00,110.12999725341797,110.19000244140625,110.12999725341797,110.15499877929688,110.15499877929688,3164
2023-05-15 09:46:00-04:00,110.19999694824219,110.19999694824219,110.08000183105469,110.16500091552734,110.16500091552734,1647
2023-05-15 09:47:00-04:00,110.17500305175781,110.30999755859375,110.12000274658203,110.16500091552734,110.16500091552734,2278
2023-05-15 09:48:00-04:00,110.19000244140625,110.21019744873047,110.19000244140625,110.21019744873047,110.21019744873047,1733
2023-05-15 09:49:00-04:00,110.12000274658203,110.12000274658203,110.0,110.0,110.0,2324
2023-05-15 09:50:00-04:00,110.01499938964844,110.16999816894531,110.01499938964844,110.0999984741211,110.0999984741211,9102
2023-05-15 09:51:00-04:00,110.19000244140625,110.2699966430664,110.13999938964844,110.2699966430664,110.2699966430664,2097
2023-05-15 09:52:00-04:00,110.37000274658203,110.41000366210938,110.30999755859375,110.4000015258789,110.4000015258789,4805
2023-05-15 09:53:00-04:00,110.68499755859375,110.69770050048828,110.62000274658203,110.63999938964844,110.63999938964844,2224
2023-05-15 09:54:00-04:00,110.61000061035156,110.62000274658203,110.52999877929688,110.54499816894531,110.54499816894531,2236
2023-05-15 09:55:00-04:00,110.62000274658203,110.62000274658203,110.61000061035156,110.61000061035156,110.61000061035156,433
2023-05-15 09:56:00-04:00,110.61000061035156,110.63500213623047,110.61000061035156,110.63500213623047,110.63500213623047,245
2023-05-15 09:57:00-04:00,110.61499786376953,110.87899780273438,110.61499786376953,110.87899780273438,110.87899780273438,1418
2023-05-15 09:58:00-04:00,110.76000213623047,110.79499816894531,110.76000213623047,110.79499816894531,110.79499816894531,1544
2023-05-15 09:59:00-04:00,110.80999755859375,110.81999969482422,110.6500015258789,110.6500015258789,110.6500015258789,3235
