Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date
0,149.64999389648438,149.64999389648438,149.64999389648438,149.64999389648438,149.64999389648438,6711,2023-05-24 09:30:00-04:00,,,,,,
1,145.17999267578125,145.19000244140625,145.17999267578125,145.19000244140625,145.19000244140625,10860,,,,,,,2023-05-30 09:30:00-04:00
2,145.24000549316406,145.7899932861328,145.24000549316406,145.24000549316406,145.24000549316406,2436,,,,,,,2023-05-30 09:31:00-04:00
3,145.6699981689453,145.90499877929688,145.63999938964844,145.90499877929688,145.90499877929688,2749,,,,,,,2023-05-30 09:32:00-04:00
4,145.88499450683594,146.11000061035156,145.55999755859375,145.72999572753906,145.72999572753906,2584,,,,,,,2023-05-30 09:33:00-04:00
5,145.32000732421875,145.50999450683594,145.08999633789062,145.3300018310547,145.3300018310547,3475,,,,,,,2023-05-30 09:34:00-04:00
6,145.02000427246094,145.07000732421875,144.75,144.85000610351562,144.85000610351562,1609,,,,,,,2023-05-30 09:35:00-04:00
7,144.88999938964844,145.02999877929688,144.74000549316406,145.01499938964844,145.01499938964844,6033,,,,,,,2023-05-30 09:36:00-04:00
8,144.81500244140625,144.81500244140625,144.81500244140625,144.81500244140625,144.81500244140625,224,,,,,,,2023-05-30 09:37:00-04:00
9,144.72000122070312,144.72000122070312,144.3000030517578,144.60000610351562,144.60000610351562,14852,,,,,,,2023-05-30 09:38:00-04:00
10,144.67999267578125,144.69000244140625,144.36000061035156,144.49000549316406,144.49000549316406,1131,,,,,,,2023-05-30 09:39:00-04:00
11,144.30999755859375,144.47000122070312,144.25999450683594,144.47000122070312,144.47000122070312,3169,,,,,,,2023-05-30 09:40:00-04:00
12,144.5,144.7899932861328,144.5,144.7899932861328,144.7899932861328,2924,,,,,,,2023-05-30 09:42:00-04:00
13,144.7949981689453,144.7949981689453,144.7100067138672,144.7100067138672,144.7100067138672,1654,,,,,,,2023-05-30 09:43:00-04:00
14,144.6999969482422,144.8300018310547,144.69000244140625,144.8300018310547,144.8300018310547,2857,,,,,,,2023-05-30 09:44:00-04:00
15,144.82000732421875,144.82000732421875,144.72999572753906,144.72999572753906,144.72999572753906,732,,,,,,,2023-05-30 09:45:00-04:00
16,144.88999938964844,144.99000549316406,144.8699951171875,144.875,144.875,1738,,,,,,,2023-05-30 09:48:00-04:00
17,144.8699951171875,144.98500061035156,144.80499267578125,144.80999755859375,144.80999755859375,4383,,,,,,,2023-05-30 09:49:00-04:00
18,144.86000061035156,144.9199981689453,144.75999450683594,144.75999450683594,144.75999450683594,1575,,,,,,,2023-05-30 09:50:00-04:00
19,144.77999877929688,144.93499755859375,144.77999877929688,144.93499755859375,144.93499755859375,1109,,,,,,,2023-05-30 09:51:00-04:00
20,145.00999450683594,145.00999450683594,145.00999450683594,145.00999450683594,145.00999450683594,584,,,,,,,2023-05-30 09:52:00-04:00
21,145.19000244140625,145.23500061035156,145.19000244140625,145.23500061035156,145.23500061035156,650,,,,,,,2023-05-30 09:53:00-04:00
22,145.3300018310547,145.6999969482422,145.3300018310547,145.5,145.5,1965,,,,,,,2023-05-30 09:54:00-04:00
23,145.55499267578125,145.6999969482422,145.55499267578125,145.6999969482422,145.6999969482422,1096,,,,,,,2023-05-30 09:55:00-04:00
24,145.7899932861328,145.80999755859375,145.7899932861328,145.80999755859375,145.80999755859375,892,,,,,,,2023-05-30 09:56:00-04:00
25,145.72000122070312,145.8300018310547,145.7100067138672,145.75999450683594,145.75999450683594,2303,,,,,,,2023-05-30 09:57:00-04:00
26,145.6999969482422,145.86000061035156,145.66000366210938,145.78500366210938,145.78500366210938,3860,,,,,,,2023-05-30 09:58:00-04:00
27,145.77000427246094,145.77000427246094,145.77000427246094,145.77000427246094,145.77000427246094,225,,,,,,,2023-05-30 09:59:00-04:00
28,145.77000427246094,145.9199981689453,145.77000427246094,145.9199981689453,145.9199981689453,1210,,,,,,,2023-05-30 10:00:00-04:00
29,145.88499450683594,146.05999755859375,145.88499450683594,145.99000549316406,145.99000549316406,1039,,,,,,,2023-05-30 10:01:00-04:00
30,145.94000244140625,145.94000244140625,145.72999572753906,145.72999572753906,145.72999572753906,3214,,,,,,,2023-05-30 10:02:00-04:00
31,145.77999877929688,145.77999877929688,145.4149932861328,145.4149932861328,145.4149932861328,2304,,,,,,,2023-05-30 10:03:00-04:00
32,145.41000366210938,145.5449981689453,145.3699951171875,145.3699951171875,145.3699951171875,3135,,,,,,,2023-05-30 10:04:00-04:00
33,145.41000366210938,145.41000366210938,144.94000244140625,144.94000244140625,144.94000244140625,8643,,,,,,,2023-05-30 10:06:00-04:00
34,144.8249969482422,144.8300018310547,144.72500610351562,144.72500610351562,144.72500610351562,557,,,,,,,2023-05-30 10:07:00-04:00
35,144.72500610351562,145.0,144.72500610351562,145.0,145.0,2378,,,,,,,2023-05-30 10:08:00-04:00
36,145.0216064453125,145.08749389648438,145.0,145.0,145.0,1531,,,,,,,2023-05-30 10:09:00-04:00
37,145.0,145.05999755859375,144.97000122070312,145.0399932861328,145.0399932861328,3510,,,,,,,2023-05-30 10:10:00-04:00
38,145.0,145.0,144.8300018310547,144.8300018310547,144.8300018310547,2092,,,,,,,2023-05-30 10:11:00-04:00
39,144.6699981689453,144.77499389648438,144.6699981689453,144.77499389648438,144.77499389648438,782,,,,,,,2023-05-30 10:12:00-04:00
40,144.66000366210938,144.92999267578125,144.57000732421875,144.9199981689453,144.9199981689453,4165,,,,,,,2023-05-30 10:13:00-04:00
41,145.0500030517578,145.0500030517578,145.0,145.0,145.0,6802,,,,,,,2023-05-30 10:14:00-04:00
42,145.0,145.07000732421875,144.9600067138672,145.00999450683594,145.00999450683594,6929,,,,,,,2023-05-30 10:15:00-04:00
43,145.00750732421875,145.17999267578125,145.0,145.17999267578125,145.17999267578125,11823,,,,,,,2023-05-30 10:16:00-04:00
44,145.1699981689453,145.22000122070312,144.9199981689453,144.9199981689453,144.9199981689453,11274,,,,,,,2023-05-30 10:17:00-04:00
45,144.99000549316406,145.01499938964844,144.88999938964844,144.88999938964844,144.88999938964844,3140,,,,,,,2023-05-30 10:18:00-04:00
46,144.85000610351562,145.1300048828125,144.85000610351562,145.0500030517578,145.0500030517578,2342,,,,,,,2023-05-30 10:19:00-04:00
47,145.0399932861328,145.22999572753906,145.0,145.1999969482422,145.1999969482422,5005,,,,,,,2023-05-30 10:20:00-04:00
48,145.13999938964844,145.25,145.13999938964844,145.25,145.25,508,,,,,,,2023-05-30 10:21:00-04:00
49,145.1699981689453,145.3000030517578,145.13999938964844,145.13999938964844,145.13999938964844,1689,,,,,,,2023-05-30 10:22:00-04:00
50,145.2100067138672,145.2100067138672,145.17999267578125,145.17999267578125,145.17999267578125,609,,,,,,,2023-05-30 10:23:00-04:00
51,145.11000061035156,145.14999389648438,144.97999572753906,145.0399932861328,145.0399932861328,1331,,,,,,,2023-05-30 10:24:00-04:00
52,145.02000427246094,145.1199951171875,145.02000427246094,145.0850067138672,145.0850067138672,1491,,,,,,,2023-05-30 10:25:00-04:00
53,145.14999389648438,145.24000549316406,145.14999389648438,145.24000549316406,145.24000549316406,2014,,,,,,,2023-05-30 10:27:00-04:00
54,145.1699981689453,145.1699981689453,145.08999633789062,145.08999633789062,145.08999633789062,1420,,,,,,,2023-05-30 10:28:00-04:00
55,145.17999267578125,145.19000244140625,145.11000061035156,145.19000244140625,145.19000244140625,1228,,,,,,,2023-05-30 10:29:00-04:00
56,145.31500244140625,145.31500244140625,145.27999877929688,145.27999877929688,145.27999877929688,339,,,,,,,2023-05-30 10:30:00-04:00
