Date,Open,High,Low,Close,Adj Close,Volume,Date
2023-05-30 09:30:00-04:00,548.135009765625,549.1900024414062,547.9000244140625,548.0800170898438,548.0800170898438,62512,2023-05-30 09:30:00-04:00
2023-05-30 09:31:00-04:00,548.6500244140625,549.2437133789062,546.5999755859375,546.969970703125,546.969970703125,9425,2023-05-30 09:31:00-04:00
2023-05-30 09:32:00-04:00,546.0850219726562,546.3099975585938,545.22998046875,546.3099975585938,546.3099975585938,9592,2023-05-30 09:32:00-04:00
2023-05-30 09:33:00-04:00,546.9600219726562,550.9099731445312,546.9600219726562,550.1616821289062,550.1616821289062,24848,2023-05-30 09:33:00-04:00
2023-05-30 09:34:00-04:00,550.9500122070312,552.77001953125,550.4810180664062,552.77001953125,552.77001953125,22432,2023-05-30 09:34:00-04:00
2023-05-30 09:35:00-04:00,552.239990234375,553.8599853515625,551.5999755859375,553.3599853515625,553.3599853515625,12410,2023-05-30 09:35:00-04:00
2023-05-30 09:36:00-04:00,553.364990234375,554.780029296875,553.0900268554688,553.2899780273438,553.2899780273438,13201,2023-05-30 09:36:00-04:00
2023-05-30 09:37:00-04:00,552.97998046875,554.1699829101562,551.52001953125,554.1699829101562,554.1699829101562,9139,2023-05-30 09:37:00-04:00
2023-05-30 09:38:00-04:00,553.85498046875,556.3200073242188,553.8300170898438,556.3200073242188,556.3200073242188,10516,2023-05-30 09:38:00-04:00
2023-05-30 09:39:00-04:00,556.3400268554688,556.4541015625,554.9199829101562,555.9000244140625,555.9000244140625,9189,2023-05-30 09:39:00-04:00
2023-05-30 09:40:00-04:00,554.5900268554688,554.8499755859375,553.780029296875,553.780029296875,553.780029296875,14303,2023-05-30 09:40:00-04:00
2023-05-30 09:41:00-04:00,553.530029296875,554.9500122070312,552.7655029296875,554.1400146484375,554.1400146484375,9121,2023-05-30 09:41:00-04:00
2023-05-30 09:42:00-04:00,554.4992065429688,556.0900268554688,554.2150268554688,556.0900268554688,556.0900268554688,5678,2023-05-30 09:42:00-04:00
2023-05-30 09:43:00-04:00,556.0850219726562,556.4949951171875,554.8577270507812,555.6500244140625,555.6500244140625,10649,2023-05-30 09:43:00-04:00
2023-05-30 09:44:00-04:00,555.3699951171875,556.1951904296875,554.5599975585938,555.2999877929688,555.2999877929688,10641,2023-05-30 09:44:00-04:00
2023-05-30 09:45:00-04:00,556.1784057617188,556.5800170898438,555.1500244140625,555.1900024414062,555.1900024414062,8168,2023-05-30 09:45:00-04:00
2023-05-30 09:46:00-04:00,555.25,555.25,553.75732421875,553.75732421875,553.75732421875,4164,2023-05-30 09:46:00-04:00
2023-05-30 09:47:00-04:00,553.6300048828125,554.0,553.3200073242188,554.0,554.0,10048,2023-05-30 09:47:00-04:00
2023-05-30 09:48:00-04:00,554.2999877929688,554.6425170898438,554.1300048828125,554.5750122070312,554.5750122070312,4382,2023-05-30 09:48:00-04:00
2023-05-30 09:49:00-04:00,554.989990234375,554.989990234375,551.5399780273438,552.0449829101562,552.0449829101562,9738,2023-05-30 09:49:00-04:00
2023-05-30 09:50:00-04:00,551.5399780273438,552.0349731445312,551.3599853515625,551.5499877929688,551.5499877929688,2017,2023-05-30 09:50:00-04:00
2023-05-30 09:51:00-04:00,551.1900024414062,551.9099731445312,550.0999755859375,550.4949951171875,550.4949951171875,9713,2023-05-30 09:51:00-04:00
2023-05-30 09:52:00-04:00,550.3099975585938,550.7899780273438,550.0,550.0999755859375,550.0999755859375,11348,2023-05-30 09:52:00-04:00
2023-05-30 09:53:00-04:00,550.489990234375,550.489990234375,548.8400268554688,549.280029296875,549.280029296875,12899,2023-05-30 09:53:00-04:00
2023-05-30 09:54:00-04:00,548.7349853515625,548.7349853515625,546.719970703125,546.719970703125,546.719970703125,7627,2023-05-30 09:54:00-04:00
2023-05-30 09:55:00-04:00,546.5449829101562,547.4099731445312,546.27001953125,546.8599853515625,546.8599853515625,10741,2023-05-30 09:55:00-04:00
2023-05-30 09:56:00-04:00,546.8599853515625,546.8599853515625,545.9199829101562,546.5399780273438,546.5399780273438,8078,2023-05-30 09:56:00-04:00
2023-05-30 09:57:00-04:00,546.655029296875,546.6950073242188,546.655029296875,546.6950073242188,546.6950073242188,653,2023-05-30 09:57:00-04:00
2023-05-30 09:58:00-04:00,546.7050170898438,547.1950073242188,546.4249877929688,547.1950073242188,547.1950073242188,2928,2023-05-30 09:58:00-04:00
2023-05-30 09:59:00-04:00,547.3350219726562,547.70947265625,545.6199951171875,545.64501953125,545.64501953125,8036,2023-05-30 09:59:00-04:00
2023-05-30 10:00:00-04:00,545.5650024414062,546.6199951171875,545.3099975585938,546.219970703125,546.219970703125,5323,2023-05-30 10:00:00-04:00
2023-05-30 10:01:00-04:00,546.0650024414062,546.0650024414062,545.2849731445312,545.8900146484375,545.8900146484375,6515,2023-05-30 10:01:00-04:00
2023-05-30 10:02:00-04:00,545.8800048828125,546.375,545.4400024414062,546.2999877929688,546.2999877929688,5481,2023-05-30 10:02:00-04:00
2023-05-30 10:03:00-04:00,546.5800170898438,547.2050170898438,546.2349853515625,546.7000122070312,546.7000122070312,3067,2023-05-30 10:03:00-04:00
2023-05-30 10:04:00-04:00,546.7100219726562,547.1199951171875,546.2100219726562,546.3699951171875,546.3699951171875,5030,2023-05-30 10:04:00-04:00
2023-05-30 10:05:00-04:00,546.385009765625,546.4400024414062,544.52001953125,545.9949951171875,545.9949951171875,6549,2023-05-30 10:05:00-04:00
2023-05-30 10:06:00-04:00,546.530029296875,547.2849731445312,546.239990234375,547.2849731445312,547.2849731445312,4757,2023-05-30 10:06:00-04:00
2023-05-30 10:07:00-04:00,547.375,548.9000244140625,547.0999755859375,547.8499755859375,547.8499755859375,4026,2023-05-30 10:07:00-04:00
2023-05-30 10:08:00-04:00,548.2999877929688,549.4149780273438,548.0800170898438,548.7575073242188,548.7575073242188,4814,2023-05-30 10:08:00-04:00
2023-05-30 10:09:00-04:00,548.77001953125,549.3099975585938,548.719970703125,549.010009765625,549.010009765625,3540,2023-05-30 10:09:00-04:00
2023-05-30 10:10:00-04:00,549.030029296875,549.3400268554688,548.7000122070312,549.2899780273438,549.2899780273438,2564,2023-05-30 10:10:00-04:00
2023-05-30 10:11:00-04:00,549.239990234375,549.239990234375,548.4000244140625,548.864990234375,548.864990234375,5239,2023-05-30 10:11:00-04:00
2023-05-30 10:12:00-04:00,548.3900146484375,548.3900146484375,547.3331909179688,547.3400268554688,547.3400268554688,4548,2023-05-30 10:12:00-04:00
2023-05-30 10:13:00-04:00,547.1900024414062,547.8499755859375,547.1900024414062,547.8200073242188,547.8200073242188,4764,2023-05-30 10:13:00-04:00
2023-05-30 10:14:00-04:00,547.7050170898438,547.8125,547.3599853515625,547.4600219726562,547.4600219726562,2923,2023-05-30 10:14:00-04:00
2023-05-30 10:15:00-04:00,547.4500122070312,547.87060546875,546.7249755859375,547.6099853515625,547.6099853515625,5446,2023-05-30 10:15:00-04:00
2023-05-30 10:16:00-04:00,547.2349853515625,548.71142578125,547.2349853515625,548.0900268554688,548.0900268554688,3743,2023-05-30 10:16:00-04:00
2023-05-30 10:17:00-04:00,548.969970703125,549.75,548.5449829101562,549.6900024414062,549.6900024414062,8007,2023-05-30 10:17:00-04:00
