Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date.8,Date
0,210.8999938964844,211.0,210.5,210.5,210.5,0,2023-05-24 09:00:00+02:00,,,,,,,,
1,203.0,203.0,202.3000030517578,202.6999969482422,202.6999969482422,0,,,,,,,,,2023-05-31 09:00:00+02:00
2,202.6999969482422,202.8000030517578,202.5,202.6999969482422,202.6999969482422,1859,,,,,,,,,2023-05-31 09:01:00+02:00
3,202.60000610351562,202.60000610351562,201.8000030517578,201.8000030517578,201.8000030517578,5049,,,,,,,,,2023-05-31 09:02:00+02:00
4,201.89999389648438,202.10000610351562,201.3000030517578,201.39999389648438,201.39999389648438,8359,,,,,,,,,2023-05-31 09:03:00+02:00
5,201.39999389648438,201.60000610351562,201.3000030517578,201.60000610351562,201.60000610351562,1488,,,,,,,,,2023-05-31 09:04:00+02:00
6,201.5,201.89999389648438,201.39999389648438,201.89999389648438,201.89999389648438,1197,,,,,,,,,2023-05-31 09:05:00+02:00
7,201.89999389648438,202.0,201.89999389648438,202.0,202.0,600,,,,,,,,,2023-05-31 09:06:00+02:00
8,202.10000610351562,202.3000030517578,202.10000610351562,202.3000030517578,202.3000030517578,892,,,,,,,,,2023-05-31 09:07:00+02:00
9,202.3000030517578,202.3000030517578,201.89999389648438,201.89999389648438,201.89999389648438,253,,,,,,,,,2023-05-31 09:08:00+02:00
10,201.89999389648438,202.10000610351562,201.5,201.8000030517578,201.8000030517578,5386,,,,,,,,,2023-05-31 09:09:00+02:00
11,201.89999389648438,202.10000610351562,201.89999389648438,202.0,202.0,1564,,,,,,,,,2023-05-31 09:10:00+02:00
12,202.10000610351562,202.1999969482422,202.10000610351562,202.10000610351562,202.10000610351562,382,,,,,,,,,2023-05-31 09:11:00+02:00
13,202.0,202.10000610351562,202.0,202.10000610351562,202.10000610351562,646,,,,,,,,,2023-05-31 09:12:00+02:00
14,202.10000610351562,202.10000610351562,202.0,202.10000610351562,202.10000610351562,345,,,,,,,,,2023-05-31 09:13:00+02:00
15,202.0,202.0,201.6999969482422,201.6999969482422,201.6999969482422,843,,,,,,,,,2023-05-31 09:14:00+02:00
16,201.8000030517578,202.10000610351562,201.8000030517578,202.10000610351562,202.10000610351562,2983,,,,,,,,,2023-05-31 09:15:00+02:00
17,202.1999969482422,202.1999969482422,202.10000610351562,202.10000610351562,202.10000610351562,929,,,,,,,,,2023-05-31 09:16:00+02:00
18,202.1999969482422,202.39999389648438,202.1999969482422,202.3000030517578,202.3000030517578,1137,,,,,,,,,2023-05-31 09:17:00+02:00
19,202.3000030517578,202.39999389648438,202.3000030517578,202.3000030517578,202.3000030517578,665,,,,,,,,,2023-05-31 09:18:00+02:00
20,202.3000030517578,202.6999969482422,202.3000030517578,202.6999969482422,202.6999969482422,2062,,,,,,,,,2023-05-31 09:19:00+02:00
21,202.6999969482422,202.6999969482422,202.6999969482422,202.6999969482422,202.6999969482422,199,,,,,,,,,2023-05-31 09:20:00+02:00
22,202.6999969482422,202.8000030517578,202.6999969482422,202.6999969482422,202.6999969482422,2910,,,,,,,,,2023-05-31 09:21:00+02:00
23,202.6999969482422,202.6999969482422,202.5,202.5,202.5,2830,,,,,,,,,2023-05-31 09:22:00+02:00
24,202.5,202.60000610351562,202.5,202.60000610351562,202.60000610351562,303,,,,,,,,,2023-05-31 09:23:00+02:00
25,202.60000610351562,202.6999969482422,202.60000610351562,202.6999969482422,202.6999969482422,141,,,,,,,,,2023-05-31 09:24:00+02:00
26,202.6999969482422,202.8000030517578,202.6999969482422,202.8000030517578,202.8000030517578,154,,,,,,,,,2023-05-31 09:25:00+02:00
27,202.6999969482422,202.8000030517578,202.6999969482422,202.8000030517578,202.8000030517578,1244,,,,,,,,,2023-05-31 09:26:00+02:00
28,202.6999969482422,202.89999389648438,202.6999969482422,202.8000030517578,202.8000030517578,566,,,,,,,,,2023-05-31 09:27:00+02:00
29,202.8000030517578,202.89999389648438,202.60000610351562,202.6999969482422,202.6999969482422,736,,,,,,,,,2023-05-31 09:28:00+02:00
30,202.6999969482422,202.8000030517578,202.6999969482422,202.6999969482422,202.6999969482422,1444,,,,,,,,,2023-05-31 09:29:00+02:00
31,202.6999969482422,202.8000030517578,202.6999969482422,202.8000030517578,202.8000030517578,500,,,,,,,,,2023-05-31 09:30:00+02:00
32,202.6999969482422,202.6999969482422,202.60000610351562,202.60000610351562,202.60000610351562,1245,,,,,,,,,2023-05-31 09:32:00+02:00
33,202.5,202.5,202.39999389648438,202.39999389648438,202.39999389648438,1397,,,,,,,,,2023-05-31 09:35:00+02:00
34,202.3000030517578,202.3000030517578,202.10000610351562,202.10000610351562,202.10000610351562,797,,,,,,,,,2023-05-31 09:36:00+02:00
35,202.0,202.0,201.89999389648438,201.89999389648438,201.89999389648438,852,,,,,,,,,2023-05-31 09:37:00+02:00
36,202.0,202.0,201.8000030517578,201.8000030517578,201.8000030517578,339,,,,,,,,,2023-05-31 09:38:00+02:00
37,201.8000030517578,201.89999389648438,201.8000030517578,201.89999389648438,201.89999389648438,360,,,,,,,,,2023-05-31 09:39:00+02:00
38,201.89999389648438,201.89999389648438,201.60000610351562,201.60000610351562,201.60000610351562,602,,,,,,,,,2023-05-31 09:40:00+02:00
39,201.60000610351562,201.60000610351562,201.5,201.60000610351562,201.60000610351562,268,,,,,,,,,2023-05-31 09:41:00+02:00
40,201.5,201.5,201.39999389648438,201.39999389648438,201.39999389648438,1140,,,,,,,,,2023-05-31 09:42:00+02:00
41,201.39999389648438,201.5,201.39999389648438,201.5,201.5,173,,,,,,,,,2023-05-31 09:43:00+02:00
42,201.5,201.5,201.3000030517578,201.3000030517578,201.3000030517578,608,,,,,,,,,2023-05-31 09:44:00+02:00
43,201.3000030517578,201.3000030517578,201.3000030517578,201.3000030517578,201.3000030517578,1363,,,,,,,,,2023-05-31 09:45:00+02:00
44,201.3000030517578,201.3000030517578,201.1999969482422,201.1999969482422,201.1999969482422,1398,,,,,,,,,2023-05-31 09:47:00+02:00
45,201.1999969482422,201.5,201.1999969482422,201.5,201.5,3052,,,,,,,,,2023-05-31 09:48:00+02:00
46,201.5,201.5,201.39999389648438,201.39999389648438,201.39999389648438,29,,,,,,,,,2023-05-31 09:49:00+02:00
47,201.5,201.60000610351562,201.5,201.60000610351562,201.60000610351562,1049,,,,,,,,,2023-05-31 09:50:00+02:00
48,201.60000610351562,201.6999969482422,201.5,201.5,201.5,2359,,,,,,,,,2023-05-31 09:52:00+02:00
49,201.5,201.5,201.39999389648438,201.39999389648438,201.39999389648438,501,,,,,,,,,2023-05-31 09:53:00+02:00
50,201.39999389648438,201.5,201.39999389648438,201.39999389648438,201.39999389648438,4401,,,,,,,,,2023-05-31 09:54:00+02:00
51,201.5,201.5,201.3000030517578,201.3000030517578,201.3000030517578,4426,,,,,,,,,2023-05-31 09:55:00+02:00
52,201.3000030517578,201.3000030517578,201.1999969482422,201.1999969482422,201.1999969482422,1342,,,,,,,,,2023-05-31 09:56:00+02:00
53,201.1999969482422,201.1999969482422,201.1999969482422,201.1999969482422,201.1999969482422,75,,,,,,,,,2023-05-31 09:57:00+02:00
54,201.10000610351562,201.1999969482422,201.0,201.0,201.0,3898,,,,,,,,,2023-05-31 09:58:00+02:00
55,200.89999389648438,201.10000610351562,200.89999389648438,201.10000610351562,201.10000610351562,1207,,,,,,,,,2023-05-31 09:59:00+02:00
56,201.10000610351562,201.3000030517578,201.10000610351562,201.3000030517578,201.3000030517578,268,,,,,,,,,2023-05-31 10:00:00+02:00
57,201.39999389648438,201.39999389648438,201.1999969482422,201.1999969482422,201.1999969482422,1237,,,,,,,,,2023-05-31 10:01:00+02:00
58,201.10000610351562,201.1999969482422,201.10000610351562,201.1999969482422,201.1999969482422,20,,,,,,,,,2023-05-31 10:02:00+02:00
59,201.10000610351562,201.1999969482422,201.10000610351562,201.1999969482422,201.1999969482422,6,,,,,,,,,2023-05-31 10:03:00+02:00
60,201.1999969482422,201.1999969482422,201.1999969482422,201.1999969482422,201.1999969482422,370,,,,,,,,,2023-05-31 10:04:00+02:00
61,201.1999969482422,201.1999969482422,201.0,201.0,201.0,3178,,,,,,,,,2023-05-31 10:05:00+02:00
62,200.89999389648438,201.0,200.8000030517578,201.0,201.0,1994,,,,,,,,,2023-05-31 10:06:00+02:00
63,201.0,201.0,201.0,201.0,201.0,726,,,,,,,,,2023-05-31 10:07:00+02:00
64,200.89999389648438,201.0,200.8000030517578,200.8000030517578,200.8000030517578,4947,,,,,,,,,2023-05-31 10:08:00+02:00
65,200.8000030517578,200.8000030517578,200.5,200.5,200.5,3021,,,,,,,,,2023-05-31 10:10:00+02:00
