Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date
0,11.414999961853027,11.414999961853027,11.385000228881836,11.390000343322754,11.390000343322754,0,2023-05-24 09:00:00+02:00,,
1,11.414999961853027,11.414999961853027,11.385000228881836,11.390000343322754,11.390000343322754,0,,,2023-05-24 09:00:00+02:00
2,11.380000114440918,11.380000114440918,11.369999885559082,11.375,11.375,19230,,,2023-05-24 09:01:00+02:00
3,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,646,,,2023-05-24 09:02:00+02:00
4,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,290,,,2023-05-24 09:03:00+02:00
5,11.395000457763672,11.395000457763672,11.380000114440918,11.395000457763672,11.395000457763672,21965,,,2023-05-24 09:04:00+02:00
6,11.380000114440918,11.385000228881836,11.369999885559082,11.385000228881836,11.385000228881836,31097,,,2023-05-24 09:05:00+02:00
7,11.385000228881836,11.385000228881836,11.380000114440918,11.380000114440918,11.380000114440918,3854,,,2023-05-24 09:06:00+02:00
8,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,8991,,,2023-05-24 09:07:00+02:00
9,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,11.385000228881836,1127,,,2023-05-24 09:08:00+02:00
10,11.390000343322754,11.395000457763672,11.385000228881836,11.390000343322754,11.390000343322754,2629,,,2023-05-24 09:09:00+02:00
11,11.390000343322754,11.395000457763672,11.390000343322754,11.395000457763672,11.395000457763672,10777,,,2023-05-24 09:10:00+02:00
12,11.395000457763672,11.395000457763672,11.395000457763672,11.395000457763672,11.395000457763672,4902,,,2023-05-24 09:11:00+02:00
13,11.395000457763672,11.395000457763672,11.390000343322754,11.390000343322754,11.390000343322754,20715,,,2023-05-24 09:12:00+02:00
14,11.395000457763672,11.399999618530273,11.395000457763672,11.399999618530273,11.399999618530273,6973,,,2023-05-24 09:13:00+02:00
15,11.404999732971191,11.404999732971191,11.399999618530273,11.399999618530273,11.399999618530273,20739,,,2023-05-24 09:14:00+02:00
16,11.395000457763672,11.395000457763672,11.390000343322754,11.390000343322754,11.390000343322754,10271,,,2023-05-24 09:16:00+02:00
17,11.385000228881836,11.385000228881836,11.375,11.375,11.375,18487,,,2023-05-24 09:17:00+02:00
18,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,3108,,,2023-05-24 09:18:00+02:00
19,11.385000228881836,11.390000343322754,11.380000114440918,11.385000228881836,11.385000228881836,6422,,,2023-05-24 09:19:00+02:00
20,11.380000114440918,11.380000114440918,11.369999885559082,11.369999885559082,11.369999885559082,7450,,,2023-05-24 09:20:00+02:00
21,11.369999885559082,11.375,11.364999771118164,11.375,11.375,9171,,,2023-05-24 09:21:00+02:00
22,11.375,11.375,11.369999885559082,11.369999885559082,11.369999885559082,3590,,,2023-05-24 09:22:00+02:00
23,11.375,11.380000114440918,11.369999885559082,11.375,11.375,37078,,,2023-05-24 09:23:00+02:00
24,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,4000,,,2023-05-24 09:24:00+02:00
25,11.375,11.375,11.375,11.375,11.375,2615,,,2023-05-24 09:25:00+02:00
26,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,3336,,,2023-05-24 09:26:00+02:00
27,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,11.380000114440918,1897,,,2023-05-24 09:27:00+02:00
28,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,11.369999885559082,461,,,2023-05-24 09:28:00+02:00
29,11.364999771118164,11.364999771118164,11.359999656677246,11.364999771118164,11.364999771118164,2206,,,2023-05-24 09:29:00+02:00
30,11.359999656677246,11.359999656677246,11.345000267028809,11.345000267028809,11.345000267028809,5037,,,2023-05-24 09:30:00+02:00
31,11.345000267028809,11.345000267028809,11.345000267028809,11.345000267028809,11.345000267028809,408,,,2023-05-24 09:31:00+02:00
32,11.345000267028809,11.345000267028809,11.34000015258789,11.34000015258789,11.34000015258789,3410,,,2023-05-24 09:32:00+02:00
33,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,1012,,,2023-05-24 09:33:00+02:00
34,11.345000267028809,11.345000267028809,11.335000038146973,11.335000038146973,11.335000038146973,16314,,,2023-05-24 09:34:00+02:00
35,11.345000267028809,11.345000267028809,11.345000267028809,11.345000267028809,11.345000267028809,897,,,2023-05-24 09:35:00+02:00
36,11.335000038146973,11.34000015258789,11.335000038146973,11.34000015258789,11.34000015258789,2044,,,2023-05-24 09:36:00+02:00
37,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,11.34000015258789,1111,,,2023-05-24 09:37:00+02:00
38,11.345000267028809,11.345000267028809,11.34000015258789,11.34000015258789,11.34000015258789,5417,,,2023-05-24 09:39:00+02:00
39,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,11.335000038146973,2078,,,2023-05-24 09:40:00+02:00
40,11.335000038146973,11.34000015258789,11.335000038146973,11.34000015258789,11.34000015258789,2473,,,2023-05-24 09:41:00+02:00
41,11.324999809265137,11.324999809265137,11.319999694824219,11.324999809265137,11.324999809265137,6077,,,2023-05-24 09:43:00+02:00
