Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date
0,14.69279956817627,14.699999809265137,14.59000015258789,14.670000076293944,14.670000076293944,855978,2023-05-24 09:30:00-04:00,,,
1,14.69279956817627,14.699999809265137,14.59000015258789,14.670000076293945,14.670000076293945,855978,,,,2023-05-24 09:30:00-04:00
2,14.65999984741211,14.65999984741211,14.529999732971191,14.57129955291748,14.57129955291748,174129,,,,2023-05-24 09:31:00-04:00
3,14.569999694824219,14.619999885559082,14.550000190734863,14.619999885559082,14.619999885559082,117393,,,,2023-05-24 09:32:00-04:00
4,14.630000114440918,14.699999809265137,14.614999771118164,14.6899995803833,14.6899995803833,109680,,,,2023-05-24 09:33:00-04:00
5,14.693599700927734,14.729999542236328,14.680000305175781,14.71500015258789,14.71500015258789,52528,,,,2023-05-24 09:34:00-04:00
6,14.710000038146973,14.800000190734863,14.710000038146973,14.789999961853027,14.789999961853027,132228,,,,2023-05-24 09:35:00-04:00
7,14.800000190734863,14.8100004196167,14.720000267028809,14.779999732971191,14.779999732971191,72846,,,,2023-05-24 09:36:00-04:00
8,14.779999732971191,14.800000190734863,14.670000076293945,14.694999694824219,14.694999694824219,52158,,,,2023-05-24 09:37:00-04:00
9,14.6899995803833,14.720000267028809,14.670000076293945,14.6899995803833,14.6899995803833,55634,,,,2023-05-24 09:38:00-04:00
10,14.6850004196167,14.6899995803833,14.630000114440918,14.670000076293945,14.670000076293945,44237,,,,2023-05-24 09:39:00-04:00
11,14.669899940490723,14.699999809265137,14.59000015258789,14.604999542236328,14.604999542236328,125296,,,,2023-05-24 09:40:00-04:00
12,14.604999542236328,14.65999984741211,14.59000015258789,14.645000457763672,14.645000457763672,68505,,,,2023-05-24 09:41:00-04:00
13,14.645000457763672,14.670000076293945,14.630000114440918,14.65999984741211,14.65999984741211,43612,,,,2023-05-24 09:42:00-04:00
14,14.65999984741211,14.680000305175781,14.633899688720703,14.635000228881836,14.635000228881836,53122,,,,2023-05-24 09:43:00-04:00
15,14.635000228881836,14.65999984741211,14.59000015258789,14.609700202941895,14.609700202941895,126422,,,,2023-05-24 09:44:00-04:00
16,14.600000381469727,14.630800247192383,14.579999923706055,14.579999923706055,14.579999923706055,69048,,,,2023-05-24 09:45:00-04:00
17,14.579999923706055,14.630000114440918,14.520000457763672,14.630000114440918,14.630000114440918,175759,,,,2023-05-24 09:46:00-04:00
18,14.630000114440918,14.670000076293945,14.604999542236328,14.670000076293945,14.670000076293945,137640,,,,2023-05-24 09:47:00-04:00
19,14.65999984741211,14.675000190734863,14.625,14.635000228881836,14.635000228881836,45492,,,,2023-05-24 09:48:00-04:00
20,14.630000114440918,14.635000228881836,14.569999694824219,14.574999809265137,14.574999809265137,195138,,,,2023-05-24 09:49:00-04:00
21,14.574999809265137,14.600000381469727,14.550000190734863,14.569999694824219,14.569999694824219,103939,,,,2023-05-24 09:50:00-04:00
