Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,199.6999969482422,200.47999572753903,199.24429321289065,200.47000122070312,200.47000122070312,32817,2023-05-24 09:30:00-04:00,,,,,,,
1,201.67999267578125,201.80999755859375,201.49000549316406,201.60499572753906,201.60499572753906,23918,,,,,,,,2023-05-31 09:30:00-04:00
2,201.5800018310547,202.26499938964844,201.05999755859375,202.1750030517578,202.1750030517578,8085,,,,,,,,2023-05-31 09:31:00-04:00
3,202.38999938964844,202.5399932861328,202.27999877929688,202.30499267578125,202.30499267578125,2521,,,,,,,,2023-05-31 09:32:00-04:00
4,202.45880126953125,202.45880126953125,201.4600067138672,201.5,201.5,3063,,,,,,,,2023-05-31 09:33:00-04:00
5,201.39500427246094,201.39500427246094,201.21009826660156,201.21009826660156,201.21009826660156,352,,,,,,,,2023-05-31 09:34:00-04:00
6,201.27000427246094,201.27000427246094,200.9600067138672,201.1999969482422,201.1999969482422,3493,,,,,,,,2023-05-31 09:35:00-04:00
7,201.4499969482422,201.9600067138672,201.42999267578125,201.9600067138672,201.9600067138672,2713,,,,,,,,2023-05-31 09:36:00-04:00
8,201.8865966796875,201.8865966796875,201.80250549316406,201.80250549316406,201.80250549316406,912,,,,,,,,2023-05-31 09:37:00-04:00
9,201.72500610351562,201.77000427246094,201.72500610351562,201.77000427246094,201.77000427246094,844,,,,,,,,2023-05-31 09:38:00-04:00
10,201.4499969482422,201.4499969482422,201.4149932861328,201.4149932861328,201.4149932861328,465,,,,,,,,2023-05-31 09:39:00-04:00
11,201.4550018310547,201.72000122070312,201.25999450683594,201.4499969482422,201.4499969482422,8469,,,,,,,,2023-05-31 09:40:00-04:00
12,201.57000732421875,201.57000732421875,200.82000732421875,200.82000732421875,200.82000732421875,3433,,,,,,,,2023-05-31 09:41:00-04:00
13,200.8000030517578,200.9665069580078,200.5115966796875,200.9199981689453,200.9199981689453,2268,,,,,,,,2023-05-31 09:42:00-04:00
14,200.7899932861328,200.96499633789062,200.7899932861328,200.96499633789062,200.96499633789062,822,,,,,,,,2023-05-31 09:43:00-04:00
15,200.91409301757812,200.91409301757812,200.91409301757812,200.91409301757812,200.91409301757812,1189,,,,,,,,2023-05-31 09:44:00-04:00
16,200.8699951171875,201.17999267578125,200.6699981689453,200.8300018310547,200.8300018310547,3985,,,,,,,,2023-05-31 09:45:00-04:00
17,200.86000061035156,200.86000061035156,200.38999938964844,200.41000366210938,200.41000366210938,7843,,,,,,,,2023-05-31 09:46:00-04:00
18,200.41000366210938,200.48989868164062,200.07000732421875,200.2949981689453,200.2949981689453,5339,,,,,,,,2023-05-31 09:47:00-04:00
19,200.17489624023438,200.3000030517578,199.8300018310547,200.1699981689453,200.1699981689453,8176,,,,,,,,2023-05-31 09:48:00-04:00
20,200.41000366210938,200.83999633789062,200.41000366210938,200.57000732421875,200.57000732421875,3038,,,,,,,,2023-05-31 09:49:00-04:00
21,200.56500244140625,200.56500244140625,200.53500366210938,200.53500366210938,200.53500366210938,412,,,,,,,,2023-05-31 09:50:00-04:00
22,200.5399932861328,200.96539306640625,200.5399932861328,200.8000030517578,200.8000030517578,1301,,,,,,,,2023-05-31 09:51:00-04:00
23,200.77000427246094,200.8000030517578,200.6699981689453,200.69000244140625,200.69000244140625,1998,,,,,,,,2023-05-31 09:52:00-04:00
24,200.65499877929688,200.65499877929688,200.55999755859375,200.60499572753906,200.60499572753906,1059,,,,,,,,2023-05-31 09:53:00-04:00
25,200.5,200.90499877929688,200.360107421875,200.90499877929688,200.90499877929688,2416,,,,,,,,2023-05-31 09:54:00-04:00
26,200.9250030517578,201.30999755859375,200.9250030517578,201.15499877929688,201.15499877929688,2396,,,,,,,,2023-05-31 09:55:00-04:00
27,201.14999389648438,201.35499572753906,201.02999877929688,201.19500732421875,201.19500732421875,3007,,,,,,,,2023-05-31 09:56:00-04:00
28,201.18499755859375,201.39999389648438,201.18499755859375,201.39999389648438,201.39999389648438,1153,,,,,,,,2023-05-31 09:57:00-04:00
29,201.35000610351562,201.40150451660156,201.2050018310547,201.40150451660156,201.40150451660156,1888,,,,,,,,2023-05-31 09:58:00-04:00
30,201.50999450683594,201.94000244140625,201.50999450683594,201.7949981689453,201.7949981689453,3974,,,,,,,,2023-05-31 09:59:00-04:00
31,201.8000030517578,202.35000610351562,201.67999267578125,202.32989501953125,202.32989501953125,2706,,,,,,,,2023-05-31 10:00:00-04:00
32,202.22999572753906,202.8199005126953,201.75,202.39999389648438,202.39999389648438,13191,,,,,,,,2023-05-31 10:01:00-04:00
33,202.2550048828125,202.7100067138672,202.2550048828125,202.5850067138672,202.5850067138672,7767,,,,,,,,2023-05-31 10:02:00-04:00
34,202.44000244140625,202.92999267578125,202.44000244140625,202.75999450683594,202.75999450683594,2452,,,,,,,,2023-05-31 10:03:00-04:00
35,202.9199981689453,203.11000061035156,202.75999450683594,202.85000610351562,202.85000610351562,5847,,,,,,,,2023-05-31 10:04:00-04:00
36,202.67999267578125,202.72999572753906,202.22999572753906,202.44000244140625,202.44000244140625,4181,,,,,,,,2023-05-31 10:05:00-04:00
37,202.25,202.4600067138672,201.92999267578125,201.92999267578125,201.92999267578125,2667,,,,,,,,2023-05-31 10:06:00-04:00
38,201.77999877929688,201.91000366210938,201.6501007080078,201.88999938964844,201.88999938964844,2136,,,,,,,,2023-05-31 10:07:00-04:00
39,201.52999877929688,201.89999389648438,201.5,201.89999389648438,201.89999389648438,2047,,,,,,,,2023-05-31 10:08:00-04:00
40,201.92999267578125,202.0800018310547,201.8300018310547,202.0800018310547,202.0800018310547,2447,,,,,,,,2023-05-31 10:09:00-04:00
41,202.07220458984375,202.3300018310547,202.07220458984375,202.25,202.25,3092,,,,,,,,2023-05-31 10:10:00-04:00
42,202.19000244140625,202.19000244140625,201.74000549316406,201.7449951171875,201.7449951171875,2474,,,,,,,,2023-05-31 10:11:00-04:00
43,201.80499267578125,201.80499267578125,201.22000122070312,201.3000030517578,201.3000030517578,4117,,,,,,,,2023-05-31 10:12:00-04:00
44,201.23800659179688,201.38999938964844,201.23800659179688,201.27999877929688,201.27999877929688,1708,,,,,,,,2023-05-31 10:13:00-04:00
45,201.47999572753906,202.0500030517578,201.47999572753906,201.88499450683594,201.88499450683594,4917,,,,,,,,2023-05-31 10:14:00-04:00
46,201.8740997314453,201.9949951171875,201.67999267578125,201.74000549316406,201.74000549316406,1897,,,,,,,,2023-05-31 10:15:00-04:00
47,201.58999633789062,201.58999633789062,201.17999267578125,201.17999267578125,201.17999267578125,1743,,,,,,,,2023-05-31 10:16:00-04:00
48,201.2899932861328,201.2899932861328,201.05999755859375,201.24000549316406,201.24000549316406,8253,,,,,,,,2023-05-31 10:17:00-04:00
49,201.1300048828125,201.1999969482422,201.0850067138672,201.09500122070312,201.09500122070312,4069,,,,,,,,2023-05-31 10:18:00-04:00
50,201.02000427246094,201.1999969482422,200.8699951171875,200.87449645996094,200.87449645996094,10166,,,,,,,,2023-05-31 10:19:00-04:00
51,200.77000427246094,200.7949981689453,200.74000549316406,200.77999877929688,200.77999877929688,1557,,,,,,,,2023-05-31 10:20:00-04:00
52,200.8800048828125,201.1999969482422,200.8800048828125,200.97000122070312,200.97000122070312,5046,,,,,,,,2023-05-31 10:21:00-04:00
53,201.0,201.1999969482422,201.0,201.1699981689453,201.1699981689453,1793,,,,,,,,2023-05-31 10:22:00-04:00
54,201.06500244140625,201.39999389648438,201.06500244140625,201.39999389648438,201.39999389648438,1861,,,,,,,,2023-05-31 10:23:00-04:00
55,201.40499877929688,201.6199951171875,201.1999969482422,201.1999969482422,201.1999969482422,3952,,,,,,,,2023-05-31 10:24:00-04:00
56,201.3000030517578,201.3000030517578,201.1699981689453,201.1699981689453,201.1699981689453,381,,,,,,,,2023-05-31 10:25:00-04:00
57,201.1699981689453,201.1699981689453,200.99000549316406,200.99000549316406,200.99000549316406,337,,,,,,,,2023-05-31 10:26:00-04:00
58,201.02499389648438,201.72000122070312,201.02499389648438,201.71499633789062,201.71499633789062,4995,,,,,,,,2023-05-31 10:27:00-04:00
59,201.66000366210938,201.66000366210938,201.49000549316406,201.49000549316406,201.49000549316406,2036,,,,,,,,2023-05-31 10:28:00-04:00
60,201.4199981689453,201.77000427246094,201.4199981689453,201.5800018310547,201.5800018310547,2213,,,,,,,,2023-05-31 10:29:00-04:00
61,201.39999389648438,201.52000427246094,201.1383056640625,201.20010375976562,201.20010375976562,3662,,,,,,,,2023-05-31 10:30:00-04:00
62,201.17999267578125,201.2899932861328,200.97000122070312,200.97000122070312,200.97000122070312,2548,,,,,,,,2023-05-31 10:31:00-04:00
63,201.2100067138672,201.2100067138672,201.2100067138672,201.2100067138672,201.2100067138672,546,,,,,,,,2023-05-31 10:32:00-04:00
64,201.22000122070312,201.5500030517578,200.97000122070312,200.97000122070312,200.97000122070312,4073,,,,,,,,2023-05-31 10:33:00-04:00
65,200.92999267578125,201.0800018310547,200.61000061035156,200.85000610351562,200.85000610351562,1027,,,,,,,,2023-05-31 10:34:00-04:00
66,200.85000610351562,201.02000427246094,200.81500244140625,201.00999450683594,201.00999450683594,7614,,,,,,,,2023-05-31 10:35:00-04:00
67,200.99000549316406,201.30999755859375,200.99000549316406,201.30999755859375,201.30999755859375,5028,,,,,,,,2023-05-31 10:36:00-04:00
68,201.3300018310547,201.38999938964844,201.25999450683594,201.38999938964844,201.38999938964844,1510,,,,,,,,2023-05-31 10:37:00-04:00
69,201.27000427246094,201.2949981689453,201.22999572753906,201.2899932861328,201.2899932861328,1837,,,,,,,,2023-05-31 10:38:00-04:00
70,201.17999267578125,201.2100067138672,201.05499267578125,201.06500244140625,201.06500244140625,2755,,,,,,,,2023-05-31 10:39:00-04:00
71,201.0500030517578,201.0500030517578,200.86000061035156,201.02999877929688,201.02999877929688,6615,,,,,,,,2023-05-31 10:40:00-04:00
72,201.0,201.0,200.9199981689453,200.93499755859375,200.93499755859375,2236,,,,,,,,2023-05-31 10:41:00-04:00
73,200.92999267578125,201.16000366210938,200.92999267578125,201.14999389648438,201.14999389648438,1804,,,,,,,,2023-05-31 10:42:00-04:00
74,201.10499572753906,201.39999389648438,201.10499572753906,201.39999389648438,201.39999389648438,1413,,,,,,,,2023-05-31 10:43:00-04:00
