Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date
0,129.82000732421875,129.82000732421875,129.5,129.6999969482422,129.6999969482422,26202,2023-05-24 09:30:00-04:00,,,,,
1,127.83000183105469,128.49000549316406,127.76000213623047,128.47999572753906,128.47999572753906,30930,,,,,,2023-05-26 09:30:00-04:00
2,128.3000030517578,128.47000122070312,128.27999877929688,128.47000122070312,128.47000122070312,4618,,,,,,2023-05-26 09:31:00-04:00
3,128.38999938964844,128.5800018310547,128.3000030517578,128.4600067138672,128.4600067138672,2930,,,,,,2023-05-26 09:32:00-04:00
4,128.5500030517578,128.6699981689453,128.5449981689453,128.6699981689453,128.6699981689453,980,,,,,,2023-05-26 09:33:00-04:00
5,128.6699981689453,128.6699981689453,128.41000366210938,128.5,128.5,3283,,,,,,2023-05-26 09:34:00-04:00
6,128.36000061035156,128.46499633789062,128.35000610351562,128.44000244140625,128.44000244140625,4019,,,,,,2023-05-26 09:35:00-04:00
7,128.39999389648438,128.39999389648438,128.25,128.25,128.25,3305,,,,,,2023-05-26 09:36:00-04:00
8,128.25,128.3800048828125,128.25,128.3800048828125,128.3800048828125,2045,,,,,,2023-05-26 09:37:00-04:00
9,128.47000122070312,128.7100067138672,128.47000122070312,128.7100067138672,128.7100067138672,943,,,,,,2023-05-26 09:38:00-04:00
10,128.74000549316406,128.8800048828125,128.69500732421875,128.80999755859375,128.80999755859375,4663,,,,,,2023-05-26 09:39:00-04:00
11,128.8800048828125,129.16000366210938,128.8800048828125,129.16000366210938,129.16000366210938,4122,,,,,,2023-05-26 09:40:00-04:00
12,129.1300048828125,129.17999267578125,129.08999633789062,129.15199279785156,129.15199279785156,1772,,,,,,2023-05-26 09:41:00-04:00
13,129.13499450683594,129.1699981689453,129.0749969482422,129.1649932861328,129.1649932861328,2982,,,,,,2023-05-26 09:42:00-04:00
14,129.13999938964844,129.17999267578125,129.05999755859375,129.17999267578125,129.17999267578125,4723,,,,,,2023-05-26 09:43:00-04:00
15,129.2899932861328,129.36000061035156,129.11000061035156,129.1999969482422,129.1999969482422,2890,,,,,,2023-05-26 09:44:00-04:00
16,129.24000549316406,129.27000427246094,129.1999969482422,129.24000549316406,129.24000549316406,2058,,,,,,2023-05-26 09:45:00-04:00
17,129.11000061035156,129.11000061035156,129.11000061035156,129.11000061035156,129.11000061035156,890,,,,,,2023-05-26 09:46:00-04:00
18,129.05999755859375,129.1300048828125,129.05999755859375,129.1300048828125,129.1300048828125,676,,,,,,2023-05-26 09:47:00-04:00
19,129.1300048828125,129.1699981689453,129.10000610351562,129.1699981689453,129.1699981689453,1855,,,,,,2023-05-26 09:48:00-04:00
20,129.10000610351562,129.10000610351562,128.99000549316406,129.0449981689453,129.0449981689453,3735,,,,,,2023-05-26 09:49:00-04:00
21,128.97999572753906,128.98500061035156,128.83999633789062,128.83999633789062,128.83999633789062,2448,,,,,,2023-05-26 09:50:00-04:00
22,128.83999633789062,128.90499877929688,128.83999633789062,128.83999633789062,128.83999633789062,1319,,,,,,2023-05-26 09:51:00-04:00
23,128.8300018310547,128.9199981689453,128.69000244140625,128.69000244140625,128.69000244140625,51775,,,,,,2023-05-26 09:52:00-04:00
24,128.6300048828125,128.6300048828125,128.55999755859375,128.55999755859375,128.55999755859375,957,,,,,,2023-05-26 09:53:00-04:00
25,128.50999450683594,128.57000732421875,128.48500061035156,128.55999755859375,128.55999755859375,4355,,,,,,2023-05-26 09:54:00-04:00
26,128.4600067138672,128.6199951171875,128.4600067138672,128.60000610351562,128.60000610351562,3173,,,,,,2023-05-26 09:55:00-04:00
27,128.60000610351562,128.85000610351562,128.60000610351562,128.72999572753906,128.72999572753906,2348,,,,,,2023-05-26 09:57:00-04:00
28,128.77000427246094,128.82000732421875,128.69000244140625,128.82000732421875,128.82000732421875,1941,,,,,,2023-05-26 09:58:00-04:00
29,128.82000732421875,128.8300018310547,128.77999877929688,128.8300018310547,128.8300018310547,1799,,,,,,2023-05-26 09:59:00-04:00
30,128.81500244140625,128.92999267578125,128.77000427246094,128.85000610351562,128.85000610351562,4602,,,,,,2023-05-26 10:00:00-04:00
31,128.91000366210938,128.97999572753906,128.8699951171875,128.92999267578125,128.92999267578125,8449,,,,,,2023-05-26 10:01:00-04:00
32,128.8800048828125,128.8800048828125,128.6999969482422,128.80499267578125,128.80499267578125,7196,,,,,,2023-05-26 10:02:00-04:00
33,128.77000427246094,128.77999877929688,128.69000244140625,128.75999450683594,128.75999450683594,2623,,,,,,2023-05-26 10:03:00-04:00
34,128.7550048828125,128.77000427246094,128.72000122070312,128.76499938964844,128.76499938964844,1694,,,,,,2023-05-26 10:04:00-04:00
35,128.75999450683594,128.88999938964844,128.75999450683594,128.88999938964844,128.88999938964844,2357,,,,,,2023-05-26 10:05:00-04:00
36,128.875,128.94000244140625,128.77000427246094,128.77000427246094,128.77000427246094,6242,,,,,,2023-05-26 10:06:00-04:00
37,128.74000549316406,128.75779724121094,128.7050018310547,128.75779724121094,128.75779724121094,1790,,,,,,2023-05-26 10:07:00-04:00
38,128.7899932861328,128.82000732421875,128.73500061035156,128.74000549316406,128.74000549316406,2873,,,,,,2023-05-26 10:08:00-04:00
39,128.75,128.78750610351562,128.75,128.77999877929688,128.77999877929688,2350,,,,,,2023-05-26 10:09:00-04:00
40,128.78500366210938,128.8000030517578,128.58999633789062,128.61000061035156,128.61000061035156,2471,,,,,,2023-05-26 10:10:00-04:00
41,128.63299560546875,128.7100067138672,128.63299560546875,128.7100067138672,128.7100067138672,2155,,,,,,2023-05-26 10:11:00-04:00
42,128.77000427246094,128.77000427246094,128.71499633789062,128.7550048828125,128.7550048828125,440,,,,,,2023-05-26 10:12:00-04:00
43,128.77000427246094,128.77000427246094,128.66000366210938,128.66000366210938,128.66000366210938,2929,,,,,,2023-05-26 10:13:00-04:00
44,128.54100036621094,128.54100036621094,128.5,128.5,128.5,1318,,,,,,2023-05-26 10:14:00-04:00
45,128.47999572753906,128.47999572753906,128.47999572753906,128.47999572753906,128.47999572753906,354,,,,,,2023-05-26 10:15:00-04:00
46,128.5800018310547,128.5800018310547,128.4499969482422,128.4499969482422,128.4499969482422,1545,,,,,,2023-05-26 10:16:00-04:00
47,128.41000366210938,128.44000244140625,128.35000610351562,128.35000610351562,128.35000610351562,1408,,,,,,2023-05-26 10:17:00-04:00
48,128.35000610351562,128.52999877929688,128.35000610351562,128.52999877929688,128.52999877929688,2355,,,,,,2023-05-26 10:18:00-04:00
49,128.52999877929688,128.63999938964844,128.5,128.51499938964844,128.51499938964844,2906,,,,,,2023-05-26 10:19:00-04:00
50,128.49000549316406,128.5500030517578,128.49000549316406,128.5,128.5,1472,,,,,,2023-05-26 10:20:00-04:00
51,128.47999572753906,128.47999572753906,128.44000244140625,128.44000244140625,128.44000244140625,1492,,,,,,2023-05-26 10:21:00-04:00
52,128.5,128.58999633789062,128.5,128.58999633789062,128.58999633789062,2129,,,,,,2023-05-26 10:22:00-04:00
53,128.64500427246094,128.75,128.64500427246094,128.67999267578125,128.67999267578125,4124,,,,,,2023-05-26 10:23:00-04:00
54,128.7050018310547,128.75,128.7050018310547,128.75,128.75,393,,,,,,2023-05-26 10:24:00-04:00
55,128.77000427246094,128.80999755859375,128.72000122070312,128.72000122070312,128.72000122070312,2767,,,,,,2023-05-26 10:25:00-04:00
56,128.7550048828125,128.7899932861328,128.66000366210938,128.6999969482422,128.6999969482422,5230,,,,,,2023-05-26 10:26:00-04:00
57,128.75,128.75,128.75,128.75,128.75,4313,,,,,,2023-05-26 10:27:00-04:00
58,128.78500366210938,128.8300018310547,128.77999877929688,128.8300018310547,128.8300018310547,4346,,,,,,2023-05-26 10:28:00-04:00
59,128.8300018310547,128.89999389648438,128.8300018310547,128.86000061035156,128.86000061035156,3598,,,,,,2023-05-26 10:29:00-04:00
60,128.8800048828125,128.91000366210938,128.77499389648438,128.7899932861328,128.7899932861328,4316,,,,,,2023-05-26 10:30:00-04:00
61,128.7899932861328,128.7899932861328,128.72999572753906,128.72999572753906,128.72999572753906,856,,,,,,2023-05-26 10:31:00-04:00
62,128.74000549316406,128.8000030517578,128.74000549316406,128.8000030517578,128.8000030517578,2684,,,,,,2023-05-26 10:32:00-04:00
63,128.74000549316406,128.75,128.6300048828125,128.6300048828125,128.6300048828125,1270,,,,,,2023-05-26 10:33:00-04:00
