Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date
0,470.260009765625,470.260009765625,469.5450134277344,469.5450134277344,469.5450134277344,3114,2023-05-23 09:30:00-04:00,
1,470.260009765625,470.260009765625,469.5450134277344,469.5450134277344,469.5450134277344,3114,,2023-05-23 09:30:00-04:00
2,468.42999267578125,468.42999267578125,468.2799987792969,468.4100036621094,468.4100036621094,705,,2023-05-23 09:32:00-04:00
3,468.8299865722656,468.8299865722656,468.8299865722656,468.8299865722656,468.8299865722656,974,,2023-05-23 09:34:00-04:00
4,467.7799987792969,467.7799987792969,467.7099914550781,467.7099914550781,467.7099914550781,1016,,2023-05-23 09:46:00-04:00
5,467.17999267578125,467.17999267578125,467.1400146484375,467.1400146484375,467.1400146484375,1105,,2023-05-23 09:47:00-04:00
6,467.30999755859375,467.30999755859375,467.30999755859375,467.30999755859375,467.30999755859375,470,,2023-05-23 09:49:00-04:00
7,467.07000732421875,467.07000732421875,467.07000732421875,467.07000732421875,467.07000732421875,924,,2023-05-23 09:51:00-04:00
8,466.7900085449219,466.7900085449219,466.5799865722656,466.5799865722656,466.5799865722656,1247,,2023-05-23 09:54:00-04:00
9,466.0,466.0,466.0,466.0,466.0,1423,,2023-05-23 09:57:00-04:00
10,466.0150146484375,466.29998779296875,465.5249938964844,465.5249938964844,465.5249938964844,3225,,2023-05-23 10:00:00-04:00
11,464.92999267578125,464.92999267578125,464.92999267578125,464.92999267578125,464.92999267578125,870,,2023-05-23 10:02:00-04:00
12,465.42999267578125,465.42999267578125,465.42999267578125,465.42999267578125,465.42999267578125,424,,2023-05-23 10:05:00-04:00
13,465.4949951171875,465.4949951171875,465.4949951171875,465.4949951171875,465.4949951171875,464,,2023-05-23 10:06:00-04:00
14,465.7300109863281,465.7300109863281,465.7300109863281,465.7300109863281,465.7300109863281,922,,2023-05-23 10:08:00-04:00
15,465.4700012207031,465.4700012207031,464.79998779296875,464.79998779296875,464.79998779296875,772,,2023-05-23 10:09:00-04:00
16,465.2300109863281,465.2300109863281,465.2300109863281,465.2300109863281,465.2300109863281,2199,,2023-05-23 10:10:00-04:00
17,464.8299865722656,464.8299865722656,464.6300048828125,464.8299865722656,464.8299865722656,1153,,2023-05-23 10:17:00-04:00
18,464.9549865722656,464.9549865722656,464.9549865722656,464.9549865722656,464.9549865722656,376,,2023-05-23 10:18:00-04:00
19,465.3450012207031,465.3450012207031,465.3450012207031,465.3450012207031,465.3450012207031,512,,2023-05-23 10:19:00-04:00
20,465.2850036621094,465.2850036621094,465.2850036621094,465.2850036621094,465.2850036621094,832,,2023-05-23 10:22:00-04:00
21,465.3800048828125,465.3800048828125,465.3800048828125,465.3800048828125,465.3800048828125,323,,2023-05-23 10:24:00-04:00
22,465.19000244140625,465.19000244140625,465.19000244140625,465.19000244140625,465.19000244140625,193,,2023-05-23 10:25:00-04:00
23,465.3450012207031,465.6099853515625,465.1099853515625,465.3999938964844,465.3999938964844,927,,2023-05-23 10:27:00-04:00
24,465.1199951171875,465.19500732421875,465.1199951171875,465.19500732421875,465.19500732421875,1654,,2023-05-23 10:28:00-04:00
25,465.1300048828125,465.1300048828125,465.1300048828125,465.1300048828125,465.1300048828125,160,,2023-05-23 10:30:00-04:00
26,465.32000732421875,465.32000732421875,465.32000732421875,465.32000732421875,465.32000732421875,480,,2023-05-23 10:31:00-04:00
27,465.1700134277344,465.3800048828125,465.1700134277344,465.3800048828125,465.3800048828125,530,,2023-05-23 10:34:00-04:00
28,465.2799987792969,465.2799987792969,465.2799987792969,465.2799987792969,465.2799987792969,988,,2023-05-23 10:38:00-04:00
29,465.3800048828125,465.3800048828125,465.3800048828125,465.3800048828125,465.3800048828125,242,,2023-05-23 10:40:00-04:00
30,465.1499938964844,465.1499938964844,464.3800048828125,464.3800048828125,464.3800048828125,2972,,2023-05-23 10:41:00-04:00
31,463.8399963378906,463.8399963378906,463.6600036621094,463.7300109863281,463.7300109863281,707,,2023-05-23 10:45:00-04:00
32,463.57000732421875,463.57000732421875,463.57000732421875,463.57000732421875,463.57000732421875,1218,,2023-05-23 10:46:00-04:00
33,463.3399963378906,463.82000732421875,463.3399963378906,463.6400146484375,463.6400146484375,2151,,2023-05-23 10:47:00-04:00
34,463.7049865722656,464.30999755859375,463.42999267578125,464.20001220703125,464.20001220703125,3763,,2023-05-23 10:49:00-04:00
35,464.20001220703125,464.20001220703125,464.20001220703125,464.20001220703125,464.20001220703125,971,,2023-05-23 10:50:00-04:00
36,463.79998779296875,463.79998779296875,463.79998779296875,463.79998779296875,463.79998779296875,298,,2023-05-23 10:55:00-04:00
37,463.7900085449219,463.7900085449219,463.7900085449219,463.7900085449219,463.7900085449219,292,,2023-05-23 10:56:00-04:00
38,463.6199951171875,463.6199951171875,463.5299987792969,463.5299987792969,463.5299987792969,1318,,2023-05-23 10:57:00-04:00
39,464.1099853515625,464.1099853515625,464.1099853515625,464.1099853515625,464.1099853515625,1207,,2023-05-23 11:04:00-04:00
40,463.9800109863281,463.9800109863281,463.9800109863281,463.9800109863281,463.9800109863281,1228,,2023-05-23 11:08:00-04:00
41,463.9700012207031,463.9700012207031,463.9700012207031,463.9700012207031,463.9700012207031,693,,2023-05-23 11:18:00-04:00
42,463.864990234375,463.864990234375,463.864990234375,463.864990234375,463.864990234375,100,,2023-05-23 11:20:00-04:00
43,463.864990234375,463.864990234375,463.864990234375,463.864990234375,463.864990234375,596,,2023-05-23 11:21:00-04:00
44,464.1700134277344,464.2049865722656,464.1449890136719,464.2049865722656,464.2049865722656,1280,,2023-05-23 11:23:00-04:00
45,464.07000732421875,464.2200012207031,463.92999267578125,464.06500244140625,464.06500244140625,793,,2023-05-23 11:25:00-04:00
46,463.8900146484375,463.8999938964844,463.80999755859375,463.80999755859375,463.80999755859375,756,,2023-05-23 11:26:00-04:00
47,464.2950134277344,464.2950134277344,464.2950134277344,464.2950134277344,464.2950134277344,331,,2023-05-23 11:27:00-04:00
48,464.5199890136719,464.5199890136719,464.5199890136719,464.5199890136719,464.5199890136719,454,,2023-05-23 11:29:00-04:00
49,464.625,464.7699890136719,464.625,464.7699890136719,464.7699890136719,521,,2023-05-23 11:31:00-04:00
