Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date
0,101.19000244140624,101.19000244140624,101.19000244140624,101.19000244140624,101.19000244140624,0,2023-05-23 09:30:00-04:00,
1,101.19000244140625,101.19000244140625,101.19000244140625,101.19000244140625,101.19000244140625,0,,2023-05-23 09:30:00-04:00
2,101.12000274658203,101.19999694824219,101.12000274658203,101.19999694824219,101.19999694824219,698,,2023-05-23 09:31:00-04:00
3,101.30999755859375,101.30999755859375,101.2249984741211,101.2249984741211,101.2249984741211,306,,2023-05-23 09:34:00-04:00
4,101.16999816894531,101.16999816894531,101.06999969482422,101.06999969482422,101.06999969482422,2580,,2023-05-23 09:35:00-04:00
5,101.05999755859375,101.05999755859375,101.05999755859375,101.05999755859375,101.05999755859375,102,,2023-05-23 09:36:00-04:00
6,101.11000061035156,101.11000061035156,100.91000366210938,100.91000366210938,100.91000366210938,838,,2023-05-23 09:37:00-04:00
7,100.91000366210938,100.91000366210938,100.91000366210938,100.91000366210938,100.91000366210938,293,,2023-05-23 09:38:00-04:00
8,100.9800033569336,101.0999984741211,100.9800033569336,101.0999984741211,101.0999984741211,1232,,2023-05-23 09:39:00-04:00
9,101.04000091552734,101.04000091552734,101.04000091552734,101.04000091552734,101.04000091552734,365,,2023-05-23 09:41:00-04:00
10,101.12999725341797,101.12999725341797,101.12999725341797,101.12999725341797,101.12999725341797,434,,2023-05-23 09:42:00-04:00
11,101.18000030517578,101.19000244140625,101.18000030517578,101.18000030517578,101.18000030517578,589,,2023-05-23 09:44:00-04:00
12,101.27999877929688,101.27999877929688,101.27999877929688,101.27999877929688,101.27999877929688,507,,2023-05-23 09:45:00-04:00
13,101.30999755859375,101.41999816894531,101.30999755859375,101.41999816894531,101.41999816894531,1118,,2023-05-23 09:46:00-04:00
14,101.37999725341797,101.37999725341797,101.37999725341797,101.37999725341797,101.37999725341797,474,,2023-05-23 09:47:00-04:00
15,101.36000061035156,101.41999816894531,101.36000061035156,101.41999816894531,101.41999816894531,460,,2023-05-23 09:48:00-04:00
16,101.37000274658203,101.52999877929688,101.37000274658203,101.52999877929688,101.52999877929688,3335,,2023-05-23 09:49:00-04:00
17,101.43000030517578,101.48500061035156,101.41999816894531,101.47000122070312,101.47000122070312,2168,,2023-05-23 09:50:00-04:00
18,101.5,101.5,101.38999938964844,101.41999816894531,101.41999816894531,6071,,2023-05-23 09:51:00-04:00
19,101.37999725341797,101.38999938964844,101.37999725341797,101.38999938964844,101.38999938964844,911,,2023-05-23 09:52:00-04:00
20,101.33499908447266,101.36000061035156,101.33499908447266,101.33999633789062,101.33999633789062,1131,,2023-05-23 09:53:00-04:00
21,101.33000183105469,101.33000183105469,101.30000305175781,101.30000305175781,101.30000305175781,1743,,2023-05-23 09:54:00-04:00
22,101.2300033569336,101.2300033569336,101.19000244140625,101.19000244140625,101.19000244140625,799,,2023-05-23 09:55:00-04:00
23,101.19000244140625,101.25,101.19000244140625,101.19000244140625,101.19000244140625,1774,,2023-05-23 09:56:00-04:00
24,101.25,101.27999877929688,101.18000030517578,101.27999877929688,101.27999877929688,4249,,2023-05-23 09:57:00-04:00
25,101.25,101.26000213623047,101.25,101.25,101.25,712,,2023-05-23 09:58:00-04:00
26,101.25,101.25,101.07499694824219,101.07499694824219,101.07499694824219,4380,,2023-05-23 09:59:00-04:00
27,101.07499694824219,101.21499633789062,101.07499694824219,101.12000274658203,101.12000274658203,2495,,2023-05-23 10:00:00-04:00
28,101.12999725341797,101.31999969482422,101.12999725341797,101.23999786376953,101.23999786376953,3882,,2023-05-23 10:01:00-04:00
29,101.30999755859375,101.37999725341797,101.30999755859375,101.37999725341797,101.37999725341797,489,,2023-05-23 10:02:00-04:00
30,101.4000015258789,101.4000015258789,101.375,101.375,101.375,683,,2023-05-23 10:03:00-04:00
31,101.36799621582031,101.43499755859375,101.36000061035156,101.37999725341797,101.37999725341797,5866,,2023-05-23 10:04:00-04:00
32,101.37999725341797,101.37999725341797,101.31999969482422,101.31999969482422,101.31999969482422,2451,,2023-05-23 10:05:00-04:00
33,101.38999938964844,101.38999938964844,101.38999938964844,101.38999938964844,101.38999938964844,240,,2023-05-23 10:06:00-04:00
34,101.41000366210938,101.41000366210938,101.37999725341797,101.37999725341797,101.37999725341797,1330,,2023-05-23 10:07:00-04:00
35,101.45999908447266,101.45999908447266,101.44000244140625,101.44999694824219,101.44999694824219,661,,2023-05-23 10:08:00-04:00
36,101.48999786376953,101.48999786376953,101.44000244140625,101.44000244140625,101.44000244140625,1733,,2023-05-23 10:09:00-04:00
37,101.38999938964844,101.4000015258789,101.30000305175781,101.30000305175781,101.30000305175781,2337,,2023-05-23 10:10:00-04:00
38,101.4000015258789,101.41000366210938,101.38999938964844,101.38999938964844,101.38999938964844,1605,,2023-05-23 10:11:00-04:00
39,101.37999725341797,101.4000015258789,101.37999725341797,101.4000015258789,101.4000015258789,2183,,2023-05-23 10:12:00-04:00
40,101.33000183105469,101.33000183105469,101.33000183105469,101.33000183105469,101.33000183105469,563,,2023-05-23 10:13:00-04:00
41,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,2759,,2023-05-23 10:14:00-04:00
42,101.2300033569336,101.2300033569336,101.22000122070312,101.22000122070312,101.22000122070312,1401,,2023-05-23 10:15:00-04:00
43,101.2699966430664,101.2699966430664,101.2699966430664,101.2699966430664,101.2699966430664,135,,2023-05-23 10:16:00-04:00
44,101.27999877929688,101.32499694824219,101.27999877929688,101.32499694824219,101.32499694824219,1252,,2023-05-23 10:17:00-04:00
45,101.375,101.375,101.3499984741211,101.375,101.375,1248,,2023-05-23 10:18:00-04:00
46,101.3499984741211,101.3499984741211,101.3499984741211,101.3499984741211,101.3499984741211,423,,2023-05-23 10:19:00-04:00
47,101.33999633789062,101.33999633789062,101.33000183105469,101.33000183105469,101.33000183105469,533,,2023-05-23 10:20:00-04:00
48,101.2699966430664,101.2699966430664,101.20500183105469,101.20500183105469,101.20500183105469,1701,,2023-05-23 10:21:00-04:00
49,101.26000213623047,101.26000213623047,101.26000213623047,101.26000213623047,101.26000213623047,468,,2023-05-23 10:22:00-04:00
50,101.2699966430664,101.33000183105469,101.2699966430664,101.33000183105469,101.33000183105469,951,,2023-05-23 10:23:00-04:00
51,101.36000061035156,101.36000061035156,101.36000061035156,101.36000061035156,101.36000061035156,426,,2023-05-23 10:24:00-04:00
52,101.3550033569336,101.38999938964844,101.3550033569336,101.38999938964844,101.38999938964844,348,,2023-05-23 10:25:00-04:00
53,101.375,101.4000015258789,101.375,101.4000015258789,101.4000015258789,734,,2023-05-23 10:26:00-04:00
54,101.41000366210938,101.41000366210938,101.31999969482422,101.31999969482422,101.31999969482422,2105,,2023-05-23 10:27:00-04:00
55,101.37999725341797,101.38999938964844,101.37999725341797,101.38999938964844,101.38999938964844,305,,2023-05-23 10:28:00-04:00
56,101.38999938964844,101.43000030517578,101.38999938964844,101.43000030517578,101.43000030517578,956,,2023-05-23 10:29:00-04:00
57,101.4000015258789,101.4000015258789,101.37999725341797,101.38999938964844,101.38999938964844,806,,2023-05-23 10:30:00-04:00
58,101.33999633789062,101.33999633789062,101.33999633789062,101.33999633789062,101.33999633789062,514,,2023-05-23 10:31:00-04:00
59,101.33000183105469,101.37000274658203,101.33000183105469,101.37000274658203,101.37000274658203,3245,,2023-05-23 10:33:00-04:00
60,101.36499786376953,101.36499786376953,101.36499786376953,101.36499786376953,101.36499786376953,360,,2023-05-23 10:34:00-04:00
61,101.37000274658203,101.37000274658203,101.33999633789062,101.3550033569336,101.3550033569336,1445,,2023-05-23 10:35:00-04:00
62,101.3550033569336,101.36000061035156,101.3550033569336,101.36000061035156,101.36000061035156,687,,2023-05-23 10:36:00-04:00
63,101.33000183105469,101.37000274658203,101.33000183105469,101.37000274658203,101.37000274658203,1149,,2023-05-23 10:37:00-04:00
64,101.33000183105469,101.33999633789062,101.33000183105469,101.33999633789062,101.33999633789062,492,,2023-05-23 10:38:00-04:00
65,101.31500244140625,101.31500244140625,101.29000091552734,101.29000091552734,101.29000091552734,1222,,2023-05-23 10:39:00-04:00
66,101.30000305175781,101.30999755859375,101.28500366210938,101.28500366210938,101.28500366210938,3034,,2023-05-23 10:40:00-04:00
67,101.25,101.2699966430664,101.22000122070312,101.22000122070312,101.22000122070312,3882,,2023-05-23 10:41:00-04:00
68,101.16999816894531,101.2300033569336,101.1500015258789,101.18000030517578,101.18000030517578,2579,,2023-05-23 10:42:00-04:00
69,101.19999694824219,101.19999694824219,101.17500305175781,101.18000030517578,101.18000030517578,354,,2023-05-23 10:43:00-04:00
70,101.18000030517578,101.18000030517578,101.11000061035156,101.11499786376953,101.11499786376953,1600,,2023-05-23 10:44:00-04:00
71,101.08999633789062,101.125,101.08000183105469,101.125,101.125,3171,,2023-05-23 10:45:00-04:00
72,101.1500015258789,101.26000213623047,101.1500015258789,101.26000213623047,101.26000213623047,2304,,2023-05-23 10:46:00-04:00
73,101.25499725341797,101.25499725341797,101.18000030517578,101.23999786376953,101.23999786376953,1542,,2023-05-23 10:47:00-04:00
74,101.25,101.26000213623047,101.2300033569336,101.25,101.25,8730,,2023-05-23 10:48:00-04:00
75,101.26000213623047,101.26000213623047,101.16999816894531,101.16999816894531,101.16999816894531,1568,,2023-05-23 10:49:00-04:00
76,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,115,,2023-05-23 10:50:00-04:00
77,101.16999816894531,101.19499969482422,101.16000366210938,101.16999816894531,101.16999816894531,1254,,2023-05-23 10:51:00-04:00
78,101.14009857177734,101.1500015258789,101.14009857177734,101.14510345458984,101.14510345458984,759,,2023-05-23 10:52:00-04:00
79,101.1449966430664,101.16999816894531,101.1449966430664,101.16999816894531,101.16999816894531,1610,,2023-05-23 10:53:00-04:00
80,101.16999816894531,101.22000122070312,101.16999816894531,101.21499633789062,101.21499633789062,1793,,2023-05-23 10:54:00-04:00
81,101.22000122070312,101.22000122070312,101.16500091552734,101.16500091552734,101.16500091552734,1834,,2023-05-23 10:55:00-04:00
82,101.18000030517578,101.18000030517578,101.18000030517578,101.18000030517578,101.18000030517578,400,,2023-05-23 10:56:00-04:00
83,101.1500015258789,101.1500015258789,101.1500015258789,101.1500015258789,101.1500015258789,209,,2023-05-23 10:57:00-04:00
84,101.1500015258789,101.25,101.1500015258789,101.25,101.25,2016,,2023-05-23 10:58:00-04:00
85,101.2300033569336,101.23999786376953,101.2300033569336,101.23999786376953,101.23999786376953,327,,2023-05-23 10:59:00-04:00
86,101.25,101.25,101.23999786376953,101.23999786376953,101.23999786376953,921,,2023-05-23 11:00:00-04:00
87,101.31999969482422,101.31999969482422,101.31999969482422,101.31999969482422,101.31999969482422,477,,2023-05-23 11:01:00-04:00
