Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date
0,0.0005444817943498,0.0005444817943498,0.0005444817943498,0.0005444817943498,0.0005444817943498,0,2023-05-24 00:01:00+00:00,,,
1,0.0005444817943498492,0.0005444817943498492,0.0005444817943498492,0.0005444817943498492,0.0005444817943498492,0,,,,2023-05-24 00:01:00+00:00
2,0.0005442709079943597,0.0005442709079943597,0.0005442709079943597,0.0005442709079943597,0.0005442709079943597,0,,,,2023-05-24 00:06:00+00:00
3,0.0005442726542241871,0.0005442726542241871,0.0005442726542241871,0.0005442726542241871,0.0005442726542241871,0,,,,2023-05-24 00:11:00+00:00
4,0.0005442317924462259,0.0005442317924462259,0.0005442317924462259,0.0005442317924462259,0.0005442317924462259,0,,,,2023-05-24 00:16:00+00:00
5,0.0005439171800389886,0.0005439171800389886,0.0005439171800389886,0.0005439171800389886,0.0005439171800389886,0,,,,2023-05-24 00:21:00+00:00
6,0.0005441191606223583,0.0005441191606223583,0.0005441191606223583,0.0005441191606223583,0.0005441191606223583,0,,,,2023-05-24 00:26:00+00:00
7,0.0005442047258839011,0.0005442047258839011,0.0005442047258839011,0.0005442047258839011,0.0005442047258839011,0,,,,2023-05-24 00:31:00+00:00
8,0.0005440266686491668,0.0005440266686491668,0.0005440266686491668,0.0005440266686491668,0.0005440266686491668,0,,,,2023-05-24 00:36:00+00:00
9,0.0005436268402263522,0.0005436268402263522,0.0005436268402263522,0.0005436268402263522,0.0005436268402263522,0,,,,2023-05-24 00:41:00+00:00
10,0.0005434561753645539,0.0005434561753645539,0.0005434561753645539,0.0005434561753645539,0.0005434561753645539,0,,,,2023-05-24 00:46:00+00:00
11,0.0005430018063634634,0.0005430018063634634,0.0005430018063634634,0.0005430018063634634,0.0005430018063634634,0,,,,2023-05-24 00:51:00+00:00
12,0.0005431289901025593,0.0005431289901025593,0.0005431289901025593,0.0005431289901025593,0.0005431289901025593,0,,,,2023-05-24 00:56:00+00:00
13,0.0005432826583273709,0.0005432826583273709,0.0005432826583273709,0.0005432826583273709,0.0005432826583273709,0,,,,2023-05-24 01:01:00+00:00
14,0.0005431413883343339,0.0005431413883343339,0.0005431413883343339,0.0005431413883343339,0.0005431413883343339,0,,,,2023-05-24 01:06:00+00:00
15,0.0005431826575659215,0.0005431826575659215,0.0005431826575659215,0.0005431826575659215,0.0005431826575659215,0,,,,2023-05-24 01:11:00+00:00
16,0.0005435394705273211,0.0005435394705273211,0.0005435394705273211,0.0005435394705273211,0.0005435394705273211,0,,,,2023-05-24 01:16:00+00:00
17,0.000543357222341001,0.000543357222341001,0.000543357222341001,0.000543357222341001,0.000543357222341001,0,,,,2023-05-24 01:21:00+00:00
18,0.000543328293133527,0.000543328293133527,0.000543328293133527,0.000543328293133527,0.000543328293133527,0,,,,2023-05-24 01:26:00+00:00
19,0.0005433594342321157,0.0005433594342321157,0.0005433594342321157,0.0005433594342321157,0.0005433594342321157,0,,,,2023-05-24 01:31:00+00:00
20,0.0005433899350464344,0.0005433899350464344,0.0005433899350464344,0.0005433899350464344,0.0005433899350464344,0,,,,2023-05-24 01:36:00+00:00
21,0.0005431313766166568,0.0005431313766166568,0.0005431313766166568,0.0005431313766166568,0.0005431313766166568,0,,,,2023-05-24 01:41:00+00:00
22,0.0005437753279693425,0.0005437753279693425,0.0005437753279693425,0.0005437753279693425,0.0005437753279693425,0,,,,2023-05-24 01:46:00+00:00
23,0.0005435129860416055,0.0005435129860416055,0.0005435129860416055,0.0005435129860416055,0.0005435129860416055,0,,,,2023-05-24 01:51:00+00:00
24,0.0005431182216852903,0.0005431182216852903,0.0005431182216852903,0.0005431182216852903,0.0005431182216852903,0,,,,2023-05-24 01:56:00+00:00
25,0.0005429360899142921,0.0005429360899142921,0.0005429360899142921,0.0005429360899142921,0.0005429360899142921,0,,,,2023-05-24 02:01:00+00:00
26,0.0005431548343040049,0.0005431548343040049,0.0005431548343040049,0.0005431548343040049,0.0005431548343040049,0,,,,2023-05-24 02:06:00+00:00
27,0.000543197791557759,0.000543197791557759,0.000543197791557759,0.000543197791557759,0.000543197791557759,0,,,,2023-05-24 02:11:00+00:00
28,0.0005433911574073136,0.0005433911574073136,0.0005433911574073136,0.0005433911574073136,0.0005433911574073136,0,,,,2023-05-24 02:16:00+00:00
29,0.0005434522754512727,0.0005434522754512727,0.0005434522754512727,0.0005434522754512727,0.0005434522754512727,0,,,,2023-05-24 02:21:00+00:00
30,0.0005433977348729968,0.0005433977348729968,0.0005433977348729968,0.0005433977348729968,0.0005433977348729968,0,,,,2023-05-24 02:26:00+00:00
31,0.0005433004116639495,0.0005433004116639495,0.0005433004116639495,0.0005433004116639495,0.0005433004116639495,0,,,,2023-05-24 02:31:00+00:00
32,0.0005431569297797978,0.0005431569297797978,0.0005431569297797978,0.0005431569297797978,0.0005431569297797978,0,,,,2023-05-24 02:36:00+00:00
33,0.0005433041951619089,0.0005433041951619089,0.0005433041951619089,0.0005433041951619089,0.0005433041951619089,0,,,,2023-05-24 02:41:00+00:00
34,0.0005433567566797137,0.0005433567566797137,0.0005433567566797137,0.0005433567566797137,0.0005433567566797137,0,,,,2023-05-24 02:46:00+00:00
35,0.0005433414480648935,0.0005433414480648935,0.0005433414480648935,0.0005433414480648935,0.0005433414480648935,0,,,,2023-05-24 02:51:00+00:00
36,0.0005434670019894838,0.0005434670019894838,0.0005434670019894838,0.0005434670019894838,0.0005434670019894838,0,,,,2023-05-24 02:56:00+00:00
37,0.0005434743361547589,0.0005434743361547589,0.0005434743361547589,0.0005434743361547589,0.0005434743361547589,0,,,,2023-05-24 03:01:00+00:00
38,0.0005435068742372096,0.0005435068742372096,0.0005435068742372096,0.0005435068742372096,0.0005435068742372096,0,,,,2023-05-24 03:06:00+00:00
39,0.0005429646116681397,0.0005429646116681397,0.0005429646116681397,0.0005429646116681397,0.0005429646116681397,0,,,,2023-05-24 03:11:00+00:00
40,0.0005422390531748533,0.0005422390531748533,0.0005422390531748533,0.0005422390531748533,0.0005422390531748533,0,,,,2023-05-24 03:16:00+00:00
41,0.0005423034890554845,0.0005423034890554845,0.0005423034890554845,0.0005423034890554845,0.0005423034890554845,0,,,,2023-05-24 03:21:00+00:00
42,0.0005407168064266443,0.0005407168064266443,0.0005407168064266443,0.0005407168064266443,0.0005407168064266443,0,,,,2023-05-24 03:26:00+00:00
43,0.0005389701691456139,0.0005389701691456139,0.0005389701691456139,0.0005389701691456139,0.0005389701691456139,0,,,,2023-05-24 03:31:00+00:00
44,0.0005371817969717085,0.0005371817969717085,0.0005371817969717085,0.0005371817969717085,0.0005371817969717085,0,,,,2023-05-24 03:36:00+00:00
45,0.0005352235748432577,0.0005352235748432577,0.0005352235748432577,0.0005352235748432577,0.0005352235748432577,0,,,,2023-05-24 03:41:00+00:00
46,0.0005350214196369052,0.0005350214196369052,0.0005350214196369052,0.0005350214196369052,0.0005350214196369052,0,,,,2023-05-24 03:46:00+00:00
