Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date.7,Date
0,102.26000213623048,102.36000061035156,101.9800033569336,102.36000061035156,102.36000061035156,0,2023-05-24 09:30:00-04:00,,,,,,,
1,98.73999786376953,98.73999786376953,98.38500213623047,98.38500213623047,98.38500213623047,0,,,,,,,,2023-05-31 09:30:00-04:00
2,98.7699966430664,98.7699966430664,98.69999694824219,98.69999694824219,98.69999694824219,588,,,,,,,,2023-05-31 09:31:00-04:00
3,99.0199966430664,99.06999969482422,98.83999633789062,98.83999633789062,98.83999633789062,606,,,,,,,,2023-05-31 09:32:00-04:00
4,98.7300033569336,98.7300033569336,98.72000122070312,98.7300033569336,98.7300033569336,623,,,,,,,,2023-05-31 09:33:00-04:00
5,98.69000244140625,98.70999908447266,98.4800033569336,98.4800033569336,98.4800033569336,1335,,,,,,,,2023-05-31 09:35:00-04:00
6,98.6050033569336,98.6050033569336,98.6050033569336,98.6050033569336,98.6050033569336,104,,,,,,,,2023-05-31 09:36:00-04:00
7,98.77999877929688,98.77999877929688,98.7699966430664,98.77999877929688,98.77999877929688,532,,,,,,,,2023-05-31 09:37:00-04:00
8,98.59500122070312,98.59500122070312,98.58000183105469,98.58000183105469,98.58000183105469,661,,,,,,,,2023-05-31 09:38:00-04:00
9,98.36000061035156,98.44999694824219,98.36000061035156,98.44999694824219,98.44999694824219,1116,,,,,,,,2023-05-31 09:42:00-04:00
10,98.30999755859375,98.3499984741211,98.19999694824219,98.19999694824219,98.19999694824219,1989,,,,,,,,2023-05-31 09:46:00-04:00
11,97.91000366210938,97.98750305175781,97.83499908447266,97.83499908447266,97.83499908447266,1061,,,,,,,,2023-05-31 09:47:00-04:00
12,97.70999908447266,97.84500122070312,97.68499755859375,97.84500122070312,97.84500122070312,1504,,,,,,,,2023-05-31 09:48:00-04:00
13,97.60859680175781,97.60859680175781,97.60859680175781,97.60859680175781,97.60859680175781,330,,,,,,,,2023-05-31 09:49:00-04:00
14,97.94499969482422,97.94499969482422,97.93000030517578,97.93000030517578,97.93000030517578,363,,,,,,,,2023-05-31 09:51:00-04:00
15,98.01000213623047,98.01000213623047,98.01000213623047,98.01000213623047,98.01000213623047,752,,,,,,,,2023-05-31 09:52:00-04:00
16,97.97000122070312,97.97000122070312,97.97000122070312,97.97000122070312,97.97000122070312,356,,,,,,,,2023-05-31 09:53:00-04:00
17,97.87000274658203,97.87000274658203,97.80999755859375,97.80999755859375,97.80999755859375,705,,,,,,,,2023-05-31 09:55:00-04:00
18,97.91999816894531,97.91999816894531,97.8499984741211,97.8499984741211,97.8499984741211,1379,,,,,,,,2023-05-31 09:57:00-04:00
19,97.95999908447266,97.95999908447266,97.95999908447266,97.95999908447266,97.95999908447266,159,,,,,,,,2023-05-31 09:59:00-04:00
20,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,98.08000183105469,503,,,,,,,,2023-05-31 10:00:00-04:00
21,97.81999969482422,97.81999969482422,97.80000305175781,97.80000305175781,97.80000305175781,874,,,,,,,,2023-05-31 10:01:00-04:00
22,97.75499725341797,97.75499725341797,97.75499725341797,97.75499725341797,97.75499725341797,466,,,,,,,,2023-05-31 10:02:00-04:00
23,97.79000091552734,97.79000091552734,97.79000091552734,97.79000091552734,97.79000091552734,582,,,,,,,,2023-05-31 10:03:00-04:00
24,97.82099914550781,97.82099914550781,97.68000030517578,97.73999786376953,97.73999786376953,936,,,,,,,,2023-05-31 10:06:00-04:00
25,97.71499633789062,97.83999633789062,97.71499633789062,97.83999633789062,97.83999633789062,1684,,,,,,,,2023-05-31 10:07:00-04:00
26,97.74500274658203,97.80000305175781,97.74500274658203,97.80000305175781,97.80000305175781,535,,,,,,,,2023-05-31 10:08:00-04:00
