Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date
0,36.22499847412109,36.25,36.165000915527344,36.20000076293945,36.20000076293945,382817,2023-05-24 09:30:00-04:00,,,,
1,35.540000915527344,35.560001373291016,35.369998931884766,35.41999816894531,35.41999816894531,1308071,,,,,2023-05-25 09:30:00-04:00
2,35.418399810791016,35.44499969482422,35.33000183105469,35.36000061035156,35.36000061035156,268955,,,,,2023-05-25 09:31:00-04:00
3,35.36000061035156,35.4900016784668,35.345001220703125,35.47529983520508,35.47529983520508,99835,,,,,2023-05-25 09:32:00-04:00
4,35.474998474121094,35.494998931884766,35.36000061035156,35.39500045776367,35.39500045776367,216916,,,,,2023-05-25 09:33:00-04:00
5,35.375,35.439998626708984,35.220001220703125,35.220001220703125,35.220001220703125,290538,,,,,2023-05-25 09:34:00-04:00
6,35.220001220703125,35.220001220703125,35.130001068115234,35.16999816894531,35.16999816894531,271699,,,,,2023-05-25 09:35:00-04:00
7,35.15999984741211,35.183799743652344,35.06999969482422,35.1150016784668,35.1150016784668,239024,,,,,2023-05-25 09:36:00-04:00
8,35.11000061035156,35.156898498535156,35.08000183105469,35.14500045776367,35.14500045776367,131688,,,,,2023-05-25 09:37:00-04:00
9,35.14500045776367,35.150001525878906,35.06999969482422,35.1349983215332,35.1349983215332,138211,,,,,2023-05-25 09:38:00-04:00
10,35.13999938964844,35.23500061035156,35.10499954223633,35.224998474121094,35.224998474121094,177481,,,,,2023-05-25 09:39:00-04:00
11,35.225799560546875,35.259300231933594,35.18000030517578,35.2400016784668,35.2400016784668,213335,,,,,2023-05-25 09:40:00-04:00
12,35.24580001831055,35.24580001831055,35.154998779296875,35.18130111694336,35.18130111694336,69052,,,,,2023-05-25 09:41:00-04:00
13,35.18579864501953,35.22999954223633,35.12480163574219,35.12480163574219,35.12480163574219,130298,,,,,2023-05-25 09:42:00-04:00
14,35.125,35.125,35.040000915527344,35.09000015258789,35.09000015258789,179491,,,,,2023-05-25 09:43:00-04:00
15,35.08000183105469,35.20000076293945,35.06999969482422,35.18000030517578,35.18000030517578,126104,,,,,2023-05-25 09:44:00-04:00
16,35.18000030517578,35.2599983215332,35.18000030517578,35.2598991394043,35.2598991394043,116879,,,,,2023-05-25 09:45:00-04:00
17,35.255001068115234,35.255001068115234,35.16999816894531,35.1775016784668,35.1775016784668,71757,,,,,2023-05-25 09:46:00-04:00
18,35.17110061645508,35.18000030517578,35.10810089111328,35.1150016784668,35.1150016784668,75898,,,,,2023-05-25 09:47:00-04:00
19,35.119998931884766,35.14500045776367,35.07500076293945,35.08000183105469,35.08000183105469,90808,,,,,2023-05-25 09:48:00-04:00
20,35.06999969482422,35.08810043334961,35.04999923706055,35.05979919433594,35.05979919433594,110139,,,,,2023-05-25 09:49:00-04:00
21,35.059898376464844,35.059898376464844,35.02000045776367,35.029998779296875,35.029998779296875,158563,,,,,2023-05-25 09:50:00-04:00
22,35.029998779296875,35.08000183105469,35.005001068115234,35.06639862060547,35.06639862060547,215169,,,,,2023-05-25 09:51:00-04:00
23,35.06999969482422,35.130001068115234,35.060001373291016,35.084999084472656,35.084999084472656,121329,,,,,2023-05-25 09:52:00-04:00
24,35.08000183105469,35.0890007019043,35.01499938964844,35.01499938964844,35.01499938964844,123846,,,,,2023-05-25 09:53:00-04:00
25,35.01499938964844,35.06999969482422,35.0099983215332,35.060001373291016,35.060001373291016,79027,,,,,2023-05-25 09:54:00-04:00
26,35.060001373291016,35.07500076293945,35.029998779296875,35.029998779296875,35.029998779296875,90245,,,,,2023-05-25 09:55:00-04:00
27,35.03499984741211,35.06999969482422,35.0099983215332,35.06679916381836,35.06679916381836,91402,,,,,2023-05-25 09:56:00-04:00
28,35.064998626708984,35.09000015258789,35.0099983215332,35.02000045776367,35.02000045776367,74017,,,,,2023-05-25 09:57:00-04:00
29,35.01499938964844,35.040000915527344,35.0099983215332,35.03499984741211,35.03499984741211,148627,,,,,2023-05-25 09:58:00-04:00
30,35.03499984741211,35.04499816894531,35.0099983215332,35.03499984741211,35.03499984741211,80759,,,,,2023-05-25 09:59:00-04:00
31,35.03499984741211,35.055301666259766,34.95000076293945,34.95500183105469,34.95500183105469,702232,,,,,2023-05-25 10:00:00-04:00
32,34.95500183105469,34.974998474121094,34.900001525878906,34.939998626708984,34.939998626708984,251454,,,,,2023-05-25 10:01:00-04:00
33,34.94499969482422,34.970001220703125,34.91999816894531,34.95000076293945,34.95000076293945,96074,,,,,2023-05-25 10:02:00-04:00
34,34.95000076293945,34.95000076293945,34.900001525878906,34.90719985961914,34.90719985961914,135388,,,,,2023-05-25 10:03:00-04:00
35,34.904998779296875,34.98500061035156,34.88999938964844,34.95000076293945,34.95000076293945,161551,,,,,2023-05-25 10:04:00-04:00
36,34.95989990234375,34.95989990234375,34.90999984741211,34.91999816894531,34.91999816894531,116198,,,,,2023-05-25 10:05:00-04:00
37,34.91239929199219,34.939998626708984,34.88999938964844,34.88999938964844,34.88999938964844,103830,,,,,2023-05-25 10:06:00-04:00
38,34.904998779296875,34.904998779296875,34.86000061035156,34.87350082397461,34.87350082397461,141458,,,,,2023-05-25 10:07:00-04:00
39,34.869998931884766,34.875,34.84000015258789,34.84000015258789,34.84000015258789,133518,,,,,2023-05-25 10:08:00-04:00
40,34.84090042114258,34.849998474121094,34.810001373291016,34.814998626708984,34.814998626708984,115057,,,,,2023-05-25 10:09:00-04:00
41,34.810001373291016,34.8650016784668,34.79999923706055,34.8650016784668,34.8650016784668,77977,,,,,2023-05-25 10:10:00-04:00
42,34.869998931884766,34.94499969482422,34.86000061035156,34.939998626708984,34.939998626708984,90473,,,,,2023-05-25 10:11:00-04:00
43,34.949501037597656,34.970001220703125,34.91999816894531,34.94499969482422,34.94499969482422,119402,,,,,2023-05-25 10:12:00-04:00
44,34.94499969482422,34.970001220703125,34.939998626708984,34.94329833984375,34.94329833984375,74772,,,,,2023-05-25 10:13:00-04:00
45,34.94559860229492,34.98500061035156,34.939998626708984,34.98500061035156,34.98500061035156,49416,,,,,2023-05-25 10:14:00-04:00
46,34.98970031738281,35.009700775146484,34.939998626708984,34.96500015258789,34.96500015258789,112359,,,,,2023-05-25 10:15:00-04:00
47,34.970001220703125,35.03499984741211,34.96500015258789,35.02939987182617,35.02939987182617,92329,,,,,2023-05-25 10:16:00-04:00
48,35.029998779296875,35.03960037231445,35.0099983215332,35.03960037231445,35.03960037231445,69180,,,,,2023-05-25 10:17:00-04:00
49,35.03499984741211,35.040000915527344,35.0099983215332,35.029998779296875,35.029998779296875,83860,,,,,2023-05-25 10:18:00-04:00
50,35.029998779296875,35.040000915527344,35.0099983215332,35.03990173339844,35.03990173339844,43185,,,,,2023-05-25 10:19:00-04:00
51,35.03499984741211,35.08000183105469,35.0099983215332,35.07500076293945,35.07500076293945,82403,,,,,2023-05-25 10:20:00-04:00
52,35.070899963378906,35.07500076293945,35.04999923706055,35.05500030517578,35.05500030517578,50630,,,,,2023-05-25 10:21:00-04:00
53,35.060001373291016,35.08000183105469,35.04999923706055,35.04999923706055,35.04999923706055,69358,,,,,2023-05-25 10:22:00-04:00
54,35.052101135253906,35.08000183105469,35.04999923706055,35.077999114990234,35.077999114990234,29005,,,,,2023-05-25 10:23:00-04:00
55,35.08000183105469,35.09000015258789,35.060001373291016,35.09000015258789,35.09000015258789,66144,,,,,2023-05-25 10:24:00-04:00
56,35.095001220703125,35.130001068115234,35.064998626708984,35.064998626708984,35.064998626708984,119012,,,,,2023-05-25 10:25:00-04:00
57,35.060001373291016,35.060001373291016,35.0099983215332,35.02690124511719,35.02690124511719,95827,,,,,2023-05-25 10:26:00-04:00
58,35.025001525878906,35.050899505615234,35.0099983215332,35.01499938964844,35.01499938964844,104097,,,,,2023-05-25 10:27:00-04:00
59,35.0099983215332,35.040000915527344,35.0099983215332,35.0099983215332,35.0099983215332,80644,,,,,2023-05-25 10:28:00-04:00
