Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date
0,171.13999938964844,171.38499450683594,170.0500030517578,170.19000244140625,170.19000244140625,48233,2023-05-24 09:30:00-04:00,,
1,171.13999938964844,171.38499450683594,170.0500030517578,170.19000244140625,170.19000244140625,48233,,,2023-05-24 09:30:00-04:00
2,170.19000244140625,170.19000244140625,169.52999877929688,170.1300048828125,170.1300048828125,12265,,,2023-05-24 09:31:00-04:00
3,170.1300048828125,170.875,170.1300048828125,170.42999267578125,170.42999267578125,12831,,,2023-05-24 09:32:00-04:00
4,170.3300018310547,170.57000732421875,170.08999633789062,170.5,170.5,4058,,,2023-05-24 09:33:00-04:00
5,170.5399932861328,170.96560668945312,170.1999969482422,170.91000366210938,170.91000366210938,11707,,,2023-05-24 09:34:00-04:00
6,170.49000549316406,170.59500122070312,170.00999450683594,170.00999450683594,170.00999450683594,3162,,,2023-05-24 09:35:00-04:00
7,170.08999633789062,170.91000366210938,170.08999633789062,170.6699981689453,170.6699981689453,7145,,,2023-05-24 09:36:00-04:00
8,170.73500061035156,171.24000549316406,170.73500061035156,170.82000732421875,170.82000732421875,7420,,,2023-05-24 09:37:00-04:00
9,170.9040069580078,171.0500030517578,170.5399932861328,170.5399932861328,170.5399932861328,2737,,,2023-05-24 09:38:00-04:00
10,170.4499969482422,170.4499969482422,169.85000610351562,169.9600067138672,169.9600067138672,8202,,,2023-05-24 09:39:00-04:00
11,170.0821075439453,170.1649932861328,169.8699951171875,170.14500427246094,170.14500427246094,6182,,,2023-05-24 09:40:00-04:00
12,170.23890686035156,170.37449645996094,170.22999572753906,170.25,170.25,2516,,,2023-05-24 09:41:00-04:00
13,170.3690948486328,170.4600067138672,170.25999450683594,170.42999267578125,170.42999267578125,2322,,,2023-05-24 09:42:00-04:00
14,170.63999938964844,170.63999938964844,170.22000122070312,170.22000122070312,170.22000122070312,3009,,,2023-05-24 09:43:00-04:00
15,170.22999572753906,170.22999572753906,169.6699981689453,169.67999267578125,169.67999267578125,2985,,,2023-05-24 09:44:00-04:00
16,169.6699981689453,169.86000061035156,169.57000732421875,169.61000061035156,169.61000061035156,4783,,,2023-05-24 09:45:00-04:00
17,169.5800018310547,169.75,169.49000549316406,169.52000427246094,169.52000427246094,8924,,,2023-05-24 09:46:00-04:00
18,169.49000549316406,169.60000610351562,169.4199981689453,169.56500244140625,169.56500244140625,3621,,,2023-05-24 09:47:00-04:00
19,169.52000427246094,169.63999938964844,169.3000030517578,169.3000030517578,169.3000030517578,8554,,,2023-05-24 09:48:00-04:00
20,169.30999755859375,169.5850067138672,169.30999755859375,169.5850067138672,169.5850067138672,7138,,,2023-05-24 09:49:00-04:00
21,169.64849853515625,169.72450256347656,169.38999938964844,169.38999938964844,169.38999938964844,5174,,,2023-05-24 09:50:00-04:00
22,169.38999938964844,169.59500122070312,169.38999938964844,169.59500122070312,169.59500122070312,2846,,,2023-05-24 09:51:00-04:00
23,169.6699981689453,169.6699981689453,169.47999572753906,169.6199951171875,169.6199951171875,5735,,,2023-05-24 09:52:00-04:00
24,169.6199951171875,169.82000732421875,169.6199951171875,169.77000427246094,169.77000427246094,7620,,,2023-05-24 09:53:00-04:00
25,169.64999389648438,169.64999389648438,169.48500061035156,169.5,169.5,5711,,,2023-05-24 09:54:00-04:00
26,169.4499969482422,169.50999450683594,169.35000610351562,169.4600067138672,169.4600067138672,8350,,,2023-05-24 09:55:00-04:00
27,169.49969482421875,169.5500030517578,169.4199981689453,169.49000549316406,169.49000549316406,6174,,,2023-05-24 09:56:00-04:00
28,169.49000549316406,169.50999450683594,169.32000732421875,169.36000061035156,169.36000061035156,7227,,,2023-05-24 09:57:00-04:00
29,169.2899932861328,169.32000732421875,168.97000122070312,168.99000549316406,168.99000549316406,11331,,,2023-05-24 09:58:00-04:00
30,169.0,169.0500030517578,168.88999938964844,169.02000427246094,169.02000427246094,13520,,,2023-05-24 09:59:00-04:00
31,169.02000427246094,169.0399932861328,168.87640380859375,168.9499969482422,168.9499969482422,7573,,,2023-05-24 10:00:00-04:00
32,168.9499969482422,168.99000549316406,168.74000549316406,168.8000030517578,168.8000030517578,6670,,,2023-05-24 10:01:00-04:00
33,168.76499938964844,168.88999938964844,168.72000122070312,168.72000122070312,168.72000122070312,5130,,,2023-05-24 10:02:00-04:00
34,168.69000244140625,168.74000549316406,168.6699981689453,168.72500610351562,168.72500610351562,5066,,,2023-05-24 10:03:00-04:00
35,168.69500732421875,169.08999633789062,168.69500732421875,169.05999755859375,169.05999755859375,11477,,,2023-05-24 10:04:00-04:00
36,169.02000427246094,169.11000061035156,168.9499969482422,169.0500030517578,169.0500030517578,6753,,,2023-05-24 10:05:00-04:00
37,169.02999877929688,169.14999389648438,168.97999572753906,169.0399932861328,169.0399932861328,6484,,,2023-05-24 10:06:00-04:00
38,168.97999572753906,168.98500061035156,168.81700134277344,168.81700134277344,168.81700134277344,2281,,,2023-05-24 10:07:00-04:00
39,168.86500549316406,169.1699981689453,168.86500549316406,168.97000122070312,168.97000122070312,6950,,,2023-05-24 10:08:00-04:00
40,168.9434051513672,168.9600067138672,168.8300018310547,168.84100341796875,168.84100341796875,6943,,,2023-05-24 10:09:00-04:00
41,168.88499450683594,168.98500061035156,168.8800048828125,168.97999572753906,168.97999572753906,4170,,,2023-05-24 10:10:00-04:00
42,169.02000427246094,169.1300048828125,168.9199981689453,169.0850067138672,169.0850067138672,10444,,,2023-05-24 10:11:00-04:00
43,169.02000427246094,169.10499572753906,169.02000427246094,169.10000610351562,169.10000610351562,2797,,,2023-05-24 10:12:00-04:00
44,169.10000610351562,169.10000610351562,169.05999755859375,169.05999755859375,169.05999755859375,1740,,,2023-05-24 10:13:00-04:00
45,169.0850067138672,169.24000549316406,169.0850067138672,169.17999267578125,169.17999267578125,8083,,,2023-05-24 10:14:00-04:00
46,169.1199951171875,169.1300048828125,168.77000427246094,168.77000427246094,168.77000427246094,5599,,,2023-05-24 10:15:00-04:00
47,168.85000610351562,169.00999450683594,168.85000610351562,169.00999450683594,169.00999450683594,5163,,,2023-05-24 10:16:00-04:00
48,169.00999450683594,169.0399932861328,168.94000244140625,169.00999450683594,169.00999450683594,4244,,,2023-05-24 10:17:00-04:00
49,169.00999450683594,169.00999450683594,168.91000366210938,168.97999572753906,168.97999572753906,4762,,,2023-05-24 10:18:00-04:00
50,168.97999572753906,169.14999389648438,168.97000122070312,168.97999572753906,168.97999572753906,7354,,,2023-05-24 10:19:00-04:00
51,168.97999572753906,169.02000427246094,168.8300018310547,168.89999389648438,168.89999389648438,6010,,,2023-05-24 10:20:00-04:00
52,168.91000366210938,169.0,168.91000366210938,168.99000549316406,168.99000549316406,2021,,,2023-05-24 10:21:00-04:00
53,169.02999877929688,169.1300048828125,168.9822998046875,169.0500030517578,169.0500030517578,4711,,,2023-05-24 10:22:00-04:00
54,169.0500030517578,169.09629821777344,168.9499969482422,169.02000427246094,169.02000427246094,3616,,,2023-05-24 10:23:00-04:00
55,169.0,169.0,168.76649475097656,168.78500366210938,168.78500366210938,2624,,,2023-05-24 10:24:00-04:00
56,168.86000061035156,169.05999755859375,168.8249969482422,168.99000549316406,168.99000549316406,6924,,,2023-05-24 10:25:00-04:00
57,169.0,169.11000061035156,168.97500610351562,169.0800018310547,169.0800018310547,3835,,,2023-05-24 10:26:00-04:00
58,169.1199951171875,169.16000366210938,169.0399932861328,169.1199951171875,169.1199951171875,6477,,,2023-05-24 10:27:00-04:00
59,169.1999969482422,169.27999877929688,169.17999267578125,169.2100067138672,169.2100067138672,4047,,,2023-05-24 10:28:00-04:00
60,169.2100067138672,169.52000427246094,169.1800994873047,169.36000061035156,169.36000061035156,5066,,,2023-05-24 10:29:00-04:00
61,169.32000732421875,169.42999267578125,169.2899932861328,169.38999938964844,169.38999938964844,5603,,,2023-05-24 10:30:00-04:00
62,169.38999938964844,169.38999938964844,169.14999389648438,169.14999389648438,169.14999389648438,2882,,,2023-05-24 10:31:00-04:00
63,169.14999389648438,169.14999389648438,168.91000366210938,169.02499389648438,169.02499389648438,7027,,,2023-05-24 10:32:00-04:00
64,169.07000732421875,169.22000122070312,169.06500244140625,169.1699981689453,169.1699981689453,3466,,,2023-05-24 10:33:00-04:00
65,169.15499877929688,169.22999572753906,169.15499877929688,169.16000366210938,169.16000366210938,2151,,,2023-05-24 10:34:00-04:00
66,169.07000732421875,169.10000610351562,169.02999877929688,169.02999877929688,169.02999877929688,2272,,,2023-05-24 10:35:00-04:00
67,169.02110290527344,169.0800018310547,169.02000427246094,169.02000427246094,169.02000427246094,1538,,,2023-05-24 10:36:00-04:00
68,169.0131072998047,169.0131072998047,169.0050048828125,169.0050048828125,169.0050048828125,2232,,,2023-05-24 10:37:00-04:00
69,168.97000122070312,169.19000244140625,168.97000122070312,169.19000244140625,169.19000244140625,3388,,,2023-05-24 10:38:00-04:00
70,169.19000244140625,169.19000244140625,169.07000732421875,169.07000732421875,169.07000732421875,2419,,,2023-05-24 10:39:00-04:00
71,169.02720642089844,169.2100067138672,168.91000366210938,168.9499969482422,168.9499969482422,7898,,,2023-05-24 10:40:00-04:00
72,168.9199981689453,169.1999969482422,168.86000061035156,169.1999969482422,169.1999969482422,8052,,,2023-05-24 10:41:00-04:00
73,169.2100067138672,169.3300018310547,169.19000244140625,169.3300018310547,169.3300018310547,8356,,,2023-05-24 10:42:00-04:00
74,169.2899932861328,169.2899932861328,169.1300048828125,169.1300048828125,169.1300048828125,8784,,,2023-05-24 10:43:00-04:00
75,169.2100067138672,169.30499267578125,169.2100067138672,169.28500366210938,169.28500366210938,5858,,,2023-05-24 10:44:00-04:00
76,169.25999450683594,169.3800048828125,169.24000549316406,169.33999633789062,169.33999633789062,5970,,,2023-05-24 10:45:00-04:00
77,169.30499267578125,169.38999938964844,169.30499267578125,169.38999938964844,169.38999938964844,4943,,,2023-05-24 10:46:00-04:00
78,169.35000610351562,169.38999938964844,169.35000610351562,169.3699951171875,169.3699951171875,2241,,,2023-05-24 10:47:00-04:00
79,169.33999633789062,169.38499450683594,169.07000732421875,169.13499450683594,169.13499450683594,8045,,,2023-05-24 10:48:00-04:00
80,169.13999938964844,169.13999938964844,169.05999755859375,169.1199951171875,169.1199951171875,6212,,,2023-05-24 10:49:00-04:00
81,169.0399932861328,169.0800018310547,169.0050048828125,169.00750732421875,169.00750732421875,2911,,,2023-05-24 10:50:00-04:00
82,169.03500366210938,169.03500366210938,168.8300018310547,168.88999938964844,168.88999938964844,12149,,,2023-05-24 10:51:00-04:00
83,168.9199981689453,168.9199981689453,168.85499572753906,168.85499572753906,168.85499572753906,1878,,,2023-05-24 10:52:00-04:00
84,168.86000061035156,168.86000061035156,168.77000427246094,168.77999877929688,168.77999877929688,5991,,,2023-05-24 10:53:00-04:00
85,168.77000427246094,168.77499389648438,168.72000122070312,168.76910400390625,168.76910400390625,3191,,,2023-05-24 10:54:00-04:00
86,168.72999572753906,168.80999755859375,168.6750030517578,168.77000427246094,168.77000427246094,9618,,,2023-05-24 10:55:00-04:00
87,168.77499389648438,168.77499389648438,168.64999389648438,168.64999389648438,168.64999389648438,5538,,,2023-05-24 10:56:00-04:00
88,168.64999389648438,168.69000244140625,168.6199951171875,168.6199951171875,168.6199951171875,2710,,,2023-05-24 10:57:00-04:00
89,168.6649932861328,168.76499938964844,168.6649932861328,168.7449951171875,168.7449951171875,3117,,,2023-05-24 10:58:00-04:00
90,168.72000122070312,168.8300018310547,168.72000122070312,168.75,168.75,4438,,,2023-05-24 10:59:00-04:00
91,168.72999572753906,168.77999877929688,168.72999572753906,168.75999450683594,168.75999450683594,2980,,,2023-05-24 11:00:00-04:00
92,168.75999450683594,168.8800048828125,168.69000244140625,168.8800048828125,168.8800048828125,4485,,,2023-05-24 11:01:00-04:00
93,168.86500549316406,169.02000427246094,168.86500549316406,169.0,169.0,6062,,,2023-05-24 11:02:00-04:00
94,169.0500030517578,169.13999938964844,169.0,169.06500244140625,169.06500244140625,3580,,,2023-05-24 11:03:00-04:00
