Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date.6,Date
0,269.8500061035156,269.8500061035156,269.8500061035156,269.8500061035156,269.8500061035156,3364,2023-05-24 09:30:00-04:00,,,,,,
1,268.0199890136719,269.9700012207031,268.0199890136719,269.9700012207031,269.9700012207031,3866,,,,,,,2023-05-30 09:30:00-04:00
2,270.0400085449219,270.0950012207031,270.0400085449219,270.07000732421875,270.07000732421875,354,,,,,,,2023-05-30 09:31:00-04:00
3,269.07501220703125,269.07501220703125,269.07501220703125,269.07501220703125,269.07501220703125,255,,,,,,,2023-05-30 09:33:00-04:00
4,269.07501220703125,269.8999938964844,269.07501220703125,269.8999938964844,269.8999938964844,340,,,,,,,2023-05-30 09:34:00-04:00
5,270.1300048828125,270.7300109863281,270.1300048828125,270.56500244140625,270.56500244140625,1162,,,,,,,2023-05-30 09:35:00-04:00
6,270.4624938964844,270.4624938964844,270.4624938964844,270.4624938964844,270.4624938964844,322,,,,,,,2023-05-30 09:36:00-04:00
7,269.9200134277344,270.7900085449219,269.3699951171875,270.760009765625,270.760009765625,2471,,,,,,,2023-05-30 09:37:00-04:00
8,271.15850830078125,271.15850830078125,270.9100036621094,270.9100036621094,270.9100036621094,354,,,,,,,2023-05-30 09:40:00-04:00
9,271.0,271.0,271.0,271.0,271.0,415,,,,,,,2023-05-30 09:41:00-04:00
10,270.0950012207031,270.0950012207031,270.0950012207031,270.0950012207031,270.0950012207031,239,,,,,,,2023-05-30 09:42:00-04:00
11,271.2799987792969,271.2799987792969,271.2799987792969,271.2799987792969,271.2799987792969,123,,,,,,,2023-05-30 09:45:00-04:00
12,271.82000732421875,271.82000732421875,271.82000732421875,271.82000732421875,271.82000732421875,339,,,,,,,2023-05-30 09:46:00-04:00
13,271.7349853515625,271.7349853515625,271.7349853515625,271.7349853515625,271.7349853515625,166,,,,,,,2023-05-30 09:48:00-04:00
14,271.75,271.75,271.75,271.75,271.75,466,,,,,,,2023-05-30 09:49:00-04:00
15,270.70001220703125,270.7749938964844,270.69000244140625,270.7749938964844,270.7749938964844,572,,,,,,,2023-05-30 09:50:00-04:00
16,270.67999267578125,270.67999267578125,270.0,270.0,270.0,3430,,,,,,,2023-05-30 09:51:00-04:00
17,270.0,270.0,270.0,270.0,270.0,2827,,,,,,,2023-05-30 09:52:00-04:00
18,270.0,270.3599853515625,270.0,270.0,270.0,8119,,,,,,,2023-05-30 09:53:00-04:00
19,270.07000732421875,270.07000732421875,269.43499755859375,269.4800109863281,269.4800109863281,601,,,,,,,2023-05-30 09:54:00-04:00
20,269.4200134277344,269.4200134277344,269.4200134277344,269.4200134277344,269.4200134277344,188,,,,,,,2023-05-30 09:55:00-04:00
21,268.94000244140625,269.1000061035156,268.94000244140625,269.1000061035156,269.1000061035156,387,,,,,,,2023-05-30 09:56:00-04:00
22,268.1199951171875,268.1199951171875,268.1199951171875,268.1199951171875,268.1199951171875,485,,,,,,,2023-05-30 09:57:00-04:00
23,268.8800048828125,268.92999267578125,268.3599853515625,268.3599853515625,268.3599853515625,1744,,,,,,,2023-05-30 09:59:00-04:00
24,268.1199951171875,268.5199890136719,268.1099853515625,268.510009765625,268.510009765625,6354,,,,,,,2023-05-30 10:01:00-04:00
25,268.4599914550781,268.4599914550781,268.4599914550781,268.4599914550781,268.4599914550781,290,,,,,,,2023-05-30 10:03:00-04:00
26,268.4200134277344,268.4200134277344,268.4200134277344,268.4200134277344,268.4200134277344,129,,,,,,,2023-05-30 10:04:00-04:00
27,268.83990478515625,268.83990478515625,268.83990478515625,268.83990478515625,268.83990478515625,289,,,,,,,2023-05-30 10:05:00-04:00
28,268.8800048828125,268.8800048828125,268.5799865722656,268.5799865722656,268.5799865722656,1233,,,,,,,2023-05-30 10:06:00-04:00
29,269.20001220703125,269.20001220703125,269.20001220703125,269.20001220703125,269.20001220703125,103,,,,,,,2023-05-30 10:07:00-04:00
30,269.07000732421875,269.07000732421875,269.0299987792969,269.0299987792969,269.0299987792969,527,,,,,,,2023-05-30 10:08:00-04:00
31,269.3599853515625,269.510009765625,269.3599853515625,269.510009765625,269.510009765625,505,,,,,,,2023-05-30 10:10:00-04:00
32,269.5,269.5,269.5,269.5,269.5,107,,,,,,,2023-05-30 10:12:00-04:00
33,269.760009765625,270.32000732421875,269.760009765625,270.32000732421875,270.32000732421875,765,,,,,,,2023-05-30 10:13:00-04:00
34,269.67999267578125,269.69000244140625,269.67999267578125,269.67999267578125,269.67999267578125,1056,,,,,,,2023-05-30 10:14:00-04:00
35,269.8222961425781,269.8222961425781,269.8222961425781,269.8222961425781,269.8222961425781,206,,,,,,,2023-05-30 10:15:00-04:00
36,269.0700988769531,269.5400085449219,269.0700988769531,269.5400085449219,269.5400085449219,447,,,,,,,2023-05-30 10:16:00-04:00
37,269.510009765625,269.510009765625,269.510009765625,269.510009765625,269.510009765625,133,,,,,,,2023-05-30 10:18:00-04:00
38,269.4549865722656,269.5950012207031,269.4549865722656,269.5950012207031,269.5950012207031,1226,,,,,,,2023-05-30 10:19:00-04:00
39,270.0299987792969,270.0299987792969,270.0299987792969,270.0299987792969,270.0299987792969,670,,,,,,,2023-05-30 10:20:00-04:00
40,269.9200134277344,270.2200012207031,269.9200134277344,270.0150146484375,270.0150146484375,3455,,,,,,,2023-05-30 10:22:00-04:00
41,269.6300048828125,269.6300048828125,268.9100036621094,268.9100036621094,268.9100036621094,1169,,,,,,,2023-05-30 10:25:00-04:00
42,268.9599914550781,268.9599914550781,268.2749938964844,268.2749938964844,268.2749938964844,738,,,,,,,2023-05-30 10:28:00-04:00
43,268.05999755859375,268.114990234375,267.75,268.114990234375,268.114990234375,1326,,,,,,,2023-05-30 10:29:00-04:00
44,268.30499267578125,268.30499267578125,268.30499267578125,268.30499267578125,268.30499267578125,174,,,,,,,2023-05-30 10:30:00-04:00
45,268.4150085449219,268.4150085449219,267.8500061035156,267.8500061035156,267.8500061035156,906,,,,,,,2023-05-30 10:31:00-04:00
46,268.1499938964844,268.2099914550781,268.010009765625,268.010009765625,268.010009765625,722,,,,,,,2023-05-30 10:32:00-04:00
47,268.2749938964844,268.2749938964844,267.45001220703125,267.45001220703125,267.45001220703125,2998,,,,,,,2023-05-30 10:33:00-04:00
48,267.75,267.75,267.3900146484375,267.3900146484375,267.3900146484375,571,,,,,,,2023-05-30 10:37:00-04:00
49,267.3800048828125,267.3800048828125,267.3800048828125,267.3800048828125,267.3800048828125,392,,,,,,,2023-05-30 10:40:00-04:00
50,267.3299865722656,267.3800048828125,267.3299865722656,267.3800048828125,267.3800048828125,678,,,,,,,2023-05-30 10:41:00-04:00
51,267.04998779296875,267.375,267.04998779296875,267.375,267.375,699,,,,,,,2023-05-30 10:44:00-04:00
52,267.7200012207031,267.9150085449219,267.375,267.739990234375,267.739990234375,1182,,,,,,,2023-05-30 10:46:00-04:00
53,267.6199951171875,267.6199951171875,267.6199951171875,267.6199951171875,267.6199951171875,313,,,,,,,2023-05-30 10:47:00-04:00
54,267.5299987792969,267.5299987792969,267.5299987792969,267.5299987792969,267.5299987792969,644,,,,,,,2023-05-30 10:48:00-04:00
55,267.3299865722656,267.3299865722656,267.3299865722656,267.3299865722656,267.3299865722656,598,,,,,,,2023-05-30 10:49:00-04:00
56,267.6400146484375,267.6400146484375,267.2699890136719,267.2699890136719,267.2699890136719,724,,,,,,,2023-05-30 10:54:00-04:00
57,267.2200012207031,267.2200012207031,267.2200012207031,267.2200012207031,267.2200012207031,102,,,,,,,2023-05-30 10:55:00-04:00
58,267.2099914550781,267.2099914550781,267.2099914550781,267.2099914550781,267.2099914550781,231,,,,,,,2023-05-30 10:56:00-04:00
59,267.2124938964844,267.2124938964844,266.8900146484375,266.8900146484375,266.8900146484375,835,,,,,,,2023-05-30 10:57:00-04:00
60,266.7850036621094,266.7900085449219,266.7850036621094,266.7900085449219,266.7900085449219,641,,,,,,,2023-05-30 10:59:00-04:00
61,267.19000244140625,267.19000244140625,267.19000244140625,267.19000244140625,267.19000244140625,1804,,,,,,,2023-05-30 11:01:00-04:00
62,267.3800048828125,267.3800048828125,267.3800048828125,267.3800048828125,267.3800048828125,317,,,,,,,2023-05-30 11:02:00-04:00
63,267.7449951171875,267.7449951171875,267.7449951171875,267.7449951171875,267.7449951171875,219,,,,,,,2023-05-30 11:05:00-04:00
64,267.6300048828125,267.6300048828125,267.6300048828125,267.6300048828125,267.6300048828125,248,,,,,,,2023-05-30 11:06:00-04:00
65,267.6300048828125,267.6300048828125,267.6300048828125,267.6300048828125,267.6300048828125,214,,,,,,,2023-05-30 11:07:00-04:00
66,267.625,267.625,267.625,267.625,267.625,146,,,,,,,2023-05-30 11:08:00-04:00
67,267.25,267.260009765625,266.80999755859375,266.92498779296875,266.92498779296875,2015,,,,,,,2023-05-30 11:09:00-04:00
68,266.6499938964844,266.75,266.6499938964844,266.75,266.75,500,,,,,,,2023-05-30 11:10:00-04:00
69,266.67999267578125,266.67999267578125,266.67999267578125,266.67999267578125,266.67999267578125,100,,,,,,,2023-05-30 11:12:00-04:00
70,266.55999755859375,266.8949890136719,266.3800048828125,266.8949890136719,266.8949890136719,2374,,,,,,,2023-05-30 11:13:00-04:00
71,266.8999938964844,266.8999938964844,266.8999938964844,266.8999938964844,266.8999938964844,431,,,,,,,2023-05-30 11:14:00-04:00
72,266.80999755859375,266.80999755859375,266.80999755859375,266.80999755859375,266.80999755859375,1002,,,,,,,2023-05-30 11:15:00-04:00
73,266.0,266.0,266.0,266.0,266.0,384,,,,,,,2023-05-30 11:16:00-04:00
74,265.81500244140625,266.0400085449219,265.81500244140625,266.0400085449219,266.0400085449219,277,,,,,,,2023-05-30 11:19:00-04:00
75,266.07501220703125,266.07501220703125,265.3800048828125,265.4849853515625,265.4849853515625,2308,,,,,,,2023-05-30 11:20:00-04:00
76,265.4800109863281,265.4800109863281,265.4800109863281,265.4800109863281,265.4800109863281,175,,,,,,,2023-05-30 11:25:00-04:00
