Date,Open,High,Low,Close,Adj Close,Volume,Date.1,Date.2,Date.3,Date.4,Date.5,Date
0,77.6500015258789,77.80999755859375,77.4000015258789,77.63999938964844,77.63999938964844,91491,2023-05-24 09:30:00-04:00,,,,,
1,78.48999786376953,78.75,78.4800033569336,78.55000305175781,78.55000305175781,77752,,,,,,2023-05-26 09:30:00-04:00
2,78.55500030517578,78.56999969482422,78.42009735107422,78.5199966430664,78.5199966430664,4857,,,,,,2023-05-26 09:31:00-04:00
3,78.58999633789062,78.7300033569336,78.55010223388672,78.66000366210938,78.66000366210938,15597,,,,,,2023-05-26 09:32:00-04:00
4,78.66000366210938,78.72989654541016,78.5999984741211,78.63999938964844,78.63999938964844,2576,,,,,,2023-05-26 09:33:00-04:00
5,78.63999938964844,78.83000183105469,78.63999938964844,78.77999877929688,78.77999877929688,9984,,,,,,2023-05-26 09:34:00-04:00
6,78.72000122070312,78.95999908447266,78.72000122070312,78.80999755859375,78.80999755859375,11087,,,,,,2023-05-26 09:35:00-04:00
7,78.83000183105469,79.0250015258789,78.81999969482422,78.93000030517578,78.93000030517578,7524,,,,,,2023-05-26 09:36:00-04:00
8,78.97000122070312,79.0,78.7300033569336,78.74600219726562,78.74600219726562,6840,,,,,,2023-05-26 09:37:00-04:00
9,78.80000305175781,78.81500244140625,78.61000061035156,78.61000061035156,78.61000061035156,8883,,,,,,2023-05-26 09:38:00-04:00
10,78.66999816894531,78.7300033569336,78.66000366210938,78.7300033569336,78.7300033569336,4327,,,,,,2023-05-26 09:39:00-04:00
11,78.7699966430664,78.83999633789062,78.7300033569336,78.83820343017578,78.83820343017578,10074,,,,,,2023-05-26 09:40:00-04:00
12,78.88999938964844,78.94000244140625,78.75,78.9000015258789,78.9000015258789,6163,,,,,,2023-05-26 09:41:00-04:00
13,78.88999938964844,78.88999938964844,78.62999725341797,78.63500213623047,78.63500213623047,4596,,,,,,2023-05-26 09:42:00-04:00
14,78.54000091552734,78.66999816894531,78.53500366210938,78.63999938964844,78.63999938964844,3466,,,,,,2023-05-26 09:43:00-04:00
15,78.625,78.625,78.38999938964844,78.55000305175781,78.55000305175781,3584,,,,,,2023-05-26 09:44:00-04:00
16,78.62999725341797,78.73999786376953,78.62999725341797,78.7300033569336,78.7300033569336,2683,,,,,,2023-05-26 09:45:00-04:00
17,78.79000091552734,78.80000305175781,78.63999938964844,78.66500091552734,78.66500091552734,4694,,,,,,2023-05-26 09:46:00-04:00
18,78.6500015258789,78.73999786376953,78.6500015258789,78.69999694824219,78.69999694824219,2090,,,,,,2023-05-26 09:47:00-04:00
